;grad_norm_clipped;Steps;Wall_Time
0;1.0;51200;1649670555.113827
1;1.0;71680;1649670555.2497122
2;1.0;153600;1649670555.7842994
3;1.0;163840;1649670555.8621118
4;1.0;215040;1649670556.176489
5;1.0;225280;1649670556.2379951
6;1.0;235520;1649670556.2970705
7;1.0;286720;1649670556.6298962
8;1.0;307200;1649670556.7529516
9;1.0;378880;1649670557.2075112
10;1.0;399360;1649670557.3379962
11;1.0;430080;1649670557.5650165
12;1.0;501760;1649670558.0488062
13;1.0;522240;1649670558.186697
14;1.0;532480;1649670558.254804
15;1.0;573440;1649670558.5204976
16;1.0;675840;1649670559.1679673
17;1.0;706560;1649670559.3532841
18;1.0;737280;1649670559.538353
19;1.0;798720;1649670559.9144008
20;1.0;829440;1649670560.0908804
21;1.0;870400;1649670560.3386977
22;1.0;911360;1649670560.5780072
23;1.0;962560;1649670560.8777328
24;1.0;972800;1649670560.9424462
25;1.0;1064960;1649670564.175837
26;1.0;1085440;1649670564.2936978
27;1.0;1095680;1649670564.3532205
28;1.0;1136640;1649670564.5870435
29;1.0;1187840;1649670564.906582
30;1.0;1239040;1649670565.2152872
31;1.0;1300480;1649670565.5770993
32;1.0;1372160;1649670565.998636
33;1.0;1392640;1649670566.1161442
34;1.0;1413120;1649670566.2391582
35;1.0;1454080;1649670566.4840565
36;1.0;1484800;1649670566.6628542
37;1.0;1495040;1649670566.719462
38;1.0;1546240;1649670567.0324578
39;1.0;1597440;1649670567.3363633
40;1.0;1638400;1649670567.5868995
41;1.0;1648640;1649670567.659284
42;1.0;1710080;1649670568.0402424
43;1.0;1751040;1649670568.306204
44;1.0;1792000;1649670568.573578
45;1.0;1925120;1649670569.3657725
46;1.0;1945600;1649670569.4913216
47;1.0;1986560;1649670569.7495222
48;1.0;2058240;1649670572.747291
49;1.0;2068480;1649670572.8100255
50;1.0;2078720;1649670572.8813949
51;1.0;2160640;1649670573.4077399
52;1.0;2181120;1649670573.533306
53;1.0;2191360;1649670573.5974295
54;1.0;2211840;1649670573.7264009
55;1.0;2242560;1649670573.9117115
56;1.0;2263040;1649670574.0348442
57;1.0;2283520;1649670574.1515207
58;1.0;2304000;1649670574.2787492
59;1.0;2324480;1649670574.4023433
60;1.0;2375680;1649670574.7038996
61;1.0;2447360;1649670575.1299882
62;1.0;2580480;1649670575.9813788
63;1.0;2631680;1649670576.3091018
64;1.0;2662400;1649670576.498274
65;1.0;2816000;1649670577.4657447
66;1.0;2867200;1649670577.812719
67;1.0;2928640;1649670578.2079995
68;1.0;3041280;1649670578.9197342
69;1.0;3061760;1649670579.0456522
70;1.0;3123200;1649670582.098102
71;1.0;3143680;1649670582.2344794
72;1.0;3205120;1649670582.5943022
73;1.0;3317760;1649670583.325492
74;1.0;3338240;1649670583.4346015
75;1.0;3348480;1649670583.4873524
76;1.0;3399680;1649670583.8390162
77;1.0;3409920;1649670583.910209
78;1.0;3461120;1649670584.2697477
79;1.0;3481600;1649670584.4055848
80;1.0;3491840;1649670584.4753644
81;1.0;3614720;1649670585.240748
82;1.0;3717120;1649670585.86756
83;1.0;3788800;1649670586.3194127
84;1.0;3809280;1649670586.4368844
85;1.0;3829760;1649670586.5601947
86;1.0;3850240;1649670586.68242
87;1.0;3870720;1649670586.8060305
88;1.0;3973120;1649670587.4158118
89;1.0;4003840;1649670587.5953426
90;1.0;4044800;1649670587.8408487
91;1.0;4147200;1649670591.0225537
92;1.0;4208640;1649670591.3856332
93;1.0;4218880;1649670591.4494078
94;1.0;4239360;1649670591.5656915
95;1.0;4300800;1649670591.9445064
96;1.0;4341760;1649670592.1794684
97;1.0;4392960;1649670592.4827497
98;1.0;4464640;1649670592.903969
99;1.0;4536320;1649670593.3655171
100;1.0;4608000;1649670593.8383474
101;1.0;4648960;1649670594.076398
102;1.0;4669440;1649670594.1934123
103;1.0;4761600;1649670594.742342
104;1.0;4802560;1649670594.997451
105;1.0;4874240;1649670595.42195
106;1.0;4966400;1649670595.9844391
107;1.0;5038080;1649670596.4314258
108;1.0;5079040;1649670596.6923983
109;1.0;5109760;1649670596.8708966
110;1.0;5171200;1649670599.5440562
111;1.0;5253120;1649670600.0683897
112;1.0;5345280;1649670600.6552548
113;1.0;5386240;1649670600.8949606
