;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649629267.6264708
1;1.0;2560;1649629267.6913846
2;1.0;5120;1649629267.7521012
3;1.0;7680;1649629267.809331
4;1.0;10240;1649629267.8725111
5;1.0;12800;1649629267.9293995
6;1.0;15360;1649629267.99334
7;1.0;17920;1649629268.0523763
8;1.0;20480;1649629268.1114504
9;1.0;23040;1649629268.1730042
10;1.0;25600;1649629268.232021
11;1.0;28160;1649629268.2972634
12;1.0;30720;1649629268.3608878
13;1.0;33280;1649629268.4252863
14;1.0;35840;1649629268.4892037
15;1.0;38400;1649629268.5546134
16;1.0;40960;1649629268.6200054
17;1.0;43520;1649629268.6823637
18;1.0;46080;1649629268.7378266
19;1.0;48640;1649629268.7927544
20;1.0;51200;1649629268.8486292
21;1.0;53760;1649629268.9045365
22;1.0;56320;1649629268.9737153
23;1.0;58880;1649629269.037021
24;1.0;61440;1649629269.0931804
25;1.0;64000;1649629269.2097104
26;1.0;66560;1649629269.273205
27;1.0;69120;1649629269.3376431
28;1.0;71680;1649629269.397371
29;1.0;74240;1649629269.460598
30;1.0;76800;1649629269.5259175
31;1.0;79360;1649629269.5996056
32;1.0;81920;1649629269.6571434
33;1.0;84480;1649629269.72039
34;1.0;87040;1649629269.784164
35;1.0;89600;1649629269.8489273
36;1.0;92160;1649629269.9093952
37;1.0;94720;1649629269.9823692
38;1.0;97280;1649629270.04142
39;1.0;99840;1649629270.113683
40;1.0;102400;1649629270.171095
41;1.0;104960;1649629270.2358928
42;1.0;107520;1649629270.3030186
43;1.0;110080;1649629270.3715165
44;1.0;112640;1649629270.4342523
45;1.0;115200;1649629270.5015059
46;1.0;117760;1649629270.5678613
47;1.0;120320;1649629270.6239414
48;1.0;122880;1649629270.6831796
49;1.0;125440;1649629270.7476804
50;1.0;128000;1649629270.8047426
51;1.0;130560;1649629270.8733282
52;1.0;133120;1649629270.936966
53;1.0;135680;1649629270.999264
54;1.0;138240;1649629271.0552847
55;1.0;140800;1649629271.1130579
56;1.0;143360;1649629271.1754231
57;1.0;145920;1649629271.2317715
58;1.0;148480;1649629271.290544
59;1.0;151040;1649629271.3541183
60;1.0;153600;1649629271.4170928
61;1.0;156160;1649629271.4740012
62;1.0;158720;1649629271.5371509
63;1.0;161280;1649629271.5928354
64;1.0;163840;1649629271.6512403
65;1.0;166400;1649629271.7154276
66;1.0;168960;1649629271.7854612
67;1.0;171520;1649629271.8487375
68;1.0;174080;1649629271.9053967
69;1.0;176640;1649629271.9653964
70;1.0;179200;1649629272.0259128
71;1.0;181760;1649629272.0852513
72;1.0;184320;1649629272.156647
73;1.0;186880;1649629272.2439473
74;1.0;189440;1649629272.298618
75;1.0;192000;1649629272.3657513
76;1.0;194560;1649629272.4254508
77;1.0;197120;1649629272.480593
78;1.0;199680;1649629272.538384
79;1.0;202240;1649629272.5934784
80;1.0;204800;1649629272.6486561
81;1.0;207360;1649629272.7072504
82;1.0;209920;1649629272.7564535
83;1.0;212480;1649629272.8105695
84;1.0;215040;1649629272.8646934
