;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649636529.5932977
1;1.0;6400;1649636529.6496897
2;1.0;12800;1649636529.702965
3;1.0;19200;1649636529.7653399
4;1.0;25600;1649636529.8276756
5;1.0;32000;1649636529.8843381
6;1.0;38400;1649636529.9498858
7;1.0;44800;1649636530.0113585
8;1.0;51200;1649636530.0801854
9;1.0;57600;1649636530.1407368
10;1.0;64000;1649636530.2059066
11;1.0;70400;1649636530.2613385
12;1.0;76800;1649636530.3188534
13;1.0;83200;1649636530.3806155
14;1.0;89600;1649636530.4462616
15;1.0;96000;1649636530.5066936
16;1.0;102400;1649636530.6628616
17;1.0;108800;1649636530.7220173
18;1.0;115200;1649636531.3547306
19;1.0;121600;1649636531.4260352
20;1.0;128000;1649636531.4913492
21;1.0;134400;1649636531.549833
22;1.0;140800;1649636531.6101773
23;1.0;147200;1649636531.6765144
24;1.0;153600;1649636531.736897
25;1.0;160000;1649636531.8004694
26;1.0;166400;1649636531.859842
27;1.0;172800;1649636531.9156969
28;1.0;179200;1649636531.9745686
29;1.0;185600;1649636532.0299492
30;1.0;192000;1649636532.0832093
31;1.0;198400;1649636532.1426158
32;1.0;204800;1649636532.2148986
33;1.0;211200;1649636532.2891371
34;1.0;217600;1649636532.3669436
35;1.0;224000;1649636532.4330275
36;1.0;230400;1649636532.4930615
37;1.0;236800;1649636532.553125
38;1.0;243200;1649636532.6071732
39;1.0;249600;1649636532.6701312
40;1.0;256000;1649636532.7360072
41;1.0;262400;1649636532.7971878
42;1.0;268800;1649636532.85722
43;1.0;275200;1649636532.9227912
44;1.0;281600;1649636532.9824572
45;1.0;288000;1649636533.049132
46;1.0;294400;1649636533.1153355
47;1.0;300800;1649636533.1784081
48;1.0;307200;1649636533.2384892
49;1.0;313600;1649636533.2927244
50;1.0;320000;1649636533.3578124
51;1.0;326400;1649636533.4191203
52;1.0;332800;1649636533.4737718
53;1.0;339200;1649636533.5382743
54;1.0;345600;1649636533.5962343
55;1.0;352000;1649636533.6605613
56;1.0;358400;1649636533.7264018
57;1.0;364800;1649636533.7904735
58;1.0;371200;1649636533.8518238
59;1.0;377600;1649636533.907489
60;1.0;384000;1649636533.9698906
61;1.0;390400;1649636534.0349174
62;1.0;396800;1649636534.0937638
63;1.0;403200;1649636534.1480083
64;1.0;409600;1649636534.208596
65;1.0;416000;1649636534.277917
66;1.0;422400;1649636534.3392165
67;1.0;428800;1649636534.4002795
68;1.0;435200;1649636534.4687674
69;1.0;441600;1649636534.5350952
70;1.0;448000;1649636534.5982075
71;1.0;454400;1649636534.661267
72;1.0;460800;1649636534.7255383
73;1.0;467200;1649636534.7887607
74;1.0;473600;1649636534.8460505
75;1.0;480000;1649636534.9034755
76;1.0;486400;1649636534.9625866
77;1.0;492800;1649636535.0164483
78;1.0;499200;1649636535.0796413
79;1.0;505600;1649636535.1452875
80;1.0;512000;1649636535.2044694
81;1.0;518400;1649636535.27066
82;1.0;524800;1649636535.3357017
83;1.0;531200;1649636535.3956792
84;1.0;537600;1649636535.4607568
85;1.0;544000;1649636535.527781
86;1.0;550400;1649636535.5980647
87;1.0;556800;1649636535.6594002
88;1.0;563200;1649636535.7191439
89;1.0;569600;1649636535.7845206
90;1.0;576000;1649636535.8483548
91;1.0;582400;1649636535.9143746
92;1.0;588800;1649636535.979246
93;1.0;595200;1649636536.038437
94;1.0;601600;1649636536.0961294
95;1.0;608000;1649636536.1553159
96;1.0;614400;1649636536.220854
97;1.0;620800;1649636536.2895575
98;1.0;627200;1649636536.3597188
99;1.0;633600;1649636536.4189253
100;1.0;640000;1649636539.3850908
101;1.0;646400;1649636539.4648376
102;1.0;652800;1649636539.5435572
103;1.0;659200;1649636539.6146069
104;1.0;665600;1649636539.6954434
105;1.0;672000;1649636539.7742677
106;1.0;678400;1649636539.8478303
107;1.0;684800;1649636539.9241884
108;1.0;691200;1649636539.9972303
109;1.0;697600;1649636540.0660856
110;1.0;704000;1649636540.1364267
111;1.0;710400;1649636540.221253
112;1.0;716800;1649636540.2967126
113;1.0;723200;1649636540.3796468
114;1.0;729600;1649636540.4522243
