;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649629272.2861192
1;1.0;5120;1649629272.396524
2;1.0;10240;1649629272.504339
3;1.0;15360;1649629272.6175258
4;1.0;20480;1649629272.728564
5;1.0;25600;1649629272.8394897
6;1.0;30720;1649629272.949967
7;1.0;35840;1649629273.0548027
8;1.0;40960;1649629273.1597095
9;1.0;46080;1649629273.2557518
10;1.0;51200;1649629273.3563125
11;1.0;56320;1649629273.4516025
12;1.0;61440;1649629273.551268
13;1.0;66560;1649629273.650319
14;1.0;71680;1649629273.758088
15;1.0;76800;1649629273.8568172
16;1.0;81920;1649629273.956755
17;1.0;87040;1649629274.0642946
18;1.0;92160;1649629274.1630592
19;1.0;97280;1649629274.2528005
20;1.0;102400;1649629274.3537369
21;1.0;107520;1649629274.4642045
22;1.0;112640;1649629274.5697536
23;1.0;117760;1649629274.6763568
24;1.0;122880;1649629274.7865033
25;1.0;128000;1649629274.8966398
26;1.0;133120;1649629275.007908
27;1.0;138240;1649629275.118163
28;1.0;143360;1649629275.2283933
29;1.0;148480;1649629275.3392906
30;1.0;153600;1649629275.4506323
31;1.0;158720;1649629275.564957
32;1.0;163840;1649629275.675529
33;1.0;168960;1649629275.7856302
34;1.0;174080;1649629275.8968265
35;1.0;179200;1649629276.0083585
36;1.0;184320;1649629276.1185572
37;1.0;189440;1649629276.2292392
38;1.0;194560;1649629276.34113
39;1.0;199680;1649629276.4417405
40;1.0;204800;1649629276.539825
41;1.0;209920;1649629276.6427147
42;1.0;215040;1649629276.7450209
43;1.0;220160;1649629276.8541996
44;1.0;225280;1649629276.9645972
45;1.0;230400;1649629277.074734
46;1.0;235520;1649629277.1857634
47;1.0;240640;1649629277.2958288
48;1.0;245760;1649629277.407011
49;1.0;250880;1649629277.5181618
50;1.0;256000;1649629277.6271122
51;1.0;261120;1649629277.7314084
52;1.0;266240;1649629277.8339083
53;1.0;271360;1649629277.94355
54;1.0;276480;1649629278.048075
55;1.0;281600;1649629278.1561024
56;1.0;286720;1649629278.2659383
57;1.0;291840;1649629278.3678677
58;1.0;296960;1649629278.478958
59;1.0;302080;1649629278.582918
60;1.0;307200;1649629278.6910508
61;1.0;312320;1649629278.8015385
62;1.0;317440;1649629278.9124887
63;1.0;322560;1649629279.0225093
64;1.0;327680;1649629279.133369
65;1.0;332800;1649629279.2444508
66;1.0;337920;1649629279.3548295
67;1.0;343040;1649629279.4648466
68;1.0;348160;1649629279.5759444
69;1.0;353280;1649629279.6892502
70;1.0;358400;1649629279.7996352
71;1.0;363520;1649629279.9104047
72;1.0;368640;1649629280.0204334
73;1.0;373760;1649629280.1307588
74;1.0;378880;1649629280.240141
75;1.0;384000;1649629280.3509827
76;1.0;389120;1649629280.4644263
77;1.0;394240;1649629280.575135
78;1.0;399360;1649629280.6859164
79;1.0;404480;1649629280.7835312
80;1.0;409600;1649629280.865244
81;1.0;414720;1649629280.959605
82;1.0;419840;1649629281.0465877
83;1.0;424960;1649629281.1407077
84;1.0;430080;1649629281.2300832
85;1.0;435200;1649629281.328846
86;1.0;440320;1649629281.4122791
87;1.0;445440;1649629281.5166295
88;1.0;450560;1649629281.606275
89;1.0;455680;1649629281.703074
90;1.0;460800;1649629281.786394
91;1.0;465920;1649629281.8823688
92;1.0;471040;1649629281.9655452
93;1.0;476160;1649629282.0577726
94;1.0;481280;1649629282.1478887
95;1.0;486400;1649629282.256463
96;1.0;491520;1649629282.3501115
97;1.0;496640;1649629282.4553716
98;1.0;501760;1649629282.564742
99;1.0;506880;1649629282.6622934
100;1.0;512000;1649629284.0050352
101;1.0;517120;1649629284.0941734
102;1.0;522240;1649629284.1845694
103;1.0;527360;1649629284.2783468
104;1.0;532480;1649629284.369891
105;1.0;537600;1649629284.4703195
106;1.0;542720;1649629284.556879
107;1.0;547840;1649629284.6371381
108;1.0;552960;1649629284.7281973
109;1.0;558080;1649629284.8188813
110;1.0;563200;1649629284.911975
111;1.0;568320;1649629284.996739
112;1.0;573440;1649629285.085191
113;1.0;578560;1649629285.1709638
