;grad_norm_clipped;Steps;Wall_Time
0;30.136791229248047;0;1649620895.935885
1;35.954524993896484;2560;1649620896.0102131
2;40.494102478027344;5120;1649620896.074705
3;44.047332763671875;7680;1649620896.1433914
4;39.12471008300781;10240;1649620896.215039
5;46.83253860473633;12800;1649620896.2847526
6;29.753829956054688;15360;1649620896.3475757
7;26.946529388427734;17920;1649620896.4100664
8;33.40437316894531;20480;1649620896.473123
9;22.620084762573242;23040;1649620896.5370672
10;23.47616958618164;25600;1649620896.6034005
11;15.969286918640137;28160;1649620896.669875
12;18.062808990478516;30720;1649620896.7354963
13;11.55348014831543;33280;1649620896.793527
14;9.921954154968262;35840;1649620896.8671763
15;9.943697929382324;38400;1649620896.9403684
16;10.254131317138672;40960;1649620897.0161784
17;8.4977445602417;43520;1649620897.0927331
18;11.212348937988281;46080;1649620897.1673217
19;7.760392189025879;48640;1649620897.2425206
20;8.994203567504883;51200;1649620897.3146377
21;6.563713550567627;53760;1649620897.3837976
22;6.745364189147949;56320;1649620897.4536722
23;5.6692070960998535;58880;1649620897.5272653
24;5.770212650299072;61440;1649620897.602755
25;9.758448600769043;64000;1649620897.6623461
26;6.474498271942139;66560;1649620897.7307777
27;5.46982479095459;69120;1649620897.7993467
28;6.422050952911377;71680;1649620897.8594105
29;5.2545976638793945;74240;1649620897.927041
30;6.472324371337891;76800;1649620897.9915845
31;5.292355060577393;79360;1649620898.0543497
32;6.800626277923584;81920;1649620898.1100154
33;6.402493476867676;84480;1649620898.178402
34;7.1907172203063965;87040;1649620898.242804
35;5.480936527252197;89600;1649620898.302061
36;6.6621479988098145;92160;1649620898.362807
37;5.234378814697266;94720;1649620898.426564
38;8.136594772338867;97280;1649620898.4932406
39;4.470259189605713;99840;1649620898.5548153
40;7.246819019317627;102400;1649620898.6150498
41;8.40229606628418;104960;1649620898.6740372
42;5.6780314445495605;107520;1649620898.7334023
43;7.300222873687744;110080;1649620898.7963061
44;4.68858003616333;112640;1649620898.8600292
45;5.55645751953125;115200;1649620898.9183612
46;4.373014450073242;117760;1649620898.978199
47;6.762451171875;120320;1649620899.0364647
