;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649684652.0654788
1;1.0;12800;1649684652.1492898
2;1.0;25600;1649684652.2170289
3;1.0;38400;1649684652.2853265
4;1.0;51200;1649684652.356899
5;1.0;64000;1649684652.4358735
6;1.0;76800;1649684652.4964085
7;1.0;89600;1649684652.5842698
8;1.0;102400;1649684652.6601427
9;1.0;115200;1649684652.7331398
10;1.0;128000;1649684652.8001027
11;1.0;140800;1649684652.8791375
12;1.0;153600;1649684652.953963
13;1.0;166400;1649684653.0219295
14;1.0;179200;1649684653.0994937
15;1.0;192000;1649684653.1826968
16;1.0;204800;1649684653.2590203
17;1.0;217600;1649684653.3331654
18;1.0;230400;1649684653.4102628
19;1.0;243200;1649684653.4833305
20;1.0;256000;1649684653.5642061
21;1.0;268800;1649684653.6458952
22;1.0;281600;1649684653.7281551
23;1.0;294400;1649684653.7954772
24;1.0;307200;1649684653.8725672
25;1.0;320000;1649684653.9572678
26;1.0;332800;1649684654.0395746
27;1.0;345600;1649684654.1104753
28;1.0;358400;1649684654.190349
29;1.0;371200;1649684654.2684157
30;1.0;384000;1649684654.3521764
31;1.0;396800;1649684654.4228377
32;1.0;409600;1649684654.4929907
33;1.0;422400;1649684654.5723102
34;1.0;435200;1649684654.6499028
35;1.0;448000;1649684654.7335985
36;1.0;460800;1649684654.8135056
37;1.0;473600;1649684654.8923533
38;1.0;486400;1649684654.977842
39;1.0;499200;1649684655.0676281
40;1.0;512000;1649684655.163033
41;1.0;524800;1649684655.2524006
42;1.0;537600;1649684655.3417587
43;1.0;550400;1649684655.4338143
44;1.0;563200;1649684655.5227776
45;1.0;576000;1649684655.6149807
46;1.0;588800;1649684655.7062113
47;1.0;601600;1649684655.795085
48;1.0;614400;1649684655.9274082
49;1.0;627200;1649684656.020252
50;1.0;640000;1649684656.0993273
51;1.0;652800;1649684656.1890411
52;1.0;665600;1649684656.280319
53;1.0;678400;1649684656.3701038
54;1.0;691200;1649684656.4606965
55;1.0;704000;1649684656.5596733
56;1.0;716800;1649684656.6541324
57;1.0;729600;1649684656.7518108
58;1.0;742400;1649684656.8449175
59;1.0;755200;1649684656.9344761
60;1.0;768000;1649684657.025057
61;1.0;780800;1649684657.1174948
62;1.0;793600;1649684657.2158391
63;1.0;806400;1649684657.3079221
64;1.0;819200;1649684657.3990812
65;1.0;832000;1649684657.496418
66;1.0;844800;1649684657.5929716
67;1.0;857600;1649684657.6810675
68;1.0;870400;1649684657.771851
69;1.0;883200;1649684657.8642974
70;1.0;896000;1649684657.9538424
71;1.0;908800;1649684658.0327876
72;1.0;921600;1649684658.1180646
73;1.0;934400;1649684658.2123086
74;1.0;947200;1649684658.297118
75;1.0;960000;1649684658.3863678
76;1.0;972800;1649684658.4687831
77;1.0;985600;1649684658.5610828
78;1.0;998400;1649684658.642845
79;1.0;1011200;1649684658.7332995
80;1.0;1024000;1649684658.822322
81;1.0;1036800;1649684658.9131248
82;1.0;1049600;1649684659.0040827
83;1.0;1062400;1649684659.0923188
84;1.0;1075200;1649684659.1873755
85;1.0;1088000;1649684659.2854073
86;1.0;1100800;1649684659.378401
87;1.0;1113600;1649684659.4759436
88;1.0;1126400;1649684659.5653028
89;1.0;1139200;1649684659.6606982
90;1.0;1152000;1649684659.7531059
91;1.0;1164800;1649684659.8527198
92;1.0;1177600;1649684659.9474583
93;1.0;1190400;1649684660.0327055
