;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649629922.0617077
1;1.0;2560;1649629922.1310718
2;1.0;5120;1649629922.1963336
3;1.0;7680;1649629922.2643821
4;1.0;10240;1649629922.3340752
5;1.0;12800;1649629922.3964562
6;1.0;15360;1649629922.4660616
7;1.0;17920;1649629922.539318
8;1.0;20480;1649629922.6079483
9;1.0;23040;1649629922.679419
10;1.0;25600;1649629922.7502022
11;1.0;28160;1649629922.8170376
12;1.0;30720;1649629922.8800514
13;1.0;33280;1649629922.9458754
14;1.0;35840;1649629923.0057995
15;1.0;38400;1649629923.0714436
16;1.0;40960;1649629923.1387544
17;1.0;43520;1649629923.206344
18;1.0;46080;1649629923.2777133
19;1.0;48640;1649629923.3383524
20;1.0;51200;1649629923.3880801
21;1.0;53760;1649629923.4478543
22;1.0;56320;1649629923.515303
23;1.0;58880;1649629923.5823967
24;1.0;61440;1649629923.6462824
25;1.0;64000;1649629923.7152445
26;1.0;66560;1649629923.7821524
27;1.0;69120;1649629923.848168
28;1.0;71680;1649629923.917752
29;1.0;74240;1649629923.9833875
30;1.0;76800;1649629924.046698
31;1.0;79360;1649629924.114493
32;1.0;81920;1649629924.1856453
33;1.0;84480;1649629924.2474277
34;1.0;87040;1649629924.3083088
35;1.0;89600;1649629924.3728297
36;1.0;92160;1649629924.43116
37;1.0;94720;1649629924.4943252
38;1.0;97280;1649629924.5621865
39;1.0;99840;1649629924.6235664
40;1.0;102400;1649629924.6828086
41;1.0;104960;1649629924.7416112
42;1.0;107520;1649629924.8242664
43;1.0;110080;1649629924.8901844
44;1.0;112640;1649629924.9585845
45;1.0;115200;1649629925.0235577
46;1.0;117760;1649629925.0807834
47;1.0;120320;1649629925.1416247
48;1.0;122880;1649629925.1943388
49;1.0;125440;1649629925.2545898
50;1.0;128000;1649629925.311453
51;1.0;130560;1649629925.3710985
52;1.0;133120;1649629925.4302711
53;1.0;135680;1649629925.4876926
54;1.0;138240;1649629925.5487268
55;1.0;140800;1649629925.6057982
56;1.0;143360;1649629925.6663046
57;1.0;145920;1649629925.7238915
58;1.0;148480;1649629925.782704
59;1.0;151040;1649629925.8375847
60;1.0;153600;1649629925.8949676
61;1.0;156160;1649629925.9538817
62;1.0;158720;1649629926.0123806
63;1.0;161280;1649629926.0687711
64;1.0;163840;1649629926.1230457
65;1.0;166400;1649629926.1858134
66;1.0;168960;1649629926.2407753
67;1.0;171520;1649629926.2991369
68;1.0;174080;1649629926.357505
69;1.0;176640;1649629926.4204643
70;1.0;179200;1649629926.4814785
71;1.0;181760;1649629926.5474539
72;1.0;184320;1649629926.6047485
73;1.0;186880;1649629926.6656122
74;1.0;189440;1649629926.732737
75;1.0;192000;1649629926.7955456
76;1.0;194560;1649629926.8543668
77;1.0;197120;1649629926.9094093
78;1.0;199680;1649629926.9665518
79;1.0;202240;1649629927.0252118
80;1.0;204800;1649629927.0858757
