;critic_grad_norm_clipped;Steps;Wall_Time
274;19.381515502929688;701440;1649630963.9734733
275;19.11463165283203;704000;1649630964.0352814
276;19.08365821838379;706560;1649630964.0984032
277;19.358430862426758;709120;1649630964.1677942
278;19.41387939453125;711680;1649630964.2351744
279;19.646039962768555;714240;1649630964.296334
280;19.981046676635742;716800;1649630964.358784
281;19.62277603149414;719360;1649630964.4240324
282;19.51034927368164;721920;1649630964.492835
283;19.58127784729004;724480;1649630964.5650032
284;19.545787811279297;727040;1649630964.6254113
285;20.26105499267578;729600;1649630964.6881511
286;19.533235549926758;732160;1649630964.7494042
287;20.249330520629883;734720;1649630964.8123271
288;20.302396774291992;737280;1649630964.877146
289;19.866268157958984;739840;1649630964.9416764
290;19.956321716308594;742400;1649630965.005565
291;19.875730514526367;744960;1649630965.0695817
292;20.045934677124023;747520;1649630965.133514
293;20.12451934814453;750080;1649630965.200137
294;20.30573272705078;752640;1649630965.2634156
295;19.984222412109375;755200;1649630965.3233697
296;20.42339324951172;757760;1649630965.3843935
297;20.310029983520508;760320;1649630965.4433608
298;20.250234603881836;762880;1649630965.503664
299;20.726945877075195;765440;1649630965.5712
300;20.357629776000977;768000;1649630965.99344
301;20.5194149017334;770560;1649630966.066259
302;20.618255615234375;773120;1649630966.129201
303;21.016326904296875;775680;1649630966.1954834
304;20.925748825073242;778240;1649630966.259992
305;20.81032371520996;780800;1649630966.333143
306;21.392438888549805;783360;1649630966.407462
307;21.466049194335938;785920;1649630966.4824233
308;21.183767318725586;788480;1649630966.5471601
309;21.305448532104492;791040;1649630966.6265976
310;21.06557273864746;793600;1649630966.7016015
311;21.46229362487793;796160;1649630966.7740731
312;21.519073486328125;798720;1649630966.847839
313;21.285175323486328;801280;1649630966.9309473
314;22.259841918945312;803840;1649630967.024401
315;21.97532844543457;806400;1649630967.0938559
316;21.18098258972168;808960;1649630967.1628773
317;21.292469024658203;811520;1649630967.236511
318;21.683319091796875;814080;1649630967.3103075
319;21.350526809692383;816640;1649630967.3846223
320;21.53118133544922;819200;1649630967.448884
321;21.661035537719727;821760;1649630967.520825
322;21.853078842163086;824320;1649630967.584018
323;21.495237350463867;826880;1649630967.6597137
324;21.844663619995117;829440;1649630967.7333236
325;21.33530616760254;832000;1649630967.8111873
326;21.70728302001953;834560;1649630967.8809822
327;22.433197021484375;837120;1649630967.9522882
328;22.164825439453125;839680;1649630968.0258942
329;22.050683975219727;842240;1649630968.103334
330;22.108638763427734;844800;1649630968.1756625
331;22.67854881286621;847360;1649630968.2510147
332;21.755752563476562;849920;1649630968.3225062
333;22.056976318359375;852480;1649630968.3939774
334;22.400604248046875;855040;1649630968.4582882
335;22.127527236938477;857600;1649630968.529391
336;22.456161499023438;860160;1649630968.603375
337;22.338499069213867;862720;1649630968.6806655
338;22.078227996826172;865280;1649630968.7483897
339;22.321887969970703;867840;1649630968.8211036
340;22.490943908691406;870400;1649630968.8919404
341;22.144147872924805;872960;1649630968.9733422
342;22.116121292114258;875520;1649630969.0503156
343;22.085121154785156;878080;1649630969.1212842
344;22.75506019592285;880640;1649630969.1830058
345;22.81197166442871;883200;1649630969.2508886
346;23.062307357788086;885760;1649630969.3140235
347;23.050077438354492;888320;1649630969.3853574
348;23.069171905517578;890880;1649630969.4566443
349;22.879465103149414;893440;1649630969.5302603
350;23.358192443847656;896000;1649630969.5999522
351;22.734947204589844;898560;1649630969.6790378
352;23.18010139465332;901120;1649630969.7452152
353;22.86074447631836;903680;1649630969.811946
354;22.67869758605957;906240;1649630969.8765054
355;23.158260345458984;908800;1649630969.9417958
356;22.850154876708984;911360;1649630970.0194237
357;22.76591682434082;913920;1649630970.0943542
358;22.924135208129883;916480;1649630970.16581
359;22.818805694580078;919040;1649630970.2401202
360;22.939743041992188;921600;1649630970.3108125
361;22.85140037536621;924160;1649630970.3827784
362;22.96539306640625;926720;1649630970.4631326
363;23.588869094848633;929280;1649630970.539708
364;23.172441482543945;931840;1649630970.6108916
365;23.589473724365234;934400;1649630970.6904013
366;23.56746482849121;936960;1649630970.7701998
367;23.720470428466797;939520;1649630970.8373537
368;23.61253547668457;942080;1649630970.904286
369;23.48953628540039;944640;1649630970.9730556
370;23.65488624572754;947200;1649630971.034234
371;23.889976501464844;949760;1649630971.1014836
372;23.55421257019043;952320;1649630971.1728516
373;23.97191619873047;954880;1649630971.2429473
374;24.053455352783203;957440;1649630971.3072312
375;24.153945922851562;960000;1649630971.3773
376;23.545089721679688;962560;1649630971.445017
377;23.993732452392578;965120;1649630971.5171397
378;24.018962860107422;967680;1649630971.5807316
379;24.109573364257812;970240;1649630971.6516795
380;23.679109573364258;972800;1649630971.719396
381;24.42833137512207;975360;1649630971.791758
382;24.505773544311523;977920;1649630971.8644378
383;24.149641036987305;980480;1649630971.9448087
384;24.089496612548828;983040;1649630972.0264144
385;24.323223114013672;985600;1649630972.098178
386;24.01590919494629;988160;1649630972.169289
387;23.794687271118164;990720;1649630972.241898
388;24.30055046081543;993280;1649630972.317385
389;24.471786499023438;995840;1649630972.3912296
390;24.382291793823242;998400;1649630972.4643934
391;24.546812057495117;1000960;1649630972.5321712
392;24.707881927490234;1003520;1649630972.5954504
393;24.195781707763672;1006080;1649630972.6648936
394;24.20100212097168;1008640;1649630972.7287636
395;24.030471801757812;1011200;1649630972.7979832
396;24.987382888793945;1013760;1649630972.858849
397;24.0362548828125;1016320;1649630972.9241495
398;24.211122512817383;1018880;1649630972.993458
399;24.084810256958008;1021440;1649630973.062848
400;24.358327865600586;1024000;1649630973.5082314
401;24.24264907836914;1026560;1649630973.578903
402;24.709169387817383;1029120;1649630973.6464577
403;24.08296012878418;1031680;1649630973.7136688
404;24.89164924621582;1034240;1649630973.7778885
405;24.141361236572266;1036800;1649630973.8480432
406;25.262737274169922;1039360;1649630973.9075625
407;24.667011260986328;1041920;1649630973.975858
408;24.902463912963867;1044480;1649630974.0388968
409;24.654512405395508;1047040;1649630974.097887
410;24.929935455322266;1049600;1649630974.1618567
411;24.982206344604492;1052160;1649630974.2308085
412;24.835525512695312;1054720;1649630974.294628
413;25.00993537902832;1057280;1649630974.3658738
414;24.596519470214844;1059840;1649630974.4282737
415;25.06883430480957;1062400;1649630974.490752
416;25.064393997192383;1064960;1649630974.5617812
417;24.88780403137207;1067520;1649630974.6278555
418;24.261701583862305;1070080;1649630974.691779
419;25.369308471679688;1072640;1649630974.7522104
420;24.905954360961914;1075200;1649630974.8183224
421;24.94861602783203;1077760;1649630974.8831503
422;25.09929656982422;1080320;1649630974.9526055
423;25.20087432861328;1082880;1649630975.0160694
424;24.664997100830078;1085440;1649630975.078101
425;24.701274871826172;1088000;1649630975.1460679
426;24.52344512939453;1090560;1649630975.2082996
427;25.404926300048828;1093120;1649630975.2667603
428;25.002582550048828;1095680;1649630975.3267157
429;25.261295318603516;1098240;1649630975.39284
430;24.95846176147461;1100800;1649630975.4579709
431;24.72747039794922;1103360;1649630975.5207841
432;24.243974685668945;1105920;1649630975.583537
433;25.288158416748047;1108480;1649630975.6484406
434;24.802412033081055;1111040;1649630975.716712
435;24.755565643310547;1113600;1649630975.781878
436;25.505788803100586;1116160;1649630975.8432436
437;25.402931213378906;1118720;1649630975.9063547
438;25.423580169677734;1121280;1649630975.9695365
439;25.405500411987305;1123840;1649630976.0320435
440;25.607818603515625;1126400;1649630976.0944045
441;25.69811248779297;1128960;1649630976.1567051
442;26.331174850463867;1131520;1649630976.220994
443;25.58357048034668;1134080;1649630976.2908301
444;24.641616821289062;1136640;1649630976.3575323
445;25.852563858032227;1139200;1649630976.4256465
446;25.82617950439453;1141760;1649630976.4847353
447;24.691436767578125;1144320;1649630976.5447953
448;25.365400314331055;1146880;1649630976.6070054
449;25.32640838623047;1149440;1649630976.6710308
450;25.334566116333008;1152000;1649630976.7378802
451;25.209043502807617;1154560;1649630976.799777
452;25.056562423706055;1157120;1649630976.8610191
453;26.14457130432129;1159680;1649630976.9253125
454;24.69870376586914;1162240;1649630976.989479
455;25.289283752441406;1164800;1649630977.0494764
456;25.675899505615234;1167360;1649630977.1098068
457;24.948949813842773;1169920;1649630977.1699028
458;25.96826171875;1172480;1649630977.2297316
459;24.766010284423828;1175040;1649630977.291857
460;25.514541625976562;1177600;1649630977.3512602
461;24.13652992248535;1180160;1649630977.4117522
462;25.751745223999023;1182720;1649630977.4751189
463;24.390636444091797;1185280;1649630977.5382175
464;24.83577537536621;1187840;1649630977.6030498
465;24.86637306213379;1190400;1649630977.662993
466;25.12810707092285;1192960;1649630977.7280107
467;24.451892852783203;1195520;1649630977.7954943
468;23.954179763793945;1198080;1649630977.861632
469;25.28187370300293;1200640;1649630977.9260178
470;25.152267456054688;1203200;1649630977.9848478
471;24.115177154541016;1205760;1649630978.0453153
472;24.38233757019043;1208320;1649630978.1076837
473;23.97576141357422;1210880;1649630978.1670964
474;23.40125846862793;1213440;1649630978.2271316
475;25.185781478881836;1216000;1649630978.2974021
476;23.224117279052734;1218560;1649630978.3931377
477;23.33627700805664;1221120;1649630978.4785862
478;23.92860984802246;1223680;1649630978.5626438
479;24.612041473388672;1226240;1649630978.6445634
480;23.618682861328125;1228800;1649630978.7283344
481;24.49650764465332;1231360;1649630978.8065622
482;24.048707962036133;1233920;1649630978.8858175
483;23.456974029541016;1236480;1649630978.9709435
484;23.820709228515625;1239040;1649630979.0498219
485;24.18614959716797;1241600;1649630979.1288936
486;23.74840545654297;1244160;1649630979.2130024
487;23.49394989013672;1246720;1649630979.2912996
488;23.55615234375;1249280;1649630979.3672721
489;23.918500900268555;1251840;1649630979.4435976
490;24.216697692871094;1254400;1649630979.522329
491;22.979293823242188;1256960;1649630979.5984395
492;23.24037742614746;1259520;1649630979.6711612
493;23.501163482666016;1262080;1649630979.7499516
494;23.115345001220703;1264640;1649630979.830793
495;23.237966537475586;1267200;1649630979.91593
496;22.61435317993164;1269760;1649630979.996085
497;24.099390029907227;1272320;1649630980.0768597
498;22.53839874267578;1274880;1649630980.1558619
499;23.280614852905273;1277440;1649630980.2408648
500;22.667814254760742;1280000;1649630980.65292
501;22.58749008178711;1282560;1649630980.7253563
502;22.09963035583496;1285120;1649630980.8002243
503;22.886323928833008;1287680;1649630980.8718064
504;22.276277542114258;1290240;1649630980.9490056
505;22.331506729125977;1292800;1649630981.0218332
506;22.31180191040039;1295360;1649630981.0978658
507;23.30388832092285;1297920;1649630981.173266
508;21.62619400024414;1300480;1649630981.2475634
509;22.886014938354492;1303040;1649630981.3221848
510;22.473981857299805;1305600;1649630981.3988113
511;21.84752655029297;1308160;1649630981.47345
512;22.153278350830078;1310720;1649630981.5449593
513;21.649658203125;1313280;1649630981.6146383
514;22.62714385986328;1315840;1649630981.6886115
515;23.09494400024414;1318400;1649630981.7653203
516;22.3165283203125;1320960;1649630981.8384943
517;21.362407684326172;1323520;1649630981.9144852
518;22.074827194213867;1326080;1649630981.9815807
519;20.850582122802734;1328640;1649630982.0511665
520;20.461610794067383;1331200;1649630982.1339083
521;22.814308166503906;1333760;1649630982.2088308
522;21.31075668334961;1336320;1649630982.2802672
523;22.255516052246094;1338880;1649630982.3519049
524;21.88109016418457;1341440;1649630982.4229922
525;21.354082107543945;1344000;1649630982.5041304
526;21.16619300842285;1346560;1649630982.581612
527;20.898563385009766;1349120;1649630982.652781
528;21.076000213623047;1351680;1649630982.7188542
529;21.296924591064453;1354240;1649630982.7861366
530;19.788660049438477;1356800;1649630982.8618395
531;21.174524307250977;1359360;1649630982.9346108
532;20.548147201538086;1361920;1649630983.0010693
533;20.056224822998047;1364480;1649630983.074409
534;20.491466522216797;1367040;1649630983.1468766
535;19.42048454284668;1369600;1649630983.2180378
536;19.793792724609375;1372160;1649630983.2879827
537;19.276058197021484;1374720;1649630983.3571985
538;18.024316787719727;1377280;1649630983.4286597
539;20.54047393798828;1379840;1649630983.5005205
540;20.393898010253906;1382400;1649630983.580437
541;19.709074020385742;1384960;1649630983.6559696
542;19.18501091003418;1387520;1649630983.7296937
543;19.028017044067383;1390080;1649630983.7954886
544;19.197290420532227;1392640;1649630983.8628576
545;18.059656143188477;1395200;1649630983.934345
546;18.113910675048828;1397760;1649630984.003895
547;18.06125259399414;1400320;1649630984.0710323
548;17.953290939331055;1402880;1649630984.1420386
549;18.742155075073242;1405440;1649630984.2197075
550;18.870405197143555;1408000;1649630984.289225
551;18.356019973754883;1410560;1649630984.3604877
552;18.029541015625;1413120;1649630984.4334114
553;17.3680477142334;1415680;1649630984.5069647
554;18.524110794067383;1418240;1649630984.5760539
555;17.84764289855957;1420800;1649630984.6454303
556;18.096925735473633;1423360;1649630984.7222185
557;18.480575561523438;1425920;1649630984.8008869
558;16.459959030151367;1428480;1649630984.8892455
559;16.440624237060547;1431040;1649630984.9522235
560;17.071308135986328;1433600;1649630985.0194561
561;18.806472778320312;1436160;1649630985.0845706
562;16.596036911010742;1438720;1649630985.150055
563;16.574281692504883;1441280;1649630985.2131712
564;17.011016845703125;1443840;1649630985.2755082
565;16.10506820678711;1446400;1649630985.3422306
566;16.521202087402344;1448960;1649630985.4058182
567;16.31630516052246;1451520;1649630985.4726746
568;16.217971801757812;1454080;1649630985.5365584
569;15.860738754272461;1456640;1649630985.6016207
570;15.792938232421875;1459200;1649630985.673279
571;16.868850708007812;1461760;1649630985.740244
572;15.542510986328125;1464320;1649630985.805121
573;15.642099380493164;1466880;1649630985.8733854
574;14.677523612976074;1469440;1649630985.937527
575;15.387596130371094;1472000;1649630985.9969196
576;14.782612800598145;1474560;1649630986.0575454
577;15.265263557434082;1477120;1649630986.1228664
578;15.312057495117188;1479680;1649630986.188275
579;14.084657669067383;1482240;1649630986.256659
580;13.796419143676758;1484800;1649630986.3218992
581;14.063958168029785;1487360;1649630986.3840137
582;14.32262897491455;1489920;1649630986.4506624
583;13.401981353759766;1492480;1649630986.514673
584;15.140419006347656;1495040;1649630986.5843513
585;14.41419792175293;1497600;1649630986.6558323
586;12.464102745056152;1500160;1649630986.722734
587;13.013232231140137;1502720;1649630986.7882721
588;12.50153923034668;1505280;1649630986.8527489
589;12.947338104248047;1507840;1649630986.9214408
590;13.282023429870605;1510400;1649630986.986393
591;12.787583351135254;1512960;1649630987.0546079
592;11.625636100769043;1515520;1649630987.117843
593;12.663212776184082;1518080;1649630987.1797068
594;13.085923194885254;1520640;1649630987.2467031
595;11.801398277282715;1523200;1649630987.312489
596;11.862852096557617;1525760;1649630987.3794622
597;13.54999828338623;1528320;1649630987.449319
598;11.823736190795898;1530880;1649630987.5179424
599;12.324935913085938;1533440;1649630987.5847833
600;11.944841384887695;1536000;1649630987.9888783
601;11.683358192443848;1538560;1649630988.0562315
602;11.306139945983887;1541120;1649630988.1235952
603;11.859359741210938;1543680;1649630988.1971505
604;11.663408279418945;1546240;1649630988.2648764
605;10.977978706359863;1548800;1649630988.333791
606;12.115377426147461;1551360;1649630988.4028347
607;11.74756145477295;1553920;1649630988.4745843
608;11.14317512512207;1556480;1649630988.5435517
609;12.12739372253418;1559040;1649630988.6146114
610;9.815132141113281;1561600;1649630988.6802936
611;10.708568572998047;1564160;1649630988.7510052
612;12.234369277954102;1566720;1649630988.8219259
613;10.318991661071777;1569280;1649630988.8999703
614;10.829313278198242;1571840;1649630988.9736986
615;10.061412811279297;1574400;1649630989.0545948
616;10.60173511505127;1576960;1649630989.136607
617;9.586661338806152;1579520;1649630989.2176094
618;8.82005500793457;1582080;1649630989.2932465
619;9.640158653259277;1584640;1649630989.3662472
620;9.183390617370605;1587200;1649630989.4336436
621;9.614362716674805;1589760;1649630989.5047626
622;9.942662239074707;1592320;1649630989.5810292
623;9.295817375183105;1594880;1649630989.6519678
624;8.70541763305664;1597440;1649630989.7279584
625;9.32307243347168;1600000;1649630989.802822
626;10.430892944335938;1602560;1649630989.870445
627;9.523677825927734;1605120;1649630989.9398856
628;8.709571838378906;1607680;1649630990.011023
629;9.364474296569824;1610240;1649630990.092848
