;critic_grad_norm_clipped;Steps;Wall_Time
83;21.48090362548828;212480;1649624659.0104833
84;21.390636444091797;215040;1649624659.0861273
85;20.914066314697266;217600;1649624659.1618125
86;20.881746292114258;220160;1649624659.2365632
87;20.821638107299805;222720;1649624659.3129964
88;21.04726791381836;225280;1649624659.388966
89;20.97748565673828;227840;1649624659.4642355
90;21.022775650024414;230400;1649624659.534067
91;20.848854064941406;232960;1649624659.6091087
92;21.24957847595215;235520;1649624659.6927776
93;20.942190170288086;238080;1649624659.7676358
94;20.57215118408203;240640;1649624659.836866
95;20.83932876586914;243200;1649624659.9126086
96;20.757511138916016;245760;1649624659.994386
97;21.465211868286133;248320;1649624660.070133
98;20.561975479125977;250880;1649624660.143103
99;21.164165496826172;253440;1649624660.218918
100;20.90204620361328;256000;1649624660.660905
101;20.6942195892334;258560;1649624660.7386208
102;21.568504333496094;261120;1649624660.8099396
103;21.07907485961914;263680;1649624660.8908453
104;21.147594451904297;266240;1649624660.9576561
105;21.07343864440918;268800;1649624661.023022
106;21.356231689453125;271360;1649624661.1021159
107;20.809215545654297;273920;1649624661.1821263
108;20.970884323120117;276480;1649624661.262296
109;21.142850875854492;279040;1649624661.3431592
110;21.132936477661133;281600;1649624661.4233794
111;21.261058807373047;284160;1649624661.50075
112;20.693222045898438;286720;1649624661.571341
113;20.859533309936523;289280;1649624661.6445932
114;21.623632431030273;291840;1649624661.720867
115;20.771638870239258;294400;1649624661.7981417
116;20.676721572875977;296960;1649624661.873465
117;20.224098205566406;299520;1649624661.9452693
118;20.34095001220703;302080;1649624662.022432
119;20.362510681152344;304640;1649624662.0968587
120;20.680316925048828;307200;1649624662.1754673
121;20.92433738708496;309760;1649624662.260871
122;21.027509689331055;312320;1649624662.3406415
123;20.969135284423828;314880;1649624662.422591
124;21.163497924804688;317440;1649624662.5014455
125;21.23716926574707;320000;1649624662.5822666
126;21.047893524169922;322560;1649624662.658048
127;21.214025497436523;325120;1649624662.731171
128;21.121625900268555;327680;1649624662.8097036
129;21.15480613708496;330240;1649624662.8953743
130;21.024871826171875;332800;1649624662.9714088
131;21.696212768554688;335360;1649624663.0404835
132;21.53752326965332;337920;1649624663.1161273
133;21.77004623413086;340480;1649624663.1976144
134;22.097929000854492;343040;1649624663.2735775
135;22.00235939025879;345600;1649624663.3710032
136;21.77292823791504;348160;1649624663.4439437
137;22.388776779174805;350720;1649624663.5159414
138;21.981369018554688;353280;1649624663.5975206
139;22.05141258239746;355840;1649624663.6794183
140;22.347990036010742;358400;1649624663.7643065
141;22.85363006591797;360960;1649624663.8492577
142;22.87589454650879;363520;1649624663.9352493
143;22.599428176879883;366080;1649624664.014315
144;22.771114349365234;368640;1649624664.0960097
145;23.022558212280273;371200;1649624664.1750188
146;22.96629524230957;373760;1649624664.2524428
147;23.367921829223633;376320;1649624664.3331463
148;23.420915603637695;378880;1649624664.4155145
149;23.093090057373047;381440;1649624664.499892
150;22.782556533813477;384000;1649624664.575007
151;22.158618927001953;386560;1649624664.6544433
152;22.000349044799805;389120;1649624664.7339036
153;22.97524070739746;391680;1649624664.81371
154;22.79388999938965;394240;1649624664.8852746
155;22.74196434020996;396800;1649624664.9546485
156;23.22890853881836;399360;1649624665.0186834
157;23.449092864990234;401920;1649624665.0782511
158;22.672300338745117;404480;1649624665.1418352
159;22.83972930908203;407040;1649624665.2058713
160;23.095060348510742;409600;1649624665.28352
161;23.14759063720703;412160;1649624665.3641214
162;22.98555564880371;414720;1649624665.43558
163;23.32778549194336;417280;1649624665.5061195
164;23.114362716674805;419840;1649624665.572131
165;23.169788360595703;422400;1649624665.643716
166;23.033451080322266;424960;1649624665.7114336
167;22.740713119506836;427520;1649624665.783967
168;22.759597778320312;430080;1649624665.8481276
169;22.674381256103516;432640;1649624665.9308648
170;22.956111907958984;435200;1649624666.009605
171;22.437532424926758;437760;1649624666.091949
172;22.73208236694336;440320;1649624666.1637278
173;22.27668571472168;442880;1649624666.2414021
174;22.615585327148438;445440;1649624666.3121953
175;23.6717586517334;448000;1649624666.389177
176;23.40685272216797;450560;1649624666.4620569
177;23.418569564819336;453120;1649624666.543066
178;22.690330505371094;455680;1649624666.6176188
179;23.451894760131836;458240;1649624666.7174377
180;22.736963272094727;460800;1649624666.7873678
181;23.136554718017578;463360;1649624666.85206
182;22.917064666748047;465920;1649624666.9122481
183;23.28449058532715;468480;1649624666.9748049
184;23.0716609954834;471040;1649624667.0340407
185;23.559131622314453;473600;1649624667.0974405
186;23.064041137695312;476160;1649624667.1614976
187;23.234434127807617;478720;1649624667.2264657
188;23.60259246826172;481280;1649624667.2877386
189;23.476099014282227;483840;1649624667.3468392
190;23.13348960876465;486400;1649624667.407351
191;23.528589248657227;488960;1649624667.4679673
192;23.88072395324707;491520;1649624667.530563
193;23.480934143066406;494080;1649624667.5903745
194;24.147268295288086;496640;1649624667.6501136
195;23.74185562133789;499200;1649624667.7142684
196;23.844839096069336;501760;1649624667.781895
197;24.366065979003906;504320;1649624667.8504217
198;24.721485137939453;506880;1649624667.9157174
199;23.896995544433594;509440;1649624667.9794261
200;23.54918670654297;512000;1649624668.3726745
201;24.02220916748047;514560;1649624668.4509385
202;24.219226837158203;517120;1649624668.5353673
203;24.068147659301758;519680;1649624668.6140268
204;24.061710357666016;522240;1649624668.689613
205;24.762073516845703;524800;1649624668.7622612
206;24.455503463745117;527360;1649624668.8415785
207;23.986295700073242;529920;1649624668.9219825
208;24.828020095825195;532480;1649624668.9985423
209;25.10875701904297;535040;1649624669.0766678
210;24.758691787719727;537600;1649624669.1600323
211;24.057544708251953;540160;1649624669.2352674
212;25.40204620361328;542720;1649624669.3090715
213;25.223888397216797;545280;1649624669.3913257
214;25.32096290588379;547840;1649624669.4670274
215;25.279769897460938;550400;1649624669.5417364
216;25.678333282470703;552960;1649624669.6193945
217;25.231670379638672;555520;1649624669.6981857
218;25.829479217529297;558080;1649624669.7783942
219;25.941356658935547;560640;1649624669.856356
220;25.640920639038086;563200;1649624669.9342942
221;25.599205017089844;565760;1649624670.0110626
222;26.0200138092041;568320;1649624670.0874708
223;26.141860961914062;570880;1649624670.165694
224;26.63912010192871;573440;1649624670.2449293
225;26.17076873779297;576000;1649624670.325808
226;26.876907348632812;578560;1649624670.4107924
227;26.346372604370117;581120;1649624670.4858234
228;25.664836883544922;583680;1649624670.5581384
229;26.819822311401367;586240;1649624670.637307
230;26.201412200927734;588800;1649624670.723001
231;26.257997512817383;591360;1649624670.8010798
232;26.633970260620117;593920;1649624670.880267
233;26.848052978515625;596480;1649624670.9615464
234;27.265182495117188;599040;1649624671.042474
235;26.46766471862793;601600;1649624671.119838
236;26.347015380859375;604160;1649624671.189624
237;27.073049545288086;606720;1649624671.261873
238;27.040224075317383;609280;1649624671.3333404
239;27.340011596679688;611840;1649624671.40843
240;27.595760345458984;614400;1649624671.483037
241;26.918489456176758;616960;1649624671.5527635
242;27.75752830505371;619520;1649624671.6247122
243;27.085412979125977;622080;1649624671.6970835
244;26.957035064697266;624640;1649624671.7759473
245;27.418725967407227;627200;1649624671.8580613
246;27.9300537109375;629760;1649624671.9386263
247;27.82455062866211;632320;1649624672.0148935
248;28.093650817871094;634880;1649624672.088099
249;27.90766143798828;637440;1649624672.1646864
250;28.285423278808594;640000;1649624672.2387712
251;28.078636169433594;642560;1649624672.3106852
252;28.960966110229492;645120;1649624672.382976
253;28.103052139282227;647680;1649624672.4670553
254;28.536897659301758;650240;1649624672.5461295
255;28.600971221923828;652800;1649624672.6286585
256;28.001659393310547;655360;1649624672.703715
257;28.76641082763672;657920;1649624672.775468
258;28.550682067871094;660480;1649624672.858475
259;28.79098892211914;663040;1649624672.9434352
260;29.124441146850586;665600;1649624673.0075474
261;29.525999069213867;668160;1649624673.0885205
262;29.42838478088379;670720;1649624673.1731296
263;29.42900848388672;673280;1649624673.247963
264;29.519187927246094;675840;1649624673.3277626
265;29.77092933654785;678400;1649624673.4101253
266;29.05851936340332;680960;1649624673.4907668
267;29.752716064453125;683520;1649624673.574403
268;29.81975746154785;686080;1649624673.6510437
269;30.271427154541016;688640;1649624673.7236311
270;30.061248779296875;691200;1649624673.8087816
271;29.62948989868164;693760;1649624673.8883336
272;30.635406494140625;696320;1649624673.9659743
273;29.842378616333008;698880;1649624674.0502841
274;30.389997482299805;701440;1649624674.121083
275;30.705533981323242;704000;1649624674.1992805
276;29.86454963684082;706560;1649624674.2813168
277;30.617734909057617;709120;1649624674.3606646
278;30.57025146484375;711680;1649624674.4370737
279;30.978944778442383;714240;1649624674.5094142
280;30.266496658325195;716800;1649624674.589693
281;30.947364807128906;719360;1649624674.6718013
282;31.000804901123047;721920;1649624674.749425
283;31.177101135253906;724480;1649624674.822227
284;31.44087028503418;727040;1649624674.900461
285;31.697551727294922;729600;1649624674.9777544
286;30.68927574157715;732160;1649624675.0522864
287;32.06193923950195;734720;1649624675.1215544
288;30.993019104003906;737280;1649624675.1974735
289;31.181222915649414;739840;1649624675.2740295
290;32.36924743652344;742400;1649624675.3492808
291;31.64731788635254;744960;1649624675.4251285
292;31.40689468383789;747520;1649624675.4972074
293;31.050168991088867;750080;1649624675.575854
294;31.93602752685547;752640;1649624675.6544576
295;31.067550659179688;755200;1649624675.7264209
296;31.791086196899414;757760;1649624675.7997897
297;32.13835144042969;760320;1649624675.8808856
298;31.983461380004883;762880;1649624675.9583056
299;32.38422393798828;765440;1649624676.0280223
300;32.42599868774414;768000;1649624676.439024
301;32.541107177734375;770560;1649624676.5124884
302;32.2321891784668;773120;1649624676.5842605
303;32.41305923461914;775680;1649624676.652782
304;31.42229652404785;778240;1649624676.729058
305;31.988941192626953;780800;1649624676.809813
306;32.10691833496094;783360;1649624676.8881948
307;31.808874130249023;785920;1649624676.9685142
308;33.10004806518555;788480;1649624677.0474641
309;31.960962295532227;791040;1649624677.132056
310;33.13229751586914;793600;1649624677.2085166
311;32.86949157714844;796160;1649624677.2845652
312;32.24412536621094;798720;1649624677.3600755
313;32.7218017578125;801280;1649624677.4355528
314;33.16802215576172;803840;1649624677.5129678
315;32.71089553833008;806400;1649624677.5974703
316;33.147621154785156;808960;1649624677.6762543
317;32.789031982421875;811520;1649624677.7555792
318;32.43574905395508;814080;1649624677.8355544
319;32.977359771728516;816640;1649624677.9178183
320;33.10651397705078;819200;1649624678.00105
321;32.50514221191406;821760;1649624678.0801544
322;32.61605453491211;824320;1649624678.1578012
323;32.6644401550293;826880;1649624678.2373676
324;31.888240814208984;829440;1649624678.31902
325;32.71488571166992;832000;1649624678.3990772
326;32.384246826171875;834560;1649624678.480868
327;32.61391067504883;837120;1649624678.5624652
328;33.35797882080078;839680;1649624678.6470854
329;33.388763427734375;842240;1649624678.7250314
330;32.62263870239258;844800;1649624678.8085923
331;32.93918991088867;847360;1649624678.8871377
332;34.048423767089844;849920;1649624678.962774
333;34.23810577392578;852480;1649624679.039362
334;33.90399169921875;855040;1649624679.1145904
335;33.84914016723633;857600;1649624679.18373
336;34.33889389038086;860160;1649624679.2558477
337;34.20784378051758;862720;1649624679.3251188
338;34.26939392089844;865280;1649624679.3973465
339;34.51386260986328;867840;1649624679.4753857
340;34.05522155761719;870400;1649624679.5489795
341;34.63634490966797;872960;1649624679.6183317
342;33.30569076538086;875520;1649624679.6897726
343;33.740787506103516;878080;1649624679.7614844
344;33.60057067871094;880640;1649624679.8338945
345;33.5893440246582;883200;1649624679.9110172
346;34.21304702758789;885760;1649624679.9810426
347;33.55174255371094;888320;1649624680.0573986
348;33.88886642456055;890880;1649624680.138645
349;33.75732421875;893440;1649624680.2151747
350;33.23816680908203;896000;1649624680.2880945
351;33.03891372680664;898560;1649624680.367635
352;33.360008239746094;901120;1649624680.4413815
353;33.44340133666992;903680;1649624680.5061884
354;33.37309646606445;906240;1649624680.5682275
355;33.58095932006836;908800;1649624680.632328
356;32.178306579589844;911360;1649624680.693991
357;33.56131362915039;913920;1649624680.770121
358;32.31373977661133;916480;1649624680.8375514
359;32.58737564086914;919040;1649624680.9009707
360;32.85885238647461;921600;1649624680.9611292
361;33.271053314208984;924160;1649624681.024124
362;32.60232162475586;926720;1649624681.0863013
363;32.701725006103516;929280;1649624681.1528616
364;31.96725845336914;931840;1649624681.2220914
365;31.55396842956543;934400;1649624681.2954512
366;32.35804748535156;936960;1649624681.3718195
367;32.082366943359375;939520;1649624681.4378688
368;31.96497917175293;942080;1649624681.5007746
369;31.68766975402832;944640;1649624681.5774841
370;31.545530319213867;947200;1649624681.6432164
371;32.08698654174805;949760;1649624681.717981
372;31.674043655395508;952320;1649624681.7958753
373;30.635095596313477;954880;1649624681.8622987
374;31.191539764404297;957440;1649624681.9297144
375;32.928768157958984;960000;1649624681.9918642
376;30.498437881469727;962560;1649624682.0737147
377;30.60310935974121;965120;1649624682.1560156
378;31.085647583007812;967680;1649624682.235852
379;30.400711059570312;970240;1649624682.3196194
380;30.240135192871094;972800;1649624682.3994236
381;29.488956451416016;975360;1649624682.477882
382;31.07685661315918;977920;1649624682.5415325
383;30.42925453186035;980480;1649624682.615065
384;30.893342971801758;983040;1649624682.6880405
385;30.808929443359375;985600;1649624682.7687037
386;31.489398956298828;988160;1649624682.8480504
387;31.33730697631836;990720;1649624682.9270837
388;30.58380699157715;993280;1649624683.006537
389;31.47081756591797;995840;1649624683.0845885
390;30.293237686157227;998400;1649624683.1631289
391;30.534576416015625;1000960;1649624683.240767
392;30.695388793945312;1003520;1649624683.3202283
393;31.263879776000977;1006080;1649624683.4024777
394;31.233402252197266;1008640;1649624683.4801188
395;30.304452896118164;1011200;1649624683.5510724
396;30.231727600097656;1013760;1649624683.619242
397;30.1143798828125;1016320;1649624683.684361
398;30.485525131225586;1018880;1649624683.756298
399;29.768085479736328;1021440;1649624683.8372037
400;31.317031860351562;1024000;1649624684.2308488
401;29.672712326049805;1026560;1649624684.304805
402;29.591197967529297;1029120;1649624684.3866143
403;29.717981338500977;1031680;1649624684.4607785
404;30.17618751525879;1034240;1649624684.532417
405;30.658695220947266;1036800;1649624684.6151917
406;28.83390235900879;1039360;1649624684.6969397
407;29.483118057250977;1041920;1649624684.777551
408;28.99754524230957;1044480;1649624684.8543499
409;28.977291107177734;1047040;1649624684.9300969
410;27.961444854736328;1049600;1649624684.9944282
411;27.426433563232422;1052160;1649624685.0600858
412;28.220138549804688;1054720;1649624685.125806
413;29.240062713623047;1057280;1649624685.2008436
414;28.40241813659668;1059840;1649624685.2734141
415;28.82401466369629;1062400;1649624685.342499
416;28.043750762939453;1064960;1649624685.4071689
417;28.628936767578125;1067520;1649624685.4739273
418;28.41446876525879;1070080;1649624685.5481465
419;28.465654373168945;1072640;1649624685.6251905
420;28.135141372680664;1075200;1649624685.695207
421;29.00747299194336;1077760;1649624685.7645733
422;28.150850296020508;1080320;1649624685.8331559
423;27.8803653717041;1082880;1649624685.9083855
424;27.696456909179688;1085440;1649624685.976544
425;27.639280319213867;1088000;1649624686.0552092
426;26.650150299072266;1090560;1649624686.1234963
427;28.09614372253418;1093120;1649624686.1910884
428;27.2178897857666;1095680;1649624686.2589376
429;27.67629623413086;1098240;1649624686.335881
430;27.676090240478516;1100800;1649624686.4081457
431;26.922719955444336;1103360;1649624686.4813404
432;27.138988494873047;1105920;1649624686.5507123
433;26.631000518798828;1108480;1649624686.6195576
434;27.903501510620117;1111040;1649624686.6894917
435;27.395532608032227;1113600;1649624686.7627316
436;27.18854522705078;1116160;1649624686.823972
437;27.349557876586914;1118720;1649624686.9004
438;28.39537239074707;1121280;1649624686.9709258
439;28.10550308227539;1123840;1649624687.0355403
440;28.119356155395508;1126400;1649624687.0937562
441;29.149925231933594;1128960;1649624687.1602108
442;27.808794021606445;1131520;1649624687.23143
443;26.301799774169922;1134080;1649624687.305996
444;28.08759307861328;1136640;1649624687.3770483
445;27.250093460083008;1139200;1649624687.450218
446;25.888111114501953;1141760;1649624687.5167742
447;28.40106773376465;1144320;1649624687.581376
448;27.300262451171875;1146880;1649624687.6514637
449;25.58159637451172;1149440;1649624687.7264636
450;26.128591537475586;1152000;1649624687.8022974
451;25.403078079223633;1154560;1649624687.8783526
452;25.674283981323242;1157120;1649624687.950537
453;26.14052391052246;1159680;1649624688.0201204
454;25.502281188964844;1162240;1649624688.0893893
455;25.30079460144043;1164800;1649624688.1661868
456;24.72711944580078;1167360;1649624688.246382
457;25.74524688720703;1169920;1649624688.327129
458;25.605506896972656;1172480;1649624688.3987052
459;24.979951858520508;1175040;1649624688.466891
460;25.47934341430664;1177600;1649624688.547058
461;24.725080490112305;1180160;1649624688.6264863
462;24.992355346679688;1182720;1649624688.7051294
463;24.92581558227539;1185280;1649624688.7824068
464;24.1984920501709;1187840;1649624688.8469174
465;24.910648345947266;1190400;1649624688.9234846
466;24.477937698364258;1192960;1649624689.001771
467;24.436416625976562;1195520;1649624689.0776622
468;24.701557159423828;1198080;1649624689.1536953
469;23.683115005493164;1200640;1649624689.2330582
470;24.74020767211914;1203200;1649624689.3122065
471;23.501262664794922;1205760;1649624689.3881028
472;24.23515510559082;1208320;1649624689.4648142
473;23.664730072021484;1210880;1649624689.5486329
474;24.33431625366211;1213440;1649624689.6271393
475;23.735145568847656;1216000;1649624689.7030919
476;24.460458755493164;1218560;1649624689.7788167
477;23.731264114379883;1221120;1649624689.8443706
478;23.823026657104492;1223680;1649624689.9164364
479;23.861677169799805;1226240;1649624689.996922
480;22.286067962646484;1228800;1649624690.0831542
481;23.387611389160156;1231360;1649624690.1638162
482;23.272022247314453;1233920;1649624690.2387633
483;22.414440155029297;1236480;1649624690.3082037
484;22.591796875;1239040;1649624690.3799736
485;21.439624786376953;1241600;1649624690.4495676
486;22.846296310424805;1244160;1649624690.5250752
487;22.315814971923828;1246720;1649624690.6030054
488;23.312726974487305;1249280;1649624690.6825001
489;22.54257583618164;1251840;1649624690.7681031
490;22.42323112487793;1254400;1649624690.8493028
491;22.295513153076172;1256960;1649624690.9281716
492;21.982006072998047;1259520;1649624691.0060642
493;22.589508056640625;1262080;1649624691.0789585
494;20.992656707763672;1264640;1649624691.1502168
495;22.294694900512695;1267200;1649624691.2234273
496;21.72238540649414;1269760;1649624691.2922065
497;22.338653564453125;1272320;1649624691.3696475
498;22.15130615234375;1274880;1649624691.436636
499;21.387922286987305;1277440;1649624691.5058377
500;21.65311050415039;1280000;1649624691.8915193
501;21.52237319946289;1282560;1649624691.9640677
502;21.702425003051758;1285120;1649624692.0376937
503;22.597095489501953;1287680;1649624692.1131265
504;20.36008644104004;1290240;1649624692.1885862
505;20.428316116333008;1292800;1649624692.2595708
506;21.58750343322754;1295360;1649624692.3359616
507;20.58249855041504;1297920;1649624692.4093378
508;20.96237564086914;1300480;1649624692.4852462
509;20.286094665527344;1303040;1649624692.559104
510;20.359119415283203;1305600;1649624692.6327646
511;21.06363868713379;1308160;1649624692.7082157
512;19.66691017150879;1310720;1649624692.780996
513;20.71735382080078;1313280;1649624692.8505797
514;20.591686248779297;1315840;1649624692.9193726
515;21.285572052001953;1318400;1649624692.9935708
516;19.939558029174805;1320960;1649624693.0700145
517;20.36454963684082;1323520;1649624693.1386673
518;21.086706161499023;1326080;1649624693.208336
519;19.512218475341797;1328640;1649624693.2812066
520;20.349245071411133;1331200;1649624693.3563313
521;19.67009925842285;1333760;1649624693.4267092
522;19.275047302246094;1336320;1649624693.4959264
523;21.48084831237793;1338880;1649624693.5604389
524;20.016372680664062;1341440;1649624693.6276715
525;20.068157196044922;1344000;1649624693.698997
526;19.224567413330078;1346560;1649624693.7719767
527;20.506807327270508;1349120;1649624693.8474228
528;19.420326232910156;1351680;1649624693.9240673
529;19.297014236450195;1354240;1649624693.9997382
530;20.027042388916016;1356800;1649624694.075214
531;20.17696762084961;1359360;1649624694.1510448
532;19.452133178710938;1361920;1649624694.2234561
533;19.299785614013672;1364480;1649624694.2941833
534;18.028278350830078;1367040;1649624694.365678
535;18.243072509765625;1369600;1649624694.4397385
536;18.781160354614258;1372160;1649624694.514862
537;19.024587631225586;1374720;1649624694.5876176
538;18.768068313598633;1377280;1649624694.6566505
539;17.760574340820312;1379840;1649624694.7239974
540;17.67632293701172;1382400;1649624694.7982
541;17.99211311340332;1384960;1649624694.8834734
542;17.296815872192383;1387520;1649624694.9643767
543;17.40305519104004;1390080;1649624695.0405738
544;16.207754135131836;1392640;1649624695.119561
545;17.498456954956055;1395200;1649624695.2030814
546;16.68137550354004;1397760;1649624695.2873027
547;17.49237823486328;1400320;1649624695.3647118
548;17.844228744506836;1402880;1649624695.4382489
549;15.29324722290039;1405440;1649624695.5098407
550;15.83093547821045;1408000;1649624695.5874908
551;16.89750099182129;1410560;1649624695.6594484
552;16.429616928100586;1413120;1649624695.7293885
553;15.24688720703125;1415680;1649624695.8099146
554;16.59626579284668;1418240;1649624695.8856025
555;17.664871215820312;1420800;1649624695.96192
556;15.98452377319336;1423360;1649624696.0358086
557;16.086761474609375;1425920;1649624696.11298
558;16.13349723815918;1428480;1649624696.1777303
559;16.685134887695312;1431040;1649624696.2456105
560;14.992330551147461;1433600;1649624696.3158188
561;15.28708267211914;1436160;1649624696.3875246
562;15.294477462768555;1438720;1649624696.459892
563;15.157846450805664;1441280;1649624696.5220847
564;16.7573184967041;1443840;1649624696.598842
565;15.222908973693848;1446400;1649624696.6790335
566;15.513004302978516;1448960;1649624696.760032
567;15.449832916259766;1451520;1649624696.8362508
568;15.159090042114258;1454080;1649624696.9132404
569;14.538115501403809;1456640;1649624696.9837291
570;14.92830753326416;1459200;1649624697.0569377
571;15.355472564697266;1461760;1649624697.1312184
572;14.711605072021484;1464320;1649624697.2089639
573;15.43281078338623;1466880;1649624697.2837424
574;14.557761192321777;1469440;1649624697.362759
575;14.865739822387695;1472000;1649624697.4372902
576;14.825674057006836;1474560;1649624697.5170498
577;14.922187805175781;1477120;1649624697.5980852
578;15.01145076751709;1479680;1649624697.6776915
579;13.885343551635742;1482240;1649624697.7604177
580;14.079819679260254;1484800;1649624697.8404183
581;13.348320007324219;1487360;1649624697.9206126
582;13.192398071289062;1489920;1649624698.00147
583;14.010544776916504;1492480;1649624698.0809941
584;12.959907531738281;1495040;1649624698.1637654
585;10.944212913513184;1497600;1649624698.2277281
586;12.608528137207031;1500160;1649624698.3005645
587;12.570959091186523;1502720;1649624698.370281
588;12.579521179199219;1505280;1649624698.4424098
589;11.571403503417969;1507840;1649624698.513029
590;10.720977783203125;1510400;1649624698.5793107
591;11.356795310974121;1512960;1649624698.6524224
592;11.077352523803711;1515520;1649624698.7197297
593;11.706886291503906;1518080;1649624698.7902086
594;11.033340454101562;1520640;1649624698.8639977
595;10.919754981994629;1523200;1649624698.94109
596;11.04028606414795;1525760;1649624699.0126455
597;10.744010925292969;1528320;1649624699.0816202
598;10.265104293823242;1530880;1649624699.1465108
599;10.479479789733887;1533440;1649624699.2209918
600;10.604253768920898;1536000;1649624699.6087081
601;10.368648529052734;1538560;1649624699.6766117
602;10.093602180480957;1541120;1649624699.7504883
603;10.95589542388916;1543680;1649624699.8349435
604;10.674500465393066;1546240;1649624699.9130323
605;9.130682945251465;1548800;1649624699.9863553
606;10.445228576660156;1551360;1649624700.0510623
607;8.098711967468262;1553920;1649624700.1198719
608;9.455900192260742;1556480;1649624700.1977289
609;9.820480346679688;1559040;1649624700.2730575
610;9.865208625793457;1561600;1649624700.3488955
611;9.795679092407227;1564160;1649624700.4257624
612;8.715226173400879;1566720;1649624700.4999819
613;9.339115142822266;1569280;1649624700.574775
614;7.614847660064697;1571840;1649624700.6522186
615;10.164244651794434;1574400;1649624700.725344
616;9.452885627746582;1576960;1649624700.8033051
617;8.402447700500488;1579520;1649624700.8827584
618;7.748688697814941;1582080;1649624700.9635584
619;7.938739776611328;1584640;1649624701.044956
620;9.301718711853027;1587200;1649624701.1202695
621;8.088220596313477;1589760;1649624701.1913993
622;7.04441499710083;1592320;1649624701.2678835
623;7.253505706787109;1594880;1649624701.3477294
624;7.134001731872559;1597440;1649624701.4249642
625;7.1009521484375;1600000;1649624701.49867
626;6.488917350769043;1602560;1649624701.5649867
627;7.146179676055908;1605120;1649624701.642825
628;7.233205318450928;1607680;1649624701.7117822
629;7.41254186630249;1610240;1649624701.7821403
