;update/loss;Steps;Wall_Time
0;-13.941807746887207;3;1651257537.4800932
1;-13.845369338989258;6;1651257540.175088
2;-13.775728225708008;8;1651257541.9138803
3;-13.770726203918457;16;1651257548.9218569
4;-13.765868186950684;17;1651257549.8109388
5;-13.762642860412598;18;1651257550.703086
6;-13.708569526672363;22;1651257554.2155747
7;-13.696050643920898;23;1651257555.081422
8;-13.684273719787598;24;1651257555.9500358
9;-13.63433837890625;29;1651257560.3399212
10;-13.623663902282715;31;1651257562.1231463
11;-13.604355812072754;33;1651257563.9020452
12;-13.551711082458496;38;1651257568.333198
13;-13.528809547424316;40;1651257570.073535
14;-13.497431755065918;43;1651257572.6794503
15;-13.414095878601074;50;1651257578.889683
16;-13.387492179870605;52;1651257580.6245918
17;-13.370750427246094;53;1651257581.4893343
18;-13.316716194152832;57;1651257585.0143485
19;-13.146210670471191;67;1651257593.6953828
20;-13.125608444213867;68;1651257594.5811796
21;-13.076830863952637;70;1651257596.3454907
22;-13.006990432739258;73;1651257599.0002325
23;-12.847519874572754;79;1651257604.231704
24;-12.770156860351562;82;1651257606.8880694
25;-12.74132251739502;83;1651257607.7599955
26;-12.679093360900879;85;1651257609.5081336
27;-12.648799896240234;86;1651257610.3952873
28;-12.533676147460938;90;1651257613.9007673
29;-12.375239372253418;95;1651257618.2672691
30;-12.34550952911377;96;1651257619.1368294
31;-12.314277648925781;97;1651257620.0052848
32;-12.20744514465332;100;1651257622.6278992
33;-12.10677433013916;102;1651257632.218704
34;-11.961795806884766;105;1651257634.8370128
35;-11.853294372558594;107;1651257636.6064377
36;-11.806123733520508;108;1651257637.485696
37;-11.592782020568848;112;1651257641.0827057
38;-11.325804710388184;117;1651257645.425948
39;-11.214008331298828;119;1651257647.160289
40;-11.046103477478027;122;1651257649.7874293
41;-10.985990524291992;123;1651257650.6701
42;-10.685873985290527;128;1651257655.0241997
43;-10.42911148071289;132;1651257658.4649367
44;-10.236473083496094;135;1651257661.0399272
45;-10.098490715026855;137;1651257662.7860596
46;-9.961787223815918;139;1651257664.5021787
47;-9.89293098449707;140;1651257665.3696005
48;-9.678092956542969;143;1651257667.9479465
49;-9.471890449523926;146;1651257670.5782368
50;-9.404509544372559;147;1651257671.4637241
51;-9.193095207214355;150;1651257674.1096187
52;-9.052257537841797;152;1651257675.8947883
53;-8.840105056762695;155;1651257678.5643919
54;-8.69616413116455;157;1651257680.3332787
55;-8.416451454162598;161;1651257683.8384256
56;-8.348152160644531;162;1651257684.7266707
57;-8.070005416870117;166;1651257688.2599792
58;-7.933156490325928;168;1651257689.9999025
59;-7.6653523445129395;172;1651257693.4892807
60;-7.4031476974487305;176;1651257696.9951181
61;-6.5984649658203125;189;1651257708.3031034
62;-6.478416919708252;191;1651257710.1320207
63;-6.254073143005371;195;1651257713.6442618
64;-6.03705358505249;199;1651257717.1397998
65;-5.874753952026367;202;1651257727.6015918
66;-5.818266868591309;203;1651257728.4781692
67;-5.767236709594727;204;1651257729.3578928
68;-5.669500827789307;206;1651257731.1365645
69;-5.62028169631958;207;1651257732.0221856
70;-5.364205837249756;212;1651257736.473954
71;-5.313154220581055;213;1651257737.3469493
72;-5.26091194152832;214;1651257738.2292216
73;-5.2120208740234375;215;1651257739.102008
74;-5.117295742034912;217;1651257740.8657565
75;-4.980443000793457;220;1651257743.5231426
76;-4.934704303741455;221;1651257744.4049177
77;-4.890402317047119;222;1651257745.284835
78;-4.804998874664307;224;1651257747.041005
79;-4.7239990234375;226;1651257748.7940645
80;-4.6421098709106445;228;1651257750.5667186
