;update/loss;Steps;Wall_Time
0;0.12948819994926453;999;1650826131.273036
1;0.08796115964651108;1999;1650827478.2172644
2;0.05713285133242607;2999;1650828829.648375
3;0.07457876950502396;3999;1650830182.204805
4;0.05161513760685921;4999;1650831617.368915
5;0.04338314011693001;5999;1650833008.8560505
6;0.040395982563495636;6999;1650834377.1688294
7;0.044589560478925705;7999;1650835722.1604273
8;0.054800618439912796;8999;1650837069.8019931
9;0.047642678022384644;9999;1650838415.7973804
10;0.06725305318832397;10999;1650839762.139238
11;0.053713079541921616;11999;1650841110.4899166
12;0.038733676075935364;12999;1650842460.4292703
13;0.03195364028215408;13999;1650843810.667108
14;0.035624027252197266;14999;1650845155.6452487
15;0.031148910522460938;15999;1650846517.4758508
16;0.05118428170681;16999;1650847865.26352
17;0.033090900629758835;17999;1650849216.0732644
18;0.03373202309012413;18999;1650850562.3206387
19;0.03151754289865494;19999;1650851911.2317555
20;0.02800232172012329;20999;1650853260.1283262
21;0.03805110976099968;21999;1650854608.7308757
22;0.03240163251757622;22999;1650856026.9552495
23;0.03252546861767769;23999;1650857415.3003044
24;0.03643333911895752;24999;1650858759.712926
25;0.028878528624773026;25999;1650860120.80725
26;0.03575548157095909;26999;1650861490.1367865
27;0.028700217604637146;27999;1650862837.6789174
28;0.029333502054214478;28999;1650864186.4786012
29;0.03787214308977127;29999;1650865533.2618227
