;update/loss;Steps;Wall_Time
0;0.9165084958076477;999;1650781599.6783628
1;0.5313979387283325;1999;1650783002.8121054
2;0.4682803750038147;2999;1650784402.0146215
3;0.5401039123535156;3999;1650785813.078895
4;0.526598334312439;4999;1650787192.3661525
5;0.6687203645706177;5999;1650788569.267314
6;0.09050249308347702;6999;1650790000.9557424
7;0.09303808957338333;7999;1650791373.9726636
8;0.061985887587070465;8999;1650792779.4349332
9;0.31150907278060913;9999;1650794147.1310785
10;0.6468992233276367;10999;1650795526.6218185
11;0.4615118205547333;11999;1650796911.530598
12;0.6539469957351685;12999;1650798275.8127337
13;0.5576454401016235;13999;1650799674.1352723
14;0.4766714572906494;14999;1650801050.0806932
15;0.5327023267745972;15999;1650802421.5940115
16;0.39913588762283325;16999;1650803793.531807
17;0.43030300736427307;17999;1650805157.4656007
18;0.453761488199234;18999;1650806520.4186943
19;0.37252652645111084;19999;1650807896.2838013
20;0.47014662623405457;20999;1650809264.5811517
21;0.37485891580581665;21999;1650810633.9133203
22;0.40718284249305725;22999;1650812000.123688
23;0.42104074358940125;23999;1650813365.1814535
24;0.565977156162262;24999;1650814733.6141372
25;0.44714394211769104;25999;1650816102.5661702
26;0.45028457045555115;26999;1650817484.2339294
27;0.42361438274383545;27999;1650818847.9113915
28;0.4205457866191864;28999;1650820252.586198
29;0.3893260359764099;29999;1650821615.874764
