;update/loss;Steps;Wall_Time
0;0.10212741047143936;999;1649621649.3817503
1;0.06558206677436829;1999;1649626549.2296157
2;0.05278294160962105;2999;1649631446.235158
3;0.037786468863487244;3999;1649636364.9566946
4;0.03675230219960213;4999;1649641152.6667595
5;0.04911704733967781;5999;1649645912.911345
6;0.034640248864889145;6999;1649650675.8885214
7;0.03299994766712189;7999;1649655440.228275
8;0.03988998755812645;8999;1649660225.7316687
9;0.06033768877387047;9999;1649665018.2371626
10;0.0483650341629982;10999;1649669904.2882128
