;critic_loss;Steps;Wall_Time
118;51.22265625;302080;1649630953.2410007
119;51.587249755859375;304640;1649630953.322432
120;51.79644012451172;307200;1649630953.3940308
121;49.9498405456543;309760;1649630953.4885452
122;50.509273529052734;312320;1649630953.5731382
123;51.21985626220703;314880;1649630953.659953
124;49.63166809082031;317440;1649630953.7443721
125;49.43415832519531;320000;1649630953.811044
126;51.90419006347656;322560;1649630953.8849814
127;49.73516845703125;325120;1649630953.9545107
128;49.70142364501953;327680;1649630954.0257819
129;48.82129669189453;330240;1649630954.099038
130;48.70563507080078;332800;1649630954.1675096
131;46.90959930419922;335360;1649630954.2287693
132;49.299095153808594;337920;1649630954.2880201
133;49.35105895996094;340480;1649630954.360086
134;47.25535583496094;343040;1649630954.4188733
135;47.7507209777832;345600;1649630954.4915836
136;45.06349182128906;348160;1649630954.5656426
137;47.00931930541992;350720;1649630954.6365688
138;46.66278839111328;353280;1649630954.7100892
139;47.222049713134766;355840;1649630954.7757804
140;44.004150390625;358400;1649630954.844957
141;43.595333099365234;360960;1649630954.922798
142;44.15692138671875;363520;1649630954.9907806
143;43.316253662109375;366080;1649630955.0630233
144;44.179229736328125;368640;1649630955.1239731
145;42.405303955078125;371200;1649630955.192239
146;41.47492980957031;373760;1649630955.2582455
147;43.0107421875;376320;1649630955.3235333
148;40.13616180419922;378880;1649630955.3883991
149;42.18324661254883;381440;1649630955.449669
150;41.63581848144531;384000;1649630955.5134413
151;42.09457778930664;386560;1649630955.5882227
152;41.134368896484375;389120;1649630955.6529725
153;40.33206558227539;391680;1649630955.7195375
154;39.73643493652344;394240;1649630955.781459
155;38.378807067871094;396800;1649630955.8437824
156;39.54793167114258;399360;1649630955.9107988
157;37.940826416015625;401920;1649630955.9758983
158;39.75708770751953;404480;1649630956.04043
159;40.49300003051758;407040;1649630956.1049418
160;36.10200500488281;409600;1649630956.1699107
161;38.227699279785156;412160;1649630956.2314076
162;38.63593292236328;414720;1649630956.2933013
163;37.03071594238281;417280;1649630956.3578506
164;37.13431167602539;419840;1649630956.4227388
165;37.002235412597656;422400;1649630956.4876647
166;36.39454650878906;424960;1649630956.5560663
167;36.31923294067383;427520;1649630956.6203644
168;33.903076171875;430080;1649630956.6848068
169;36.04365539550781;432640;1649630956.7491748
170;36.174774169921875;435200;1649630956.8101969
171;37.08586120605469;437760;1649630956.870936
172;34.886619567871094;440320;1649630956.93578
173;35.012306213378906;442880;1649630957.007366
174;32.93492889404297;445440;1649630957.0692644
175;34.95067596435547;448000;1649630957.1291914
176;33.231998443603516;450560;1649630957.189034
177;32.427303314208984;453120;1649630957.253113
178;32.69572448730469;455680;1649630957.3206427
179;31.09722328186035;458240;1649630957.3893154
180;32.09007263183594;460800;1649630957.4540896
181;30.738170623779297;463360;1649630957.5264916
182;30.2974796295166;465920;1649630957.6068976
183;31.634618759155273;468480;1649630957.6889665
184;31.278472900390625;471040;1649630957.760069
185;29.9255428314209;473600;1649630957.825466
186;29.040557861328125;476160;1649630957.884929
187;30.883638381958008;478720;1649630957.9458241
188;30.413814544677734;481280;1649630958.008314
189;30.75044822692871;483840;1649630958.0688386
190;28.52669334411621;486400;1649630958.1306949
191;29.188411712646484;488960;1649630958.1971924
192;28.618270874023438;491520;1649630958.272071
193;28.58362579345703;494080;1649630958.3391354
194;28.48508071899414;496640;1649630958.4083266
195;28.760906219482422;499200;1649630958.476591
196;27.883697509765625;501760;1649630958.5417655
197;28.44268798828125;504320;1649630958.6110222
198;28.47142791748047;506880;1649630958.680837
199;27.22281265258789;509440;1649630958.7432601
200;27.857101440429688;512000;1649630959.162059
201;28.467185974121094;514560;1649630959.2288904
202;27.352169036865234;517120;1649630959.2946248
203;28.390296936035156;519680;1649630959.3573523
204;28.642139434814453;522240;1649630959.4178941
205;27.818279266357422;524800;1649630959.4777496
206;30.485923767089844;527360;1649630959.5411737
207;29.652706146240234;529920;1649630959.615109
208;29.41640281677246;532480;1649630959.7030346
209;30.335002899169922;535040;1649630959.7802274
210;30.27507781982422;537600;1649630959.8504114
211;30.566146850585938;540160;1649630959.9107866
212;31.69152069091797;542720;1649630959.9703648
213;29.32846450805664;545280;1649630960.034906
214;28.530712127685547;547840;1649630960.1062996
215;30.051105499267578;550400;1649630960.1808856
216;29.00632095336914;552960;1649630960.2489555
217;27.67604637145996;555520;1649630960.314021
218;27.096267700195312;558080;1649630960.3733218
219;26.04141616821289;560640;1649630960.4416082
220;26.348718643188477;563200;1649630960.5051584
221;26.516292572021484;565760;1649630960.571127
222;26.10663604736328;568320;1649630960.6361659
223;26.099607467651367;570880;1649630960.6979008
224;25.99817657470703;573440;1649630960.758036
225;25.8978214263916;576000;1649630960.8184564
226;25.177608489990234;578560;1649630960.8778784
227;25.16143035888672;581120;1649630960.9425516
228;26.190568923950195;583680;1649630961.0082335
229;26.033063888549805;586240;1649630961.072632
230;25.86834716796875;588800;1649630961.136175
231;25.48590850830078;591360;1649630961.2013297
232;25.097780227661133;593920;1649630961.2641947
233;25.493934631347656;596480;1649630961.3281012
234;25.313398361206055;599040;1649630961.393496
235;24.860153198242188;601600;1649630961.4583473
236;23.86530113220215;604160;1649630961.5238588
237;25.609540939331055;606720;1649630961.585907
238;25.152507781982422;609280;1649630961.6481636
239;24.788597106933594;611840;1649630961.7128572
240;24.231616973876953;614400;1649630961.7812915
241;23.666820526123047;616960;1649630961.8463058
242;24.786861419677734;619520;1649630961.9060082
243;23.648757934570312;622080;1649630961.9671783
244;23.979782104492188;624640;1649630962.0334716
245;23.633298873901367;627200;1649630962.0964296
246;24.257707595825195;629760;1649630962.1589296
247;23.7501220703125;632320;1649630962.2170506
248;23.88257598876953;634880;1649630962.2855566
249;22.883270263671875;637440;1649630962.3494322
250;23.209712982177734;640000;1649630962.4124253
251;23.619747161865234;642560;1649630962.482717
252;22.67697525024414;645120;1649630962.5587142
253;23.208675384521484;647680;1649630962.6296074
254;22.404296875;650240;1649630962.6922803
255;24.382646560668945;652800;1649630962.7534428
256;23.434904098510742;655360;1649630962.813601
257;23.890592575073242;657920;1649630962.8734927
258;23.333236694335938;660480;1649630962.9344492
259;24.39019775390625;663040;1649630962.9940124
260;23.08150291442871;665600;1649630963.0576355
261;23.18732261657715;668160;1649630963.1208143
262;23.15659523010254;670720;1649630963.185797
263;23.579761505126953;673280;1649630963.253075
264;23.508056640625;675840;1649630963.3166096
265;22.49355697631836;678400;1649630963.3768098
266;21.70058822631836;680960;1649630963.4409149
267;22.688953399658203;683520;1649630963.5079086
268;22.27841567993164;686080;1649630963.5783095
269;22.985815048217773;688640;1649630963.6420453
270;22.911277770996094;691200;1649630963.7123027
271;22.725879669189453;693760;1649630963.7807941
272;22.674999237060547;696320;1649630963.8497925
273;21.47210693359375;698880;1649630963.9101136
274;21.967876434326172;701440;1649630963.9733198
275;21.165271759033203;704000;1649630964.0351148
276;20.85478401184082;706560;1649630964.0982146
277;21.359569549560547;709120;1649630964.1676147
278;21.278392791748047;711680;1649630964.2350364
279;21.63701629638672;714240;1649630964.2961814
280;22.16138458251953;716800;1649630964.3586037
281;21.09528350830078;719360;1649630964.4238992
282;20.69527816772461;721920;1649630964.4926095
283;20.73208999633789;724480;1649630964.5648277
284;20.41615104675293;727040;1649630964.6252935
285;21.79203987121582;729600;1649630964.6880035
286;20.018901824951172;732160;1649630964.7492526
287;21.31401252746582;734720;1649630964.8121452
288;21.225610733032227;737280;1649630964.8770125
289;20.195323944091797;739840;1649630964.9415102
290;20.107864379882812;742400;1649630965.0053759
291;19.802433013916016;744960;1649630965.06946
292;19.963096618652344;747520;1649630965.133348
293;19.913965225219727;750080;1649630965.200019
294;20.123260498046875;752640;1649630965.2632637
295;19.33704948425293;755200;1649630965.3232222
296;20.05258560180664;757760;1649630965.3842404
297;19.539249420166016;760320;1649630965.4432275
298;19.359375;762880;1649630965.503531
299;20.016019821166992;765440;1649630965.5709777
300;19.175952911376953;768000;1649630965.9932506
301;19.273258209228516;770560;1649630966.0661497
302;19.41854476928711;773120;1649630966.1290677
303;19.90509796142578;775680;1649630966.1952686
304;19.497844696044922;778240;1649630966.2598608
305;19.23443603515625;780800;1649630966.3329616
306;20.045135498046875;783360;1649630966.4072735
307;19.96641731262207;785920;1649630966.4822853
308;19.26439666748047;788480;1649630966.5469708
309;19.413114547729492;791040;1649630966.6264164
310;18.769695281982422;793600;1649630966.7014391
311;19.323387145996094;796160;1649630966.7739065
312;19.270496368408203;798720;1649630966.847646
313;18.62898826599121;801280;1649630966.930738
314;20.192020416259766;803840;1649630967.0242674
315;19.4642333984375;806400;1649630967.0937228
316;17.851985931396484;808960;1649630967.162668
317;17.9461612701416;811520;1649630967.236334
318;18.37542724609375;814080;1649630967.3101401
319;17.67982292175293;816640;1649630967.3844025
320;17.85495376586914;819200;1649630967.4487514
321;17.808910369873047;821760;1649630967.52066
322;18.041990280151367;824320;1649630967.5838182
323;17.255115509033203;826880;1649630967.659581
324;17.680252075195312;829440;1649630967.7331383
325;16.71772003173828;832000;1649630967.8110275
326;17.173139572143555;834560;1649630967.8808174
327;18.15506362915039;837120;1649630967.952154
328;17.573253631591797;839680;1649630968.025712
329;17.25319480895996;842240;1649630968.1032
330;17.193889617919922;844800;1649630968.1755233
331;17.85477066040039;847360;1649630968.2507982
332;16.310823440551758;849920;1649630968.322284
333;16.58192253112793;852480;1649630968.393864
334;16.959217071533203;855040;1649630968.458127
335;16.413249969482422;857600;1649630968.5292099
336;16.724491119384766;860160;1649630968.6031864
337;16.35385513305664;862720;1649630968.6804914
338;15.919261932373047;865280;1649630968.7482224
339;16.027523040771484;867840;1649630968.8209364
340;16.14629364013672;870400;1649630968.8917577
341;15.550525665283203;872960;1649630968.9731307
342;15.344444274902344;875520;1649630969.0501866
343;15.121866226196289;878080;1649630969.121119
344;15.998588562011719;880640;1649630969.1828506
345;15.911900520324707;883200;1649630969.250765
346;16.081886291503906;885760;1649630969.3138711
347;15.951892852783203;888320;1649630969.385189
348;15.840208053588867;890880;1649630969.4564626
349;15.460196495056152;893440;1649630969.5300508
350;15.979875564575195;896000;1649630969.5997536
351;14.980725288391113;898560;1649630969.6788545
352;15.397294044494629;901120;1649630969.7450716
353;14.839676856994629;903680;1649630969.8117359
354;14.568145751953125;906240;1649630969.8763707
355;14.981626510620117;908800;1649630969.941595
356;14.377874374389648;911360;1649630970.019258
357;14.198363304138184;913920;1649630970.0941553
358;14.304725646972656;916480;1649630970.165649
359;14.03931999206543;919040;1649630970.2399352
360;14.015430450439453;921600;1649630970.3106525
361;13.890624046325684;924160;1649630970.3825917
362;13.833301544189453;926720;1649630970.4629195
363;14.471736907958984;929280;1649630970.5395744
364;13.851981163024902;931840;1649630970.6107118
365;14.239482879638672;934400;1649630970.6902356
366;14.090871810913086;936960;1649630970.7700372
367;14.182680130004883;939520;1649630970.8371618
368;13.886137008666992;942080;1649630970.9041398
369;13.62428092956543;944640;1649630970.9728832
370;13.718334197998047;947200;1649630971.034095
371;13.833686828613281;949760;1649630971.1012645
372;13.307233810424805;952320;1649630971.17269
373;13.668479919433594;954880;1649630971.242811
374;13.65945053100586;957440;1649630971.3070776
375;13.634885787963867;960000;1649630971.3771677
376;12.90245246887207;962560;1649630971.4448571
377;13.254677772521973;965120;1649630971.5170097
378;13.143750190734863;967680;1649630971.580457
379;13.129045486450195;970240;1649630971.651512
380;12.500479698181152;972800;1649630971.719255
381;13.24006462097168;975360;1649630971.7915978
382;13.24053955078125;977920;1649630971.8642569
383;12.735759735107422;980480;1649630971.9446275
384;12.562519073486328;983040;1649630972.0261893
385;12.660608291625977;985600;1649630972.0979855
386;12.254182815551758;988160;1649630972.169087
387;11.935104370117188;990720;1649630972.2417662
388;12.358314514160156;993280;1649630972.317219
389;12.41965389251709;995840;1649630972.391041
390;12.196785926818848;998400;1649630972.4642644
391;12.234871864318848;1000960;1649630972.5319822
392;12.291056632995605;1003520;1649630972.5953212
393;11.722095489501953;1006080;1649630972.6647615
394;11.598594665527344;1008640;1649630972.7285974
395;11.335062026977539;1011200;1649630972.7978182
396;12.199274063110352;1013760;1649630972.8587043
397;11.190228462219238;1016320;1649630972.923949
398;11.143265724182129;1018880;1649630972.9932687
399;11.006729125976562;1021440;1649630973.0626752
400;11.238945960998535;1024000;1649630973.5080378
401;11.04362678527832;1026560;1649630973.578712
402;11.287939071655273;1029120;1649630973.6463003
403;10.662212371826172;1031680;1649630973.7135463
404;11.29820442199707;1034240;1649630973.7777207
405;10.58931827545166;1036800;1649630973.8478785
406;11.473245620727539;1039360;1649630973.9074137
407;10.831399917602539;1041920;1649630973.97569
408;10.903522491455078;1044480;1649630974.0387435
409;10.646003723144531;1047040;1649630974.0977545
410;10.780843734741211;1049600;1649630974.1616766
411;10.760465621948242;1052160;1649630974.2306492
412;10.509251594543457;1054720;1649630974.2944276
413;10.595830917358398;1057280;1649630974.3656645
414;10.121336936950684;1059840;1649630974.428162
415;10.420283317565918;1062400;1649630974.4906194
416;10.377755165100098;1064960;1649630974.561615
417;10.118464469909668;1067520;1649630974.6276464
418;9.574125289916992;1070080;1649630974.691651
419;10.324945449829102;1072640;1649630974.75208
420;9.894710540771484;1075200;1649630974.8181336
421;9.799854278564453;1077760;1649630974.883022
422;9.881789207458496;1080320;1649630974.9524312
423;9.851526260375977;1082880;1649630975.0159156
424;9.414657592773438;1085440;1649630975.0779293
425;9.34066104888916;1088000;1649630975.1459033
426;9.120983123779297;1090560;1649630975.2081397
427;9.712629318237305;1093120;1649630975.2666278
428;9.379136085510254;1095680;1649630975.326591
429;9.403207778930664;1098240;1649630975.392641
430;9.187593460083008;1100800;1649630975.4578412
431;8.914877891540527;1103360;1649630975.5206254
432;8.598058700561523;1105920;1649630975.5833483
433;9.201604843139648;1108480;1649630975.6483068
434;8.748030662536621;1111040;1649630975.716476
435;8.669962882995605;1113600;1649630975.7817256
436;9.179692268371582;1116160;1649630975.8430796
437;9.009967803955078;1118720;1649630975.9061642
438;8.941701889038086;1121280;1649630975.9694278
439;8.820588111877441;1123840;1649630976.0319128
440;8.8618803024292;1126400;1649630976.0942497
441;8.943220138549805;1128960;1649630976.156517
442;9.29662799835205;1131520;1649630976.2208657
443;8.721375465393066;1134080;1649630976.2906203
444;8.03102970123291;1136640;1649630976.3573658
445;8.758747100830078;1139200;1649630976.425518
446;8.62534236907959;1141760;1649630976.4846041
447;7.884810447692871;1144320;1649630976.5446799
448;8.271928787231445;1146880;1649630976.6068747
449;8.122457504272461;1149440;1649630976.67084
450;8.054304122924805;1152000;1649630976.737713
451;7.957881927490234;1154560;1649630976.799624
452;7.845045566558838;1157120;1649630976.8608613
453;8.431205749511719;1159680;1649630976.9250987
454;7.454685688018799;1162240;1649630976.9893494
455;7.741648197174072;1164800;1649630977.0493486
456;7.938118934631348;1167360;1649630977.1096816
457;7.428476333618164;1169920;1649630977.1697814
458;8.014352798461914;1172480;1649630977.229619
459;7.225998878479004;1175040;1649630977.291728
460;7.577024936676025;1177600;1649630977.351125
461;6.7778825759887695;1180160;1649630977.4116297
462;7.682869911193848;1182720;1649630977.474958
463;6.842532157897949;1185280;1649630977.538028
464;7.0079193115234375;1187840;1649630977.6029325
465;6.99503231048584;1190400;1649630977.662882
466;7.034582614898682;1192960;1649630977.7278388
467;6.66398811340332;1195520;1649630977.7953331
468;6.359230995178223;1198080;1649630977.86142
469;7.0617194175720215;1200640;1649630977.9258873
470;6.871936798095703;1203200;1649630977.984719
471;6.295973777770996;1205760;1649630978.045201
472;6.406734466552734;1208320;1649630978.10755
473;6.075293064117432;1210880;1649630978.166955
474;5.765191078186035;1213440;1649630978.226997
475;6.635869026184082;1216000;1649630978.2972355
476;5.693814277648926;1218560;1649630978.392954
477;5.695657730102539;1221120;1649630978.4784338
478;5.910966396331787;1223680;1649630978.5624628
479;6.155633926391602;1226240;1649630978.644403
480;5.6843671798706055;1228800;1649630978.7281246
481;6.063929557800293;1231360;1649630978.8063946
482;5.80587100982666;1233920;1649630978.8856502
483;5.51800537109375;1236480;1649630978.9707186
484;5.599479675292969;1239040;1649630979.049641
485;5.760568141937256;1241600;1649630979.1287296
486;5.517590522766113;1244160;1649630979.2127786
487;5.396566867828369;1246720;1649630979.2911282
488;5.429173946380615;1249280;1649630979.367141
489;5.511577129364014;1251840;1649630979.4434052
490;5.6054840087890625;1254400;1649630979.522161
491;4.996995449066162;1256960;1649630979.5983107
492;5.058953285217285;1259520;1649630979.6710289
493;5.1725969314575195;1262080;1649630979.7497835
494;5.01999568939209;1264640;1649630979.8306267
495;4.966543674468994;1267200;1649630979.9157054
496;4.73508358001709;1269760;1649630979.995918
497;5.352148532867432;1272320;1649630980.0766995
498;4.617069244384766;1274880;1649630980.155686
499;4.837190628051758;1277440;1649630980.2406397
500;4.575298309326172;1280000;1649630980.6527305
501;4.571826934814453;1282560;1649630980.7252104
502;4.34588623046875;1285120;1649630980.8000624
503;4.6239471435546875;1287680;1649630980.8716257
504;4.368016242980957;1290240;1649630980.948858
505;4.387312412261963;1292800;1649630981.0216663
506;4.325503349304199;1295360;1649630981.0977182
507;4.6552324295043945;1297920;1649630981.1731014
508;4.05317497253418;1300480;1649630981.247353
509;4.405308723449707;1303040;1649630981.3220012
510;4.31118106842041;1305600;1649630981.3986015
511;4.092843055725098;1308160;1649630981.473282
512;4.141310691833496;1310720;1649630981.5448103
513;3.947176456451416;1313280;1649630981.6144562
514;4.252338886260986;1315840;1649630981.688416
515;4.390573978424072;1318400;1649630981.7651758
516;4.142192840576172;1320960;1649630981.8383255
517;3.734022855758667;1323520;1649630981.9143238
518;3.913609027862549;1326080;1649630981.9813874
519;3.5932350158691406;1328640;1649630982.0509913
520;3.390808582305908;1331200;1649630982.1336944
521;4.186960220336914;1333760;1649630982.2087004
522;3.611168384552002;1336320;1649630982.2800987
523;3.8919079303741455;1338880;1649630982.351743
524;3.778120517730713;1341440;1649630982.4228086
525;3.5559213161468506;1344000;1649630982.5039473
526;3.4932899475097656;1346560;1649630982.5814624
527;3.4165706634521484;1349120;1649630982.6526504
528;3.459601402282715;1351680;1649630982.7186415
529;3.5012776851654053;1354240;1649630982.785961
530;3.004390239715576;1356800;1649630982.861709
531;3.4309558868408203;1359360;1649630982.9344764
532;3.198568820953369;1361920;1649630983.0008426
533;3.067931890487671;1364480;1649630983.0742252
534;3.2455291748046875;1367040;1649630983.146707
535;2.844816207885742;1369600;1649630983.217876
536;2.970777988433838;1372160;1649630983.2878268
537;2.7833375930786133;1374720;1649630983.35702
538;2.4368677139282227;1377280;1649630983.4284818
539;3.1251657009124756;1379840;1649630983.5003526
540;3.0496199131011963;1382400;1649630983.580269
541;2.8628673553466797;1384960;1649630983.6557667
542;2.6539463996887207;1387520;1649630983.729562
543;2.622668981552124;1390080;1649630983.7952855
544;2.6352999210357666;1392640;1649630983.8626957
545;2.3147997856140137;1395200;1649630983.9341755
546;2.377345561981201;1397760;1649630984.0037339
547;2.306110382080078;1400320;1649630984.0709012
548;2.2969064712524414;1402880;1649630984.1419077
549;2.612396717071533;1405440;1649630984.219494
550;2.646974563598633;1408000;1649630984.2890325
551;2.441023826599121;1410560;1649630984.3602939
552;2.298374652862549;1413120;1649630984.4332807
553;2.142910957336426;1415680;1649630984.506815
554;2.4274344444274902;1418240;1649630984.5758862
555;2.2470884323120117;1420800;1649630984.6452951
556;2.2746548652648926;1423360;1649630984.7220266
557;2.3793680667877197;1425920;1649630984.8007169
558;1.9115376472473145;1428480;1649630984.8890622
559;1.9105932712554932;1431040;1649630984.9520552
560;2.037710666656494;1433600;1649630985.0192878
561;2.4311585426330566;1436160;1649630985.0843873
562;1.8943004608154297;1438720;1649630985.14991
563;1.8858704566955566;1441280;1649630985.2130165
564;1.9606239795684814;1443840;1649630985.2753308
565;1.7816673517227173;1446400;1649630985.3420806
566;1.8513927459716797;1448960;1649630985.4056492
567;1.843206763267517;1451520;1649630985.4724956
568;1.8244194984436035;1454080;1649630985.5363948
569;1.7353203296661377;1456640;1649630985.6014214
570;1.7671432495117188;1459200;1649630985.6731174
571;1.910703420639038;1461760;1649630985.7400496
572;1.6528884172439575;1464320;1649630985.8049903
573;1.6444478034973145;1466880;1649630985.873169
574;1.518352746963501;1469440;1649630985.937395
575;1.5334174633026123;1472000;1649630985.996788
576;1.4957213401794434;1474560;1649630986.0574174
577;1.5519264936447144;1477120;1649630986.1226735
578;1.5571931600570679;1479680;1649630986.1881447
579;1.367924451828003;1482240;1649630986.25642
580;1.3035707473754883;1484800;1649630986.3217437
581;1.3649976253509521;1487360;1649630986.3838298
582;1.3318040370941162;1489920;1649630986.4505124
583;1.2636730670928955;1492480;1649630986.514498
584;1.500543236732483;1495040;1649630986.584191
585;1.3082427978515625;1497600;1649630986.6556578
586;1.0670292377471924;1500160;1649630986.7225626
587;1.1809228658676147;1502720;1649630986.7880778
588;1.0623419284820557;1505280;1649630986.8526165
589;1.1277107000350952;1507840;1649630986.9212148
590;1.1816275119781494;1510400;1649630986.986238
591;1.1093158721923828;1512960;1649630987.0544457
592;0.928159236907959;1515520;1649630987.117686
593;1.0953441858291626;1518080;1649630987.1795273
594;1.1598345041275024;1520640;1649630987.246543
595;0.928674042224884;1523200;1649630987.312287
596;0.981060266494751;1525760;1649630987.3793051
597;1.2209317684173584;1528320;1649630987.4491515
598;0.9525481462478638;1530880;1649630987.517778
599;1.007117509841919;1533440;1649630987.5845616
600;0.9599324464797974;1536000;1649630987.9886856
601;0.8902595639228821;1538560;1649630988.056065
602;0.8297915458679199;1541120;1649630988.1234279
603;0.9361032843589783;1543680;1649630988.1969686
604;0.9894543886184692;1546240;1649630988.2647376
605;0.8165854215621948;1548800;1649630988.3336248
606;0.9505753517150879;1551360;1649630988.4026108
607;0.9193494319915771;1553920;1649630988.474354
608;0.8222295045852661;1556480;1649630988.5433397
609;0.9572771787643433;1559040;1649630988.6143873
610;0.7586767673492432;1561600;1649630988.6801324
611;0.7543306946754456;1564160;1649630988.7508383
612;0.9674609899520874;1566720;1649630988.8217547
613;0.7960779070854187;1569280;1649630988.8998034
614;0.8145360946655273;1571840;1649630988.9735162
615;0.7225152254104614;1574400;1649630989.0544002
616;0.7070822715759277;1576960;1649630989.1364057
617;0.6730843782424927;1579520;1649630989.2174277
618;0.6061283349990845;1582080;1649630989.2930853
619;0.7328834533691406;1584640;1649630989.3660653
620;0.6346476078033447;1587200;1649630989.4334831
621;0.6276228427886963;1589760;1649630989.5045688
622;0.651128888130188;1592320;1649630989.580827
623;0.6327815055847168;1594880;1649630989.6517766
624;0.5847766995429993;1597440;1649630989.7277915
625;0.5802415609359741;1600000;1649630989.8026078
626;0.7347325086593628;1602560;1649630989.8702784
