;update/loss/actor;Steps;Wall_Time
0;0.1819148063659668;1;1651251772.0485451
1;0.14673927426338196;2;1651251773.438651
2;0.13756494224071503;3;1651251774.8174415
3;0.13106860220432281;4;1651251776.2235637
4;0.12623566389083862;5;1651251777.6310399
5;0.12164527922868729;6;1651251779.0166433
6;0.11741091310977936;7;1651251780.400845
7;0.11549779772758484;8;1651251781.7867265
8;0.11225882172584534;9;1651251783.1632848
9;0.10983153432607651;10;1651251784.5713823
10;0.10748885571956635;11;1651251785.9632077
11;0.10481679439544678;12;1651251787.3366137
12;0.1024291142821312;13;1651251788.7234197
13;0.1005096361041069;14;1651251790.11217
14;0.09860096126794815;15;1651251791.5069222
15;0.096511609852314;16;1651251792.9052258
16;0.09469924867153168;17;1651251794.299828
17;0.09311185777187347;18;1651251795.699918
18;0.09185785055160522;19;1651251797.0801668
19;0.09076842665672302;20;1651251798.4678664
20;0.08963844180107117;21;1651251799.8656874
21;0.08860142529010773;22;1651251801.266776
22;0.08770092576742172;23;1651251802.64286
23;0.08710531890392303;24;1651251804.0418243
24;0.08623974770307541;25;1651251805.4830627
25;0.0854889303445816;26;1651251806.8587358
26;0.08493342250585556;27;1651251808.2435122
27;0.08446146547794342;28;1651251809.6328084
28;0.0839548408985138;29;1651251811.0207326
29;0.08350248634815216;30;1651251812.3986573
30;0.08296027779579163;31;1651251813.7885635
31;0.08226706832647324;32;1651251815.1891367
32;0.08166084438562393;33;1651251816.5773685
33;0.08106710761785507;34;1651251817.9740098
34;0.08050256967544556;35;1651251819.3680096
35;0.0798482745885849;36;1651251820.7678707
36;0.0791022852063179;37;1651251822.161853
37;0.07828696817159653;38;1651251823.5510368
38;0.07751762121915817;39;1651251824.9333978
39;0.07687629014253616;40;1651251826.3263338
40;0.07621444761753082;41;1651251827.713395
41;0.0757707953453064;42;1651251829.09181
42;0.0752153992652893;43;1651251830.4795601
43;0.07466516643762589;44;1651251831.8695486
44;0.07407471537590027;45;1651251833.257823
45;0.0735962763428688;46;1651251834.6428525
46;0.07312461733818054;47;1651251836.0439975
47;0.07274080067873001;48;1651251837.44324
48;0.07238197326660156;49;1651251838.840926
49;0.07213043421506882;50;1651251840.2379158
50;0.07184197008609772;51;1651251841.6275601
51;0.07157822698354721;52;1651251843.050072
52;0.07133235782384872;53;1651251844.4503927
53;0.07110875844955444;54;1651251845.8457868
54;0.07086709141731262;55;1651251847.2550926
55;0.07070527225732803;56;1651251848.6599038
56;0.07048842310905457;57;1651251850.0712607
57;0.07025056332349777;58;1651251851.4607763
58;0.07004561275243759;59;1651251852.8220708
59;0.06990139186382294;60;1651251854.1942227
60;0.0698428824543953;61;1651251855.571926
61;0.06970196962356567;62;1651251856.9680517
62;0.06958607584238052;63;1651251858.3672135
63;0.06949234008789062;64;1651251859.734985
64;0.06943659484386444;65;1651251861.1095352
65;0.069398894906044;66;1651251862.4959543
66;0.06932632625102997;67;1651251863.87596
67;0.06933147460222244;68;1651251865.2680075
68;0.06939012557268143;69;1651251866.6676698
69;0.06949489563703537;70;1651251868.0587022
70;0.06964897364377975;71;1651251869.4263575
71;0.06990239769220352;72;1651251870.8126035
72;0.07040282338857651;73;1651251872.2153409
73;0.07100854068994522;74;1651251873.6094022
74;0.07181553542613983;75;1651251874.9842784
75;0.0728546679019928;76;1651251876.3660498
76;0.07419385015964508;77;1651251877.7493503
77;0.07584649324417114;78;1651251879.1418197
78;0.07795678079128265;79;1651251880.5326545
79;0.08061031997203827;80;1651251881.9144979
80;0.08459960669279099;81;1651251883.2880533
81;0.08820401132106781;82;1651251884.6714737
82;0.09128154069185257;83;1651251886.0493994
83;0.09422469884157181;84;1651251887.4207158
84;0.09775927662849426;85;1651251888.8116467
85;0.10113131254911423;86;1651251890.1877792
86;0.10588005930185318;87;1651251891.5535707
87;0.11103697121143341;88;1651251892.9282126
88;0.1152721643447876;89;1651251894.3095317
89;0.11946101486682892;90;1651251895.701533
90;0.1231497973203659;91;1651251897.0957127
91;0.12760856747627258;92;1651251898.4977162
92;0.1309727132320404;93;1651251899.9087546
