;update/loss/critic1;Steps;Wall_Time
0;0.2839910686016083;999;1647859624.410908
1;0.04926065355539322;1999;1647860387.795479
2;0.023424524813890457;2999;1647861152.728007
3;0.0156790129840374;3999;1647861917.8122635
4;0.013789724558591843;4999;1647862682.9672208
5;0.012049555778503418;5999;1647863449.367307
6;0.009812826290726662;6999;1647864216.5443845
7;0.008417907170951366;7999;1647864984.8341732
8;0.007070587947964668;8999;1647865752.7539394
9;0.0065904357470571995;9999;1647866520.4666111
10;0.005633842200040817;10999;1647867281.3430362
11;0.005348282400518656;11999;1647868044.8791952
12;0.004766090773046017;12999;1647868812.8740962
13;0.004329777788370848;13999;1647869578.11086
14;0.004006253555417061;14999;1647870338.2565079
15;0.003683237824589014;15999;1647871097.1252964
16;0.003526098560541868;16999;1647871856.2648954
17;0.003341455478221178;17999;1647872623.9054108
18;0.003199616214260459;18999;1647873393.8322842
19;0.002859339118003845;19999;1647874166.361411
