;Critic2LR;Steps;Wall_Time
0;9.999999747378752e-06;1280;1651188093.4004865
1;9.999999747378752e-06;3200;1651188100.3276668
2;9.999999747378752e-06;4480;1651188105.0064113
3;9.999999747378752e-06;5120;1651188107.3431635
4;9.999999747378752e-06;6400;1651188112.0339317
5;9.999999747378752e-06;9600;1651188123.625825
6;9.999999747378752e-06;10240;1651188125.9356973
7;9.999999747378752e-06;10880;1651188128.268884
8;9.999999747378752e-06;13440;1651188137.6358519
9;9.999999747378752e-06;14080;1651188139.9686875
10;9.999999747378752e-06;14720;1651188142.3107924
11;9.999999747378752e-06;17920;1651188153.823228
12;9.999999747378752e-06;18560;1651188156.133812
13;9.999999747378752e-06;19200;1651188158.4395683
14;9.999999747378752e-06;20480;1651188163.0665002
15;9.999999747378752e-06;23680;1651188174.5199714
16;9.999999747378752e-06;24960;1651188178.8804002
17;9.999999747378752e-06;26880;1651188185.297488
18;9.999999747378752e-06;31360;1651188200.525258
19;9.999999747378752e-06;32640;1651188204.8503687
20;9.999999747378752e-06;33280;1651188206.9287415
21;9.999999747378752e-06;35200;1651188213.4888046
22;9.999999747378752e-06;35840;1651188215.7427325
23;9.999999747378752e-06;38400;1651188225.1772947
24;9.999999747378752e-06;40320;1651188232.3530936
25;9.999999747378752e-06;42240;1651188239.7159848
26;9.999999747378752e-06;42880;1651188242.032236
27;9.999999747378752e-06;43520;1651188244.4315906
28;9.999999747378752e-06;44160;1651188246.9334464
29;9.999999747378752e-06;46080;1651188254.1110754
30;9.999999747378752e-06;49920;1651188268.5151496
31;9.999999747378752e-06;51840;1651188275.8602707
32;9.999999747378752e-06;52480;1651188278.3543983
33;9.999999747378752e-06;53760;1651188283.1219535
34;9.999999747378752e-06;54400;1651188285.3784974
35;9.999999747378752e-06;55680;1651188290.22417
36;9.999999747378752e-06;56960;1651188295.0514483
37;9.999999747378752e-06;58880;1651188302.3600802
38;9.999999747378752e-06;60160;1651188307.0960586
39;9.999999747378752e-06;60800;1651188309.4734309
40;9.999999747378752e-06;61440;1651188311.8994243
41;9.999999747378752e-06;63360;1651188319.2371688
42;9.999999747378752e-06;64000;1651188385.535763
43;9.999999747378752e-06;64640;1651188387.7541387
44;9.999999747378752e-06;65920;1651188392.4895754
45;9.999999747378752e-06;66560;1651188394.9579391
46;9.999999747378752e-06;67840;1651188399.7246587
47;9.999999747378752e-06;68480;1651188402.1986327
48;9.999999747378752e-06;71040;1651188411.624215
49;9.999999747378752e-06;74240;1651188423.3431811
50;9.999999747378752e-06;75520;1651188428.1208029
51;9.999999747378752e-06;76160;1651188430.588567
52;9.999999747378752e-06;77440;1651188435.2799253
53;9.999999747378752e-06;78080;1651188437.5480027
54;9.999999747378752e-06;80000;1651188444.772222
55;9.999999747378752e-06;81280;1651188449.5380125
56;9.999999747378752e-06;81920;1651188451.897001
57;9.999999747378752e-06;83840;1651188458.95977
58;9.999999747378752e-06;84480;1651188461.422813
59;9.999999747378752e-06;85760;1651188466.1892865
60;9.999999747378752e-06;87040;1651188470.8384743
61;9.999999747378752e-06;88320;1651188475.6092727
62;9.999999747378752e-06;88960;1651188477.917165
63;9.999999747378752e-06;89600;1651188480.375595
64;9.999999747378752e-06;90880;1651188485.003332
65;9.999999747378752e-06;92160;1651188489.760648
66;9.999999747378752e-06;92800;1651188492.2249484
67;9.999999747378752e-06;93440;1651188494.5242343
68;9.999999747378752e-06;95360;1651188501.663379
69;9.999999747378752e-06;96640;1651188506.439508
70;9.999999747378752e-06;97280;1651188508.7466705
71;9.999999747378752e-06;98560;1651188513.2635255
72;9.999999747378752e-06;99840;1651188517.5861223
73;9.999999747378752e-06;101120;1651188521.9093487
74;9.999999747378752e-06;102400;1651188526.2238026
75;9.999999747378752e-06;103040;1651188528.4594095
76;9.999999747378752e-06;105600;1651188537.086064
77;9.999999747378752e-06;106880;1651188541.3625731
78;9.999999747378752e-06;109440;1651188549.9667525
79;9.999999747378752e-06;112000;1651188559.1567867
80;9.999999747378752e-06;112640;1651188561.6289525
81;9.999999747378752e-06;116480;1651188575.805122
82;9.999999747378752e-06;120320;1651188590.003463
83;9.999999747378752e-06;121600;1651188594.7739527
84;9.999999747378752e-06;124160;1651188604.194787
85;9.999999747378752e-06;126080;1651188611.4278812
86;9.999999747378752e-06;126720;1651188613.72445
87;9.999999747378752e-06;128640;1651188684.7702494
88;9.999999747378752e-06;129280;1651188686.8339689
89;9.999999747378752e-06;129920;1651188688.8980472
90;9.999999747378752e-06;131200;1651188693.0337217
91;9.999999747378752e-06;131840;1651188695.0909066
92;9.999999747378752e-06;135040;1651188705.4259832
93;9.999999747378752e-06;135680;1651188707.4724944
94;9.999999747378752e-06;136320;1651188709.5446608
95;9.999999747378752e-06;136960;1651188711.6014776
96;9.999999747378752e-06;137600;1651188713.672185
97;9.999999747378752e-06;138240;1651188715.8601534
98;9.999999747378752e-06;139520;1651188720.4949167
99;9.999999747378752e-06;140160;1651188722.7953153
100;9.999999747378752e-06;140800;1651188725.2641637
101;9.999999747378752e-06;141440;1651188727.575495
102;9.999999747378752e-06;142720;1651188732.3479972
103;9.999999747378752e-06;144000;1651188737.1756432
104;9.999999747378752e-06;145280;1651188741.9343936
105;9.999999747378752e-06;146560;1651188746.704188
106;9.999999747378752e-06;148480;1651188753.6751823
107;9.999999747378752e-06;150400;1651188760.922305
108;9.999999747378752e-06;151040;1651188763.2270489
109;9.999999747378752e-06;152960;1651188770.3611684
110;9.999999747378752e-06;153600;1651188772.6746893
111;9.999999747378752e-06;154880;1651188777.5940573
112;9.999999747378752e-06;158720;1651188791.7929463
113;9.999999747378752e-06;160000;1651188796.570959
114;9.999999747378752e-06;160640;1651188798.8010118
115;9.999999747378752e-06;161280;1651188801.213566
116;9.999999747378752e-06;161920;1651188803.5087688
117;9.999999747378752e-06;163200;1651188808.272261
118;9.999999747378752e-06;164480;1651188813.030484
119;9.999999747378752e-06;165760;1651188817.6966066
120;9.999999747378752e-06;166400;1651188820.1796336
121;9.999999747378752e-06;169600;1651188832.0865865
122;9.999999747378752e-06;170240;1651188834.3867722
123;9.999999747378752e-06;171520;1651188839.1600718
124;9.999999747378752e-06;173440;1651188846.065785
125;9.999999747378752e-06;174720;1651188850.379481
126;9.999999747378752e-06;175360;1651188852.453346
127;9.999999747378752e-06;176000;1651188854.6697416
128;9.999999747378752e-06;177280;1651188858.9628832
129;9.999999747378752e-06;179200;1651188865.2963643
130;9.999999747378752e-06;179840;1651188867.524484
131;9.999999747378752e-06;181760;1651188873.977318
132;9.999999747378752e-06;182400;1651188876.0536273
133;9.999999747378752e-06;183040;1651188878.2707646
134;9.999999747378752e-06;184320;1651188882.5461857
135;9.999999747378752e-06;186240;1651188889.375541
136;9.999999747378752e-06;186880;1651188891.836575
137;9.999999747378752e-06;187520;1651188894.1346958
138;9.999999747378752e-06;190080;1651188903.803343
139;9.999999747378752e-06;191360;1651188908.506259
140;9.999999747378752e-06;192640;1651188981.3028991
141;9.999999747378752e-06;193280;1651188983.7552927
142;9.999999747378752e-06;193920;1651188986.0524201
143;9.999999747378752e-06;194560;1651188988.509857
144;9.999999747378752e-06;195200;1651188990.6994336
145;9.999999747378752e-06;196480;1651188995.4609683
146;9.999999747378752e-06;199680;1651189007.3597755
147;9.999999747378752e-06;200320;1651189009.8077352
148;9.999999747378752e-06;200960;1651189011.8774025
149;9.999999747378752e-06;204800;1651189024.7736983
150;9.999999747378752e-06;205440;1651189027.003458
151;9.999999747378752e-06;206720;1651189031.314228
152;9.999999747378752e-06;207360;1651189033.3883271
153;9.999999747378752e-06;208000;1651189035.614795
154;9.999999747378752e-06;208640;1651189037.688511
155;9.999999747378752e-06;209280;1651189039.9266286
156;9.999999747378752e-06;209920;1651189041.9942522
157;9.999999747378752e-06;210560;1651189044.2196171
158;9.999999747378752e-06;211200;1651189046.2752635
159;9.999999747378752e-06;212480;1651189050.6524084
160;9.999999747378752e-06;213120;1651189053.0101042
161;9.999999747378752e-06;216320;1651189064.907885
162;9.999999747378752e-06;216960;1651189067.218237
163;9.999999747378752e-06;217600;1651189069.6861947
164;9.999999747378752e-06;218240;1651189071.9826467
165;9.999999747378752e-06;218880;1651189074.353596
166;9.999999747378752e-06;219520;1651189076.662923
167;9.999999747378752e-06;220800;1651189081.4265864
168;9.999999747378752e-06;225280;1651189098.1061463
169;9.999999747378752e-06;225920;1651189100.574957
170;9.999999747378752e-06;227200;1651189105.3515685
171;9.999999747378752e-06;227840;1651189107.5494277
172;9.999999747378752e-06;230400;1651189117.1003916
173;9.999999747378752e-06;231040;1651189119.565752
174;9.999999747378752e-06;232320;1651189124.1996574
175;9.999999747378752e-06;236800;1651189140.8515246
176;9.999999747378752e-06;238080;1651189145.6061916
177;9.999999747378752e-06;239360;1651189150.3723526
178;9.999999747378752e-06;240640;1651189155.0049648
179;9.999999747378752e-06;241920;1651189159.614908
180;9.999999747378752e-06;243200;1651189164.232264
181;9.999999747378752e-06;243840;1651189166.5276847
182;9.999999747378752e-06;244480;1651189168.7840035
183;9.999999747378752e-06;247680;1651189179.9650261
184;9.999999747378752e-06;248320;1651189182.0429888
185;9.999999747378752e-06;250240;1651189188.257119
186;9.999999747378752e-06;250880;1651189190.3318107
187;9.999999747378752e-06;252800;1651189196.498298
188;9.999999747378752e-06;254720;1651189202.6953406
189;9.999999747378752e-06;256640;1651189273.6738808
190;9.999999747378752e-06;258560;1651189280.719523
191;9.999999747378752e-06;259200;1651189283.1936867
192;9.999999747378752e-06;260480;1651189287.834587
193;9.999999747378752e-06;261120;1651189290.1283443
194;9.999999747378752e-06;263040;1651189297.3672287
195;9.999999747378752e-06;263680;1651189299.6591227
196;9.999999747378752e-06;264320;1651189302.0369825
197;9.999999747378752e-06;264960;1651189304.3265905
198;9.999999747378752e-06;268160;1651189316.3397563
199;9.999999747378752e-06;268800;1651189318.6975648
200;9.999999747378752e-06;269440;1651189320.9953198
201;9.999999747378752e-06;271360;1651189328.2353022
202;9.999999747378752e-06;272000;1651189330.5444884
203;9.999999747378752e-06;272640;1651189332.9902654
204;9.999999747378752e-06;273280;1651189335.197121
205;9.999999747378752e-06;274560;1651189339.9757855
206;9.999999747378752e-06;277120;1651189348.745669
207;9.999999747378752e-06;277760;1651189350.9222631
208;9.999999747378752e-06;279040;1651189355.2175193
209;9.999999747378752e-06;280320;1651189359.5254204
210;9.999999747378752e-06;282880;1651189368.1185746
211;9.999999747378752e-06;283520;1651189370.3340347
212;9.999999747378752e-06;284160;1651189372.4167075
213;9.999999747378752e-06;285440;1651189376.7131412
214;9.999999747378752e-06;287360;1651189383.3400204
215;9.999999747378752e-06;288000;1651189385.6417792
216;9.999999747378752e-06;289920;1651189392.7654095
217;9.999999747378752e-06;290560;1651189395.1967232
218;9.999999747378752e-06;291840;1651189399.9688678
219;9.999999747378752e-06;296320;1651189416.4603398
220;9.999999747378752e-06;297600;1651189421.0998726
221;9.999999747378752e-06;298240;1651189423.5788152
222;9.999999747378752e-06;298880;1651189425.868413
223;9.999999747378752e-06;300160;1651189430.6361203
224;9.999999747378752e-06;304640;1651189447.2800894
225;9.999999747378752e-06;307200;1651189456.7029352
226;9.999999747378752e-06;309760;1651189466.2274168
227;9.999999747378752e-06;310400;1651189468.5948052
228;9.999999747378752e-06;312320;1651189475.6562662
229;9.999999747378752e-06;314880;1651189485.2802458
230;9.999999747378752e-06;315520;1651189487.5769687
231;9.999999747378752e-06;317440;1651189494.8224506
232;9.999999747378752e-06;319360;1651189501.7985654
233;9.999999747378752e-06;321920;1651189575.0751216
234;9.999999747378752e-06;322560;1651189577.5191693
235;9.999999747378752e-06;323200;1651189579.7147307
236;9.999999747378752e-06;324480;1651189584.478476
237;9.999999747378752e-06;327040;1651189593.9422193
238;9.999999747378752e-06;327680;1651189596.3658233
239;9.999999747378752e-06;328320;1651189598.6630573
240;9.999999747378752e-06;330240;1651189605.895614
241;9.999999747378752e-06;332800;1651189615.3358529
242;9.999999747378752e-06;333440;1651189617.6346052
243;9.999999747378752e-06;334080;1651189620.10406
244;9.999999747378752e-06;336640;1651189629.5242558
245;9.999999747378752e-06;339200;1651189639.0734541
246;9.999999747378752e-06;340480;1651189643.710745
247;9.999999747378752e-06;343680;1651189655.7027977
