;update/alpha;Steps;Wall_Time
0;0.9980025291442871;3;1651390981.991162
1;0.996508002281189;6;1651390985.9004412
2;0.9955130815505981;8;1651390988.5143106
3;0.9915465116500854;16;1651390999.0213044
4;0.9910522103309631;17;1651391000.3106585
5;0.9905582666397095;18;1651391001.6040049
6;0.9885862469673157;22;1651391006.8435037
7;0.98809415102005;23;1651391008.1348886
8;0.9876024723052979;24;1651391009.4394078
9;0.9851490259170532;29;1651391015.916223
10;0.9841700196266174;31;1651391018.4946296
11;0.9831923246383667;33;1651391021.184794
12;0.9807535409927368;38;1651391027.7521567
13;0.9797802567481995;40;1651391030.404612
14;0.9783228635787964;43;1651391034.2884052
15;0.9749343991279602;50;1651391043.3998258
16;0.9739692807197571;52;1651391045.986228
17;0.9734872579574585;53;1651391047.3391626
18;0.9715622067451477;57;1651391052.4802427
19;0.9667723774909973;67;1651391065.4096317
20;0.9662951231002808;68;1651391066.6938968
21;0.9653416275978088;70;1651391069.2562225
22;0.9639136791229248;73;1651391073.146129
23;0.9610661268234253;79;1651391080.8886588
24;0.9596465229988098;82;1651391084.891319
25;0.9591739773750305;83;1651391086.34748
26;0.9582298994064331;85;1651391089.2107482
27;0.9577583074569702;86;1651391090.4931338
28;0.9558752775192261;90;1651391095.6685488
29;0.9535287618637085;95;1651391102.2302117
30;0.9530603885650635;96;1651391103.522315
31;0.9525923728942871;97;1651391104.8302097
32;0.9511901140213013;100;1651391108.8557026
33;0.9492918848991394;102;1651391119.1233132
34;0.946451723575592;105;1651391122.9928267
35;0.9445631504058838;107;1651391125.6587205
36;0.9436202645301819;108;1651391126.9744458
37;0.9398583769798279;112;1651391132.128843
38;0.9351774454116821;117;1651391138.683173
39;0.9333117008209229;119;1651391141.2583854
40;0.9305201172828674;122;1651391145.1539495
41;0.9295914769172668;123;1651391146.437973
42;0.9249621629714966;128;1651391152.9052892
43;0.9212754368782043;132;1651391158.1699228
44;0.9185201525688171;135;1651391162.061568
45;0.9166879653930664;137;1651391164.6856754
46;0.9148594737052917;139;1651391167.2902343
47;0.9139466881752014;140;1651391168.574795
48;0.9112136960029602;143;1651391172.4845114
49;0.9084888696670532;146;1651391176.503539
50;0.9075824022293091;147;1651391177.822207
51;0.9048683643341064;150;1651391181.740041
52;0.9030634164810181;152;1651391184.337461
53;0.9003627896308899;155;1651391188.2151606
54;0.8985668420791626;157;1651391190.808479
55;0.8949857354164124;161;1651391196.0509715
56;0.8940926790237427;162;1651391197.3665836
57;0.8905297517776489;166;1651391202.5882728
58;0.8887537121772766;168;1651391205.220528
59;0.8852126598358154;172;1651391210.4441693
60;0.8816860914230347;176;1651391215.6504743
61;0.8703240752220154;189;1651391232.6073925
62;0.8685892820358276;191;1651391235.169992
63;0.8651302456855774;195;1651391240.3335164
64;0.8616850972175598;199;1651391245.5583544
65;0.8591103553771973;202;1651391257.1138973
66;0.8582538962364197;203;1651391258.3938708
67;0.857398271560669;204;1651391259.6807034
68;0.8556897044181824;206;1651391262.252781
69;0.8548367023468018;207;1651391263.5415323
70;0.8505846858024597;212;1651391270.0876956
71;0.8497369289398193;213;1651391271.3798053
72;0.8488900065422058;214;1651391272.6988392
73;0.8480439186096191;215;1651391273.978388
74;0.8463543653488159;217;1651391276.5576658
75;0.8438264727592468;220;1651391280.4613218
76;0.8429855108261108;221;1651391281.7602048
77;0.8421453833580017;222;1651391283.0779424
78;0.8404676914215088;224;1651391285.6971333
79;0.8387932777404785;226;1651391288.2978473
80;0.8371222019195557;228;1651391290.9671917
81;0.8354544639587402;230;1651391293.5562253
82;0.8329591155052185;233;1651391297.4524512
83;0.830471396446228;236;1651391301.3294566
84;0.8271661400794983;240;1651391306.499495
85;0.824695885181427;243;1651391310.4030771
86;0.8181455731391907;251;1651391320.764976
87;0.8165164589881897;253;1651391323.3648353
88;0.8140791058540344;256;1651391327.265554
89;0.8124583959579468;258;1651391329.8563733
90;0.8100334405899048;261;1651391333.8235466
91;0.8012030124664307;272;1651391348.0039852
92;0.7980156540870667;276;1651391353.220505
93;0.7964267730712891;278;1651391355.866943
94;0.7940494418144226;281;1651391359.7514799
95;0.7932586073875427;282;1651391361.066259
96;0.7908906936645508;285;1651391364.9776173
97;0.7893159985542297;287;1651391367.564386
98;0.7807115316390991;298;1651391381.8785622
99;0.7791573405265808;300;1651391384.4550488
100;0.7776063680648804;302;1651391394.6758623
101;0.776832103729248;303;1651391395.992489
102;0.774513840675354;306;1651391399.8578775
103;0.7729723453521729;308;1651391402.4302363
104;0.7683663964271545;314;1651391410.7655458
105;0.7622683644294739;322;1651391422.101207
106;0.7607515454292297;324;1651391424.9664848
