;nll;Steps;Wall_Time
0;42.27980041503906;0;1647955574.9217243
1;36.713844299316406;512000;1647955579.270099
2;23.626068115234375;1024000;1647955583.5357547
3;17.392684936523438;1536000;1647955587.876668
4;14.113900184631348;2048000;1647955592.1721342
5;12.493703842163086;2560000;1647955596.4896975
6;11.059528350830078;3072000;1647955601.1276774
7;10.834003448486328;3584000;1647955605.7068834
8;9.665382385253906;4096000;1647955610.1235404
9;9.36656665802002;4608000;1647955614.517544
10;8.254857063293457;5120000;1647955618.9381206
11;7.58277702331543;5632000;1647955623.4906409
12;7.255008220672607;6144000;1647955628.0422456
13;7.054581165313721;6656000;1647955633.150012
14;7.637244701385498;7168000;1647955638.8131015
15;7.222926139831543;7680000;1647955645.049427
16;6.721783638000488;8192000;1647955651.6741421
17;6.758003234863281;8704000;1647955657.9803426
18;6.394107818603516;9216000;1647955666.4729447
19;5.86679220199585;9728000;1647955676.8027217
20;6.398051738739014;10240000;1647955687.0836973
21;6.539386749267578;10752000;1647955697.3682463
22;5.980831146240234;11264000;1647955707.4997065
23;5.796828746795654;11776000;1647955717.9947543
24;5.256472587585449;12288000;1647955728.256718
25;5.055319309234619;12800000;1647955738.511909
26;5.116353511810303;13312000;1647955749.0104313
27;5.03583288192749;13824000;1647955759.228555
28;5.190412521362305;14336000;1647955769.4101524
29;4.823929309844971;14848000;1647955779.5899646
30;4.921836853027344;15360000;1647955789.8472297
31;4.148999214172363;15872000;1647955800.0771415
32;4.005800247192383;16384000;1647955810.3077486
33;3.852384567260742;16896000;1647955820.574851
34;4.069658279418945;17408000;1647955830.9080634
35;3.9880993366241455;17920000;1647955841.256031
36;3.5643868446350098;18432000;1647955851.545436
37;3.904599666595459;18944000;1647955861.844069
38;4.094825744628906;19456000;1647955872.1119964
39;4.257406234741211;19968000;1647955882.3492563
40;4.006489276885986;20480000;1647955892.6021848
41;4.272108554840088;20992000;1647955903.0425308
42;3.8006629943847656;21504000;1647955913.3756826
43;3.889949083328247;22016000;1647955923.7451968
44;3.7776567935943604;22528000;1647955933.953279
45;3.720959186553955;23040000;1647955942.660788
46;3.8901119232177734;23552000;1647955952.9753468
47;3.6676878929138184;24064000;1647955963.2937932
48;3.4892630577087402;24576000;1647955973.6470604
49;3.4685354232788086;25088000;1647955984.1572807
50;3.8779749870300293;25600000;1647956003.586622
51;3.8599133491516113;26112000;1647956014.036097
52;3.443744659423828;26624000;1647956024.2861152
53;3.240802526473999;27136000;1647956034.5502887
54;3.543344020843506;27648000;1647956044.7863433
55;3.3795814514160156;28160000;1647956055.0363362
56;3.2666726112365723;28672000;1647956065.2398136
57;3.4169559478759766;29184000;1647956075.4331741
58;2.9373531341552734;29696000;1647956085.6909266
59;2.9763941764831543;30208000;1647956095.9324112
60;2.955366849899292;30720000;1647956106.1800127
61;3.010711193084717;31232000;1647956116.425573
62;3.1145126819610596;31744000;1647956126.6408474
63;2.9173169136047363;32256000;1647956136.6339266
64;3.1275763511657715;32768000;1647956145.194336
65;3.0288639068603516;33280000;1647956155.0922756
66;3.2698659896850586;33792000;1647956165.0412047
67;3.092471122741699;34304000;1647956174.9881117
68;2.968686103820801;34816000;1647956184.3873236
69;2.8374438285827637;35328000;1647956193.0219302
70;2.872223377227783;35840000;1647956202.9098766
71;2.914780378341675;36352000;1647956212.7524052
72;2.6839404106140137;36864000;1647956222.5985959
73;2.5535082817077637;37376000;1647956232.4678714
74;2.682705879211426;37888000;1647956241.2148654
75;2.6871681213378906;38400000;1647956249.982757
76;2.73604154586792;38912000;1647956259.6775708
77;2.453352212905884;39424000;1647956269.4318664
78;2.5546209812164307;39936000;1647956279.3071573
79;2.5375020503997803;40448000;1647956289.0990033
80;2.6873111724853516;40960000;1647956298.9383175
81;2.758662700653076;41472000;1647956308.7669542
82;2.6481895446777344;41984000;1647956319.037661
83;2.6902406215667725;42496000;1647956329.2920306
84;2.4565303325653076;43008000;1647956339.6066406
85;2.5901403427124023;43520000;1647956349.8438559
86;2.5965325832366943;44032000;1647956360.1024957
87;2.926100730895996;44544000;1647956370.3709471
88;2.8261733055114746;45056000;1647956380.6253147
89;2.4953455924987793;45568000;1647956390.9070506
90;2.5174784660339355;46080000;1647956401.1340466
91;2.5954084396362305;46592000;1647956411.3903358
92;2.5845887660980225;47104000;1647956421.6184297
93;2.491889476776123;47616000;1647956431.8636017
94;2.5199949741363525;48128000;1647956442.087624
95;2.428464651107788;48640000;1647956450.718743
96;2.59812068939209;49152000;1647956461.1195574
97;2.8143389225006104;49664000;1647956471.395593
98;2.393035650253296;50176000;1647956481.6790004
99;2.4951586723327637;50688000;1647956491.9387717
100;2.3313517570495605;51200000;1647956510.8182075
101;2.2984871864318848;51712000;1647956521.034359
102;2.3062334060668945;52224000;1647956531.2742987
103;2.0300562381744385;52736000;1647956541.5107083
104;2.256869316101074;53248000;1647956551.7724147
105;2.2904229164123535;53760000;1647956561.9972603
106;2.2726478576660156;54272000;1647956572.2259285
107;2.210744619369507;54784000;1647956582.4897144
108;2.1763057708740234;55296000;1647956592.7499917
109;2.0580894947052;55808000;1647956602.9665205
110;2.1429529190063477;56320000;1647956613.1986601
111;2.160524845123291;56832000;1647956623.4167662
112;2.1626486778259277;57344000;1647956633.6553001
113;2.1796951293945312;57856000;1647956643.8251712
114;2.0364573001861572;58368000;1647956654.0344372
115;2.0855281352996826;58880000;1647956664.3191965
116;2.3589348793029785;59392000;1647956674.554531
117;2.6150436401367188;59904000;1647956684.590438
118;2.2196269035339355;60416000;1647956694.8351946
119;2.252957820892334;60928000;1647956703.6922362
120;2.140101432800293;61440000;1647956713.7885695
121;2.2578115463256836;61952000;1647956724.1294382
