;nll;Steps;Wall_Time
0;38.783447265625;0;1647954860.3408053
1;19.98721694946289;512000;1647954864.2343006
2;16.142681121826172;1024000;1647954875.884872
3;16.49958038330078;1536000;1647954883.0700645
4;14.184247970581055;2048000;1647954891.3711228
5;13.608845710754395;2560000;1647954899.631868
6;12.6417236328125;3072000;1647954909.3625839
7;12.070537567138672;3584000;1647954919.4489493
8;13.027803421020508;4096000;1647954929.6998022
9;12.180728912353516;4608000;1647954939.9279013
10;11.45948600769043;5120000;1647954949.940047
11;10.911174774169922;5632000;1647954960.1205745
12;11.255815505981445;6144000;1647954970.1888225
13;10.797540664672852;6656000;1647954980.7787278
14;10.38558578491211;7168000;1647954990.9877627
15;10.287367820739746;7680000;1647955001.0527005
16;9.779266357421875;8192000;1647955011.296291
17;10.932199478149414;8704000;1647955021.3230898
18;9.426263809204102;9216000;1647955031.3650403
19;10.107503890991211;9728000;1647955041.408846
20;10.199380874633789;10240000;1647955051.4624355
21;8.622638702392578;10752000;1647955061.5165627
22;9.027080535888672;11264000;1647955071.5848012
23;8.630302429199219;11776000;1647955081.6320782
24;9.139008522033691;12288000;1647955091.849555
25;10.044868469238281;12800000;1647955102.043995
26;9.065210342407227;13312000;1647955112.110484
27;9.297735214233398;13824000;1647955122.1609054
28;8.984804153442383;14336000;1647955132.236143
29;8.498188018798828;14848000;1647955142.280018
30;8.644979476928711;15360000;1647955152.3346183
31;8.409509658813477;15872000;1647955162.3579562
32;8.643964767456055;16384000;1647955172.3991094
33;8.3418607711792;16896000;1647955182.4055374
34;8.356786727905273;17408000;1647955192.4222333
35;8.069581985473633;17920000;1647955202.6061995
36;8.44601821899414;18432000;1647955212.6534078
37;7.747255325317383;18944000;1647955222.7182846
38;8.18467903137207;19456000;1647955232.7868047
39;7.395841121673584;19968000;1647955243.019466
40;8.417787551879883;20480000;1647955253.0705628
41;8.105585098266602;20992000;1647955263.1386924
42;7.681000709533691;21504000;1647955273.2137415
43;7.80388069152832;22016000;1647955283.2539718
44;9.534708023071289;22528000;1647955293.3147595
45;8.22901725769043;23040000;1647955303.3610365
46;7.269017219543457;23552000;1647955313.320069
47;8.043790817260742;24064000;1647955323.3774793
48;7.826939582824707;24576000;1647955333.444563
49;6.97092866897583;25088000;1647955343.4916358
50;7.833798408508301;25600000;1647955362.6478112
51;7.973805904388428;26112000;1647955370.8607676
52;7.272193908691406;26624000;1647955378.2422025
53;7.496843338012695;27136000;1647955387.7885375
54;7.500546932220459;27648000;1647955397.6058834
55;6.62931489944458;28160000;1647955406.0476303
56;6.933304786682129;28672000;1647955416.015563
57;6.638774394989014;29184000;1647955426.3068235
58;7.189172267913818;29696000;1647955436.7386756
59;6.9849629402160645;30208000;1647955446.9553187
60;6.508068084716797;30720000;1647955456.98543
61;6.661085605621338;31232000;1647955467.037852
62;6.390358924865723;31744000;1647955477.1898322
63;7.115610122680664;32256000;1647955487.2270381
64;6.460556983947754;32768000;1647955497.2499406
65;6.837133884429932;33280000;1647955507.190397
66;6.6893310546875;33792000;1647955517.1513803
67;6.814877033233643;34304000;1647955527.0576727
68;5.889811038970947;34816000;1647955537.081503
69;6.578070640563965;35328000;1647955547.0658786
70;6.806999206542969;35840000;1647955557.0776002
71;7.0622735023498535;36352000;1647955567.153235
72;6.01057243347168;36864000;1647955577.148641
73;6.398815155029297;37376000;1647955587.1703074
74;6.261908531188965;37888000;1647955597.244124
75;7.053876876831055;38400000;1647955607.3174136
76;6.329593658447266;38912000;1647955617.369872
77;6.813107967376709;39424000;1647955627.4376926
78;6.231851577758789;39936000;1647955637.5160182
79;7.169215202331543;40448000;1647955647.5895007
80;6.6775665283203125;40960000;1647955657.621583
81;5.825592517852783;41472000;1647955667.6965022
82;6.351437091827393;41984000;1647955677.696893
83;6.422318458557129;42496000;1647955687.6879482
84;6.181127548217773;43008000;1647955697.753611
85;6.562471389770508;43520000;1647955707.8182883
86;6.143413066864014;44032000;1647955717.8798416
87;5.618363380432129;44544000;1647955727.8983736
88;6.2974653244018555;45056000;1647955737.9579363
89;6.039916038513184;45568000;1647955748.0278728
90;6.460474967956543;46080000;1647955758.093893
91;6.021258354187012;46592000;1647955768.1535442
92;5.791604042053223;47104000;1647955778.2221317
93;5.757023811340332;47616000;1647955788.2902231
94;5.55211067199707;48128000;1647955798.3725486
95;5.71930456161499;48640000;1647955808.447179
96;6.080286026000977;49152000;1647955818.5317223
97;6.785684585571289;49664000;1647955828.593147
98;5.827963829040527;50176000;1647955838.6626034
99;6.279019355773926;50688000;1647955848.7217047
100;6.118902206420898;51200000;1647955867.2775455
101;6.250772476196289;51712000;1647955876.0646312
102;5.919723033905029;52224000;1647955882.0969117
103;5.439054489135742;52736000;1647955891.0986655
104;5.954237937927246;53248000;1647955900.3115675
105;7.601744651794434;53760000;1647955909.4947386
106;6.338972568511963;54272000;1647955919.5287023
107;6.356056213378906;54784000;1647955929.5666308
108;5.931877613067627;55296000;1647955939.6408448
109;5.953253746032715;55808000;1647955949.7124972
110;5.462146759033203;56320000;1647955959.7834432
111;5.977542877197266;56832000;1647955969.8498774
112;5.907845973968506;57344000;1647955979.9199314
113;5.300716400146484;57856000;1647955989.9909487
114;5.6152544021606445;58368000;1647956000.0478268
115;5.462183952331543;58880000;1647956010.1183438
116;4.897686004638672;59392000;1647956020.1865897
117;5.607204437255859;59904000;1647956030.242309
118;5.270571708679199;60416000;1647956040.2997875
119;5.099230766296387;60928000;1647956050.348064
120;5.084280014038086;61440000;1647956060.421177
121;4.843327522277832;61952000;1647956070.479185
122;6.183300495147705;62464000;1647956080.52427
123;5.6177239418029785;62976000;1647956090.5676808
124;5.192523956298828;63488000;1647956100.6351879
125;5.002753734588623;64000000;1647956110.6896904
126;5.071812629699707;64512000;1647956120.73606
127;5.483305931091309;65024000;1647956130.7890327
128;5.242913722991943;65536000;1647956140.8592951
129;5.638482093811035;66048000;1647956150.9283655
130;4.889132022857666;66560000;1647956160.9897068
131;5.069610595703125;67072000;1647956171.0416868
132;5.160287380218506;67584000;1647956181.1031013
133;6.3515238761901855;68096000;1647956191.1692994
134;7.379676818847656;68608000;1647956201.239162
135;5.932295799255371;69120000;1647956211.2799582
136;5.485258102416992;69632000;1647956221.3351142
137;6.488273620605469;70144000;1647956231.4009242
138;6.123223781585693;70656000;1647956241.5734468
