;LR;Steps;Wall_Time
0;0.00019999999494757503;1;1649701668.1524963
1;0.00019998000061605126;1;1649701670.6080847
2;0.00019996000628452748;1;1649701673.0645251
3;0.0001999400119530037;1;1649701675.5749967
4;0.00019992001762147993;1;1649701678.8221464
5;0.00019990002328995615;1;1649701681.3626204
6;0.00019988002895843238;1;1649701684.2081554
7;0.00019986004917882383;1;1649701686.8622048
8;0.00019984005484730005;1;1649701689.4807549
9;0.0001998200750676915;1;1649701692.2065153
10;0.00019980009528808296;1;1649701694.974983
11;0.0001997801155084744;1;1649701697.6988997
12;0.00019976013572886586;1;1649701700.4099543
13;0.00019974015594925731;1;1649701703.2434766
14;0.00019972017616964877;1;1649701705.9970407
15;0.00019970021094195545;1;1649701708.837884
16;0.00019968024571426213;1;1649701711.9274125
17;0.00019966026593465358;1;1649701715.0735466
18;0.00019964030070696026;1;1649701718.0295277
19;0.00019962033547926694;1;1649701721.4539385
20;0.00019960038480348885;1;1649701724.5645447
21;0.00019958041957579553;1;1649701727.9218864
22;0.00019956046890001744;1;1649701731.2776175
23;0.00019954050367232412;1;1649701735.0993767
24;0.00019952055299654603;1;1649701739.907024
25;0.00019950060232076794;1;1649701744.1243234
26;0.00019948065164498985;1;1649701748.0709553
27;0.00019946070096921176;1;1649701752.384935
28;0.00019944075029343367;1;1649701756.595478
29;0.0001994208141695708;1;1649701760.8640804
30;0.0001994008634937927;1;1649701764.8816764
31;0.00019938092736992985;1;1649701768.8584054
32;0.000199360991246067;1;1649701772.8453417
33;0.00019934105512220412;1;1649701777.3184066
34;0.00019932111899834126;1;1649701781.3215454
35;0.0001993011828744784;1;1649701785.3103678
36;0.00019928126130253077;1;1649701789.3037999
37;0.0001992613251786679;1;1649701793.5376084
38;0.00019924140360672027;1;1649701799.3737304
39;0.00019922148203477263;1;1649701803.3892846
40;0.000199201560462825;1;1649701807.3523858
41;0.00019918163889087737;1;1649701811.281583
42;0.00019916171731892973;1;1649701815.2852733
43;0.00019914181029889733;1;1649701819.2716432
44;0.0001991218887269497;1;1649701823.2961986
45;0.00019910198170691729;1;1649701827.3287044
46;0.00019908206013496965;1;1649701831.3020575
47;0.00019906215311493725;1;1649701835.3085945
48;0.00019904224609490484;1;1649701839.2324562
49;0.00019902235362678766;1;1649701843.2368157
50;0.00019900244660675526;1;1649701847.2557788
51;0.00019898253958672285;1;1649701851.1455362
52;0.00019896264711860567;1;1649701855.1193793
53;0.0001989427546504885;1;1649701859.0250728
54;0.00019892286218237132;1;1649701862.9536393
55;0.00019890296971425414;1;1649701866.8282647
56;0.00019888307724613696;1;1649701870.7378578
57;0.00019886318477801979;1;1649701874.6116261
58;0.00019884330686181784;1;1649701878.5544004
59;0.00019882341439370066;1;1649701882.4720454
60;0.0001988035364774987;1;1649701886.4165177
61;0.00019878365856129676;1;1649701890.3942337
62;0.0001987637806450948;1;1649701894.3645737
63;0.00019874390272889286;1;1649701898.5356596
64;0.00019872402481269091;1;1649701902.5989804
65;0.00019870414689648896;1;1649701908.4337401
66;0.00019868428353220224;1;1649701912.9552555
67;0.0001986644056160003;1;1649701917.1355157
68;0.00019864454225171357;1;1649701921.8662186
69;0.00019862467888742685;1;1649701926.2759671
70;0.00019860481552314013;1;1649701932.2834194
71;0.0001985849521588534;1;1649701936.5444932
72;0.00019856510334648192;1;1649701940.8150835
73;0.0001985452399821952;1;1649701945.6469393
74;0.0001985253911698237;1;1649701949.8457901
75;0.00019850554235745221;1;1649701954.0548728
76;0.0001984856789931655;1;1649701958.2792718
77;0.000198465830180794;1;1649701962.43077
78;0.00019844599592033774;1;1649701966.548459
79;0.00019842614710796624;1;1649701970.7706914
80;0.00019840629829559475;1;1649701974.9276252
81;0.0001983864640351385;1;1649701979.0480685
82;0.00019836662977468222;1;1649701983.2133071
83;0.00019834678096231073;1;1649701987.323636
84;0.00019832694670185447;1;1649701991.467852
85;0.00019830712699331343;1;1649701995.667425
86;0.00019828729273285717;1;1649701999.822858
87;0.0001982674584724009;1;1649702003.9419277
88;0.00019824763876385987;1;1649702008.1788323
89;0.0001982278045034036;1;1649702012.4302115
90;0.00019820798479486257;1;1649702016.7304971
91;0.00019818816508632153;1;1649702021.023982
92;0.0001981683453777805;1;1649702025.2916434
93;0.00019814852566923946;1;1649702029.607856
94;0.00019812872051261365;1;1649702033.9308488
95;0.00019810890080407262;1;1649702038.6382945
96;0.0001980890956474468;1;1649702043.0098062
97;0.00019806927593890578;1;1649702047.7761421
98;0.00019804947078227997;1;1649702052.1095948
99;0.00019802966562565416;1;1649702056.482274
100;0.00019800986046902835;1;1649702060.7584558
101;0.00019799006986431777;1;1649702065.9909673
102;0.00019797026470769197;1;1649702070.8373606
103;0.0001979504741029814;1;1649702075.1493878
104;0.00019793066894635558;1;1649702079.4854345
105;0.000197910878341645;1;1649702083.7519646
106;0.00019789108773693442;1;1649702088.0240107
107;0.00019787129713222384;1;1649702092.336281
108;0.0001978515210794285;1;1649702096.6285086
109;0.00019783173047471792;1;1649702100.915734
110;0.00019781193987000734;1;1649702105.2089596
111;0.00019779216381721199;1;1649702109.4534976
112;0.00019777238776441664;1;1649702113.792264
113;0.00019775261171162128;1;1649702118.0962749
114;0.00019773283565882593;1;1649702122.3668008
115;0.00019771305960603058;1;1649702126.7293613
116;0.00019769328355323523;1;1649702131.099156
117;0.0001976735220523551;1;1649702135.3924055
118;0.00019765374599955976;1;1649702139.8581405
119;0.00019763398449867964;1;1649702144.25043
120;0.00019761422299779952;1;1649702148.626542
121;0.0001975944614969194;1;1649702153.5339735
122;0.00019757469999603927;1;1649702158.4950697
