;LR;Steps;Wall_Time
0;9.999999747378752e-06;1;1651110273.9338188
1;9.999999747378752e-06;1;1651110274.8500843
2;9.999999747378752e-06;1;1651110275.7257826
3;9.999999747378752e-06;1;1651110276.5775952
4;9.999999747378752e-06;1;1651110277.4278085
5;9.999999747378752e-06;1;1651110278.2863429
6;9.999999747378752e-06;1;1651110279.1238182
7;9.999999747378752e-06;1;1651110279.982666
8;9.999999747378752e-06;1;1651110280.850659
9;9.999999747378752e-06;1;1651110281.7077835
10;9.999999747378752e-06;1;1651110282.5786088
11;9.999999747378752e-06;1;1651110283.4276938
12;9.999999747378752e-06;1;1651110284.2833128
13;9.999999747378752e-06;1;1651110285.1379755
14;9.999999747378752e-06;1;1651110286.015382
15;9.999999747378752e-06;1;1651110286.8633888
16;9.999999747378752e-06;1;1651110287.7067842
17;9.999999747378752e-06;1;1651110288.5693445
18;9.999999747378752e-06;1;1651110289.4350612
19;9.999999747378752e-06;1;1651110290.2950583
20;9.999999747378752e-06;1;1651110291.1699133
21;9.999999747378752e-06;1;1651110292.0343459
22;9.999999747378752e-06;1;1651110292.8901112
23;9.999999747378752e-06;1;1651110293.7454045
24;9.999999747378752e-06;1;1651110294.593191
25;9.999999747378752e-06;1;1651110295.4349914
26;9.999999747378752e-06;1;1651110296.3071961
27;9.999999747378752e-06;1;1651110297.1571462
28;9.999999747378752e-06;1;1651110298.003188
29;9.999999747378752e-06;1;1651110298.8475735
30;9.999999747378752e-06;1;1651110299.6935575
31;9.999999747378752e-06;1;1651110300.5623918
32;9.999999747378752e-06;1;1651110301.4303977
33;9.999999747378752e-06;1;1651110302.3118165
34;9.999999747378752e-06;1;1651110303.1672244
35;9.999999747378752e-06;1;1651110304.0246227
36;9.999999747378752e-06;1;1651110304.8804386
37;9.999999747378752e-06;1;1651110305.7377124
38;9.999999747378752e-06;1;1651110306.6173456
39;9.999999747378752e-06;1;1651110307.4621694
40;9.999999747378752e-06;1;1651110308.3091822
41;9.999999747378752e-06;1;1651110309.1450572
42;9.999999747378752e-06;1;1651110309.9891248
43;9.999999747378752e-06;1;1651110310.8394356
