;LR;Steps;Wall_Time
0;9.999999747378752e-05;1;1650777554.9754748
1;9.991999831981957e-05;1;1650777556.205037
2;9.984006464947015e-05;1;1650777557.3948112
3;9.976018918678164e-05;1;1650777558.58966
4;9.968038648366928e-05;1;1650777559.779809
5;9.960064198821783e-05;1;1650777560.9931674
6;9.95209557004273e-05;1;1650777562.211532
7;9.94413421722129e-05;1;1650777563.405854
8;9.936178685165942e-05;1;1650777564.619321
9;9.928229701472446e-05;1;1650777565.8248832
10;9.920287266140804e-05;1;1650777567.0327778
11;9.912351379171014e-05;1;1650777568.2491567
12;9.904421312967315e-05;1;1650777569.477753
13;9.89649779512547e-05;1;1650777570.7019484
14;9.888580825645477e-05;1;1650777571.9172094
15;9.880669676931575e-05;1;1650777573.1275713
16;9.872765076579526e-05;1;1650777574.3350055
17;9.86486702458933e-05;1;1650777575.5512547
18;9.856974793365225e-05;1;1650777576.75688
19;9.849089110502973e-05;1;1650777577.9473476
20;9.841209976002574e-05;1;1650777579.135743
21;9.833337389864028e-05;1;1650777580.3303583
22;9.825470624491572e-05;1;1650777581.540408
23;9.81761040748097e-05;1;1650777582.7392719
24;9.809756011236459e-05;1;1650777583.9431648
25;9.801908163353801e-05;1;1650777585.1690507
26;9.794066863832995e-05;1;1650777586.3954887
27;9.786231385078281e-05;1;1650777587.61634
28;9.77840245468542e-05;1;1650777588.821706
29;9.770580072654411e-05;1;1650777590.0077877
30;9.762763511389494e-05;1;1650777591.1990795
31;9.754952770890668e-05;1;1650777592.3937478
32;9.747149306349456e-05;1;1650777593.5811906
33;9.739351662574336e-05;1;1650777594.7703743
34;9.731559839565307e-05;1;1650777595.9568877
35;9.72377456491813e-05;1;1650777597.1519294
36;9.715995838632807e-05;1;1650777598.365819
37;9.708222933113575e-05;1;1650777599.5708723
38;9.700456575956196e-05;1;1650777600.7810702
39;9.692696039564908e-05;1;1650777601.9817283
40;9.684942051535472e-05;1;1650777603.191524
41;9.677193884272128e-05;1;1650777604.4096072
42;9.669452265370637e-05;1;1650777605.6073542
43;9.661716467235237e-05;1;1650777606.8075194
44;9.65398721746169e-05;1;1650777607.9972706
45;9.646263788454235e-05;1;1650777609.2039385
46;9.638546907808632e-05;1;1650777610.4143775
47;9.63083584792912e-05;1;1650777611.621166
48;9.623131336411461e-05;1;1650777612.838446
49;9.615432645659894e-05;1;1650777614.0527427
50;9.607740503270179e-05;1;1650777615.2767906
51;9.600054181646556e-05;1;1650777616.4685488
52;9.592374408384785e-05;1;1650777617.6605496
53;9.584700455889106e-05;1;1650777618.8556802
54;9.577033051755279e-05;1;1650777620.0467784
55;9.569370740791783e-05;1;1650777621.257547
56;9.5617157057859e-05;1;1650777622.468314
57;9.554066491546109e-05;1;1650777623.6815288
58;9.54642309807241e-05;1;1650777624.909558
59;9.538785525364801e-05;1;1650777626.1056767
60;9.531154501019046e-05;1;1650777627.2930148
61;9.523530025035143e-05;1;1650777628.5017295
62;9.515911369817331e-05;1;1650777629.6881378
63;9.508298535365611e-05;1;1650777630.8814735
64;9.500691521679983e-05;1;1650777632.070253
65;9.493091056356207e-05;1;1650777633.2580862
66;9.485496411798522e-05;1;1650777634.4772246
67;9.47790831560269e-05;1;1650777635.7047343
68;9.47032604017295e-05;1;1650777636.899011
69;9.4627495855093e-05;1;1650777638.0844433
70;9.455179679207504e-05;1;1650777639.272204
71;9.447615593671799e-05;1;1650777640.4724982
72;9.440057328902185e-05;1;1650777641.69047
73;9.432504884898663e-05;1;1650777642.9068336
74;9.424958989256993e-05;1;1650777644.1284037
75;9.417418914381415e-05;1;1650777645.3412514
76;9.409885387867689e-05;1;1650777646.5632193
77;9.402357682120055e-05;1;1650777647.7469056
78;9.394835797138512e-05;1;1650777648.940711
79;9.38731973292306e-05;1;1650777650.1308355
80;9.3798094894737e-05;1;1650777651.343806
81;9.372305794386193e-05;1;1650777652.5552847
82;9.364807920064777e-05;1;1650777653.7620492
83;9.357315866509452e-05;1;1650777654.9759707
84;9.34983036131598e-05;1;1650777656.1835048
85;9.3423506768886e-05;1;1650777657.3807368
86;9.334876813227311e-05;1;1650777658.5765193
87;9.327408770332113e-05;1;1650777659.7631335
88;9.319946548203006e-05;1;1650777660.9780748
89;9.312490874435753e-05;1;1650777662.1959445
90;9.30504102143459e-05;1;1650777663.4024463
91;9.297596989199519e-05;1;1650777664.6049054
92;9.29015877773054e-05;1;1650777665.7971942
93;9.282726387027651e-05;1;1650777667.0162416
94;9.275300544686615e-05;1;1650777668.2168515
95;9.267880523111671e-05;1;1650777669.4039967
96;9.260465594707057e-05;1;1650777670.6121778
97;9.253057214664295e-05;1;1650777671.8103895
98;9.245655382983387e-05;1;1650777673.0172935
99;9.238258644472808e-05;1;1650777674.2103078
100;9.23086772672832e-05;2;1650777683.2008069
101;9.223483357345685e-05;2;1650777684.449787
102;9.21610408113338e-05;2;1650777685.6613424
103;9.208731353282928e-05;2;1650777686.8878112
104;9.201364446198568e-05;2;1650777688.108356
105;9.194003359880298e-05;2;1650777689.316043
106;9.18664809432812e-05;2;1650777690.517209
107;9.179298649542034e-05;2;1650777691.7077575
108;9.1719557531178e-05;2;1650777692.8978214
109;9.164617949863896e-05;2;1650777694.1079767
110;9.157285967376083e-05;2;1650777695.3073509
111;9.149960533250123e-05;2;1650777696.509981
112;9.142640192294493e-05;2;1650777697.6997886
113;9.135326399700716e-05;2;1650777698.9263728
114;9.12801842787303e-05;2;1650777700.1158078
115;9.120715549215674e-05;2;1650777701.3098485
116;9.113419218920171e-05;2;1650777702.5108457
117;9.10612870939076e-05;2;1650777703.7102835
118;9.098843293031678e-05;2;1650777704.9246416
119;9.091564425034449e-05;2;1650777706.1297033
120;9.084291377803311e-05;2;1650777707.342058
121;9.077023423742503e-05;2;1650777708.5408516
122;9.069762018043548e-05;2;1650777709.7428575
123;9.062506433110684e-05;2;1650777710.9464138
124;9.05525594134815e-05;2;1650777712.143341
125;9.04801199794747e-05;2;1650777713.3382359
126;9.04077387531288e-05;2;1650777714.5274057
127;9.03354084584862e-05;2;1650777715.7211366
128;9.026314364746213e-05;2;1650777716.9104252
129;9.019092976814136e-05;2;1650777718.09437
130;9.011878137243912e-05;2;1650777719.3017266
131;9.004668390844017e-05;2;1650777720.50269
132;8.997464465210214e-05;2;1650777721.7008069
133;8.990266360342503e-05;2;1650777722.91002
134;8.983074803836644e-05;2;1650777724.1182551
135;8.975888340501115e-05;2;1650777725.3277235
136;8.968706970335916e-05;2;1650777726.5331023
137;8.96153214853257e-05;2;1650777727.7555513
138;8.954363147495314e-05;2;1650777728.9724689
139;8.94719923962839e-05;2;1650777730.191141
140;8.940041880123317e-05;2;1650777731.3825243
141;8.932889613788575e-05;2;1650777732.5848835
142;8.925743168219924e-05;2;1650777733.796858
143;8.918602543417364e-05;2;1650777735.0043414
144;8.911467739380896e-05;2;1650777736.2139742
145;8.904338756110519e-05;2;1650777737.436199
146;8.897215593606234e-05;2;1650777738.6468108
147;8.890097524272278e-05;2;1650777739.8302376
148;8.882985275704414e-05;2;1650777741.1227887
149;8.875878847902641e-05;2;1650777742.3111062
150;8.868778240866959e-05;2;1650777743.4984527
151;8.861683454597369e-05;2;1650777744.7107944
152;8.854593761498109e-05;2;1650777745.921971
153;8.847510616760701e-05;2;1650777747.1364267
154;8.840432565193623e-05;2;1650777748.3421547
155;8.833360334392637e-05;2;1650777749.5469291
156;8.82629319676198e-05;2;1650777750.7698586
157;8.819232607493177e-05;2;1650777751.982243
158;8.812177111394703e-05;2;1650777753.1916118
159;8.805127436062321e-05;2;1650777754.4077168
160;8.798082853900269e-05;2;1650777755.6216562
161;8.791044820100069e-05;2;1650777756.8233638
162;8.7840118794702e-05;2;1650777758.0306911
163;8.776984759606421e-05;2;1650777759.2141013
164;8.769962732912973e-05;2;1650777760.407989
165;8.762947254581377e-05;2;1650777761.6343286
166;8.755936869420111e-05;2;1650777762.8189654
167;8.748931577429175e-05;2;1650777764.00172
168;8.741932833800092e-05;2;1650777765.1877902
169;8.734939183341339e-05;2;1650777766.3824296
170;8.727951353648677e-05;2;1650777767.593633
171;8.720968617126346e-05;2;1650777768.8013682
172;8.713992428965867e-05;2;1650777770.0130217
173;8.707020606379956e-05;2;1650777771.2208028
174;8.700055332155898e-05;2;1650777772.4260902
175;8.69309515110217e-05;2;1650777773.6089609
176;8.686140790814534e-05;2;1650777774.7969546
177;8.679191523697227e-05;2;1650777776.007806
178;8.672248804941773e-05;2;1650777777.2206566
179;8.665310451760888e-05;2;1650777778.4373293
180;8.658378646941856e-05;2;1650777779.6487772
181;8.651451935293153e-05;2;1650777780.8388605
182;8.64453031681478e-05;2;1650777782.0394304
183;8.63761524669826e-05;2;1650777783.2631335
184;8.630704542156309e-05;2;1650777784.4722977
185;8.62380038597621e-05;2;1650777785.6831033
186;8.616901322966442e-05;2;1650777786.8898993
187;8.610008080722764e-05;2;1650777788.1023235
