;LR;Steps;Wall_Time
0;0.009999999776482582;0;1651050567.2499003
1;0.009999999776482582;2560;1651050568.231902
2;0.009999999776482582;5120;1651050569.1630108
3;0.009999999776482582;7680;1651050570.0950105
4;0.009999999776482582;10240;1651050571.0169928
5;0.009999999776482582;12800;1651050571.9233325
6;0.009999999776482582;15360;1651050572.8344114
7;0.009999999776482582;17920;1651050573.744089
8;0.009999999776482582;20480;1651050574.6643512
9;0.009999999776482582;23040;1651050575.5809324
10;0.009999999776482582;25600;1651050576.5182214
11;0.009999999776482582;28160;1651050577.4438677
12;0.009999999776482582;30720;1651050578.3679383
13;0.009999999776482582;33280;1651050579.2885463
14;0.009999999776482582;35840;1651050580.2063222
15;0.009999999776482582;38400;1651050581.1217957
16;0.009999999776482582;40960;1651050582.0409577
17;0.009999999776482582;43520;1651050582.9627333
18;0.009999999776482582;46080;1651050583.8712652
19;0.009999999776482582;48640;1651050584.7816005
20;0.009999999776482582;51200;1651050585.6951885
21;0.009999999776482582;53760;1651050586.6322129
22;0.009999999776482582;56320;1651050587.541387
23;0.009999999776482582;58880;1651050588.4545176
24;0.009999999776482582;61440;1651050589.3641827
25;0.009999999776482582;64000;1651050590.277985
26;0.009999999776482582;66560;1651050591.1839561
27;0.009999999776482582;69120;1651050592.111325
28;0.009999999776482582;71680;1651050593.039863
29;0.009999999776482582;74240;1651050593.9622474
30;0.009999999776482582;76800;1651050594.8936286
31;0.009999999776482582;79360;1651050595.818854
32;0.009999999776482582;81920;1651050596.7483747
33;0.009999999776482582;84480;1651050597.6577868
34;0.009999999776482582;87040;1651050598.5901024
35;0.009999999776482582;89600;1651050599.5082994
36;0.009999999776482582;92160;1651050600.4313529
37;0.009999999776482582;94720;1651050601.3570867
38;0.009999999776482582;97280;1651050602.2750657
39;0.009999999776482582;99840;1651050603.1867013
40;0.009999999776482582;102400;1651050604.1016064
41;0.009999999776482582;104960;1651050605.0206075
42;0.009999999776482582;107520;1651050605.9295814
43;0.009999999776482582;110080;1651050606.8363273
44;0.009999999776482582;112640;1651050607.762166
45;0.009999999776482582;115200;1651050608.6730833
46;0.009999999776482582;117760;1651050609.6108258
47;0.009999999776482582;120320;1651050610.544251
48;0.009999999776482582;122880;1651050611.474471
49;0.009999999776482582;125440;1651050612.4109867
50;0.009999999776482582;128000;1651050613.3187075
51;0.009999999776482582;130560;1651050614.2280393
52;0.009999999776482582;133120;1651050615.133686
53;0.009999999776482582;135680;1651050616.04356
54;0.009999999776482582;138240;1651050616.9613223
55;0.009999999776482582;140800;1651050617.893666
56;0.009999999776482582;143360;1651050618.8019686
57;0.009999999776482582;145920;1651050619.710456
58;0.009999999776482582;148480;1651050620.63036
59;0.009999999776482582;151040;1651050621.5502536
60;0.009999999776482582;153600;1651050622.4721687
61;0.009999999776482582;156160;1651050623.3890638
62;0.009999999776482582;158720;1651050624.3111963
63;0.009999999776482582;161280;1651050625.2302177
64;0.009999999776482582;163840;1651050626.1516147
65;0.009999999776482582;166400;1651050627.081564
66;0.009999999776482582;168960;1651050628.022346
67;0.009999999776482582;171520;1651050628.9499118
68;0.009999999776482582;174080;1651050629.8732088
69;0.009999999776482582;176640;1651050630.8087163
70;0.009999999776482582;179200;1651050631.7384648
71;0.009999999776482582;181760;1651050632.6637778
72;0.009999999776482582;184320;1651050633.5844321
73;0.009999999776482582;186880;1651050634.506482
74;0.009999999776482582;189440;1651050635.4273055
75;0.009999999776482582;192000;1651050636.3518324
76;0.009999999776482582;194560;1651050637.2735193
77;0.009999999776482582;197120;1651050638.2102482
78;0.009999999776482582;199680;1651050639.1291256
79;0.009999999776482582;202240;1651050640.03705
80;0.009999999776482582;204800;1651050640.9668484
81;0.009999999776482582;207360;1651050641.8866181
82;0.009999999776482582;209920;1651050642.814201
83;0.009999999776482582;212480;1651050643.7240193
84;0.009999999776482582;215040;1651050644.6292174
85;0.009999999776482582;217600;1651050645.532214
86;0.009999999776482582;220160;1651050646.4461946
87;0.009999999776482582;222720;1651050647.3495703
88;0.009999999776482582;225280;1651050648.2515225
89;0.009999999776482582;227840;1651050649.1838694
90;0.009999999776482582;230400;1651050650.094217
91;0.009999999776482582;232960;1651050651.018752
92;0.009999999776482582;235520;1651050651.929677
93;0.009999999776482582;238080;1651050652.8369615
94;0.009999999776482582;240640;1651050653.7597582
95;0.009999999776482582;243200;1651050654.6815333
96;0.009999999776482582;245760;1651050655.5873532
97;0.009999999776482582;248320;1651050656.494736
98;0.009999999776482582;250880;1651050657.3993638
99;0.009999999776482582;253440;1651050658.309925
100;0.009999999776482582;256000;1651050666.8286679
101;0.009999999776482582;258560;1651050667.7936077
102;0.009999999776482582;261120;1651050668.716923
103;0.009999999776482582;263680;1651050669.629672
104;0.009999999776482582;266240;1651050670.5862365
105;0.009999999776482582;268800;1651050671.4968903
106;0.009999999776482582;271360;1651050672.4035509
107;0.009999999776482582;273920;1651050673.315344
108;0.009999999776482582;276480;1651050674.2226436
109;0.009999999776482582;279040;1651050675.1303363
110;0.009999999776482582;281600;1651050676.0503225
111;0.009999999776482582;284160;1651050676.9650896
112;0.009999999776482582;286720;1651050677.8888366
113;0.009999999776482582;289280;1651050678.8130946
114;0.009999999776482582;291840;1651050679.7461765
115;0.009999999776482582;294400;1651050680.681852
116;0.009999999776482582;296960;1651050681.5924828
117;0.009999999776482582;299520;1651050682.5026238
118;0.009999999776482582;302080;1651050683.4103963
119;0.009999999776482582;304640;1651050684.316193
120;0.009999999776482582;307200;1651050685.2215242
121;0.009999999776482582;309760;1651050686.1357198
122;0.009999999776482582;312320;1651050687.0483775
123;0.009999999776482582;314880;1651050687.9652855
124;0.009999999776482582;317440;1651050688.894016
125;0.009999999776482582;320000;1651050689.8033376
126;0.009999999776482582;322560;1651050690.715998
127;0.009999999776482582;325120;1651050691.6322923
128;0.009999999776482582;327680;1651050692.5561492
129;0.009999999776482582;330240;1651050693.4728198
130;0.009999999776482582;332800;1651050694.3925493
131;0.009999999776482582;335360;1651050695.3073618
132;0.009999999776482582;337920;1651050696.2339928
133;0.009999999776482582;340480;1651050697.165201
134;0.009999999776482582;343040;1651050698.0889847
135;0.009999999776482582;345600;1651050699.0249476
136;0.009999999776482582;348160;1651050699.93792
137;0.009999999776482582;350720;1651050700.8466146
138;0.009999999776482582;353280;1651050701.7705665
139;0.009999999776482582;355840;1651050702.6842313
140;0.009999999776482582;358400;1651050703.5926826
141;0.009999999776482582;360960;1651050704.523274
142;0.009999999776482582;363520;1651050705.4449017
143;0.009999999776482582;366080;1651050706.3778393
144;0.009999999776482582;368640;1651050707.303404
145;0.009999999776482582;371200;1651050708.228218
146;0.009999999776482582;373760;1651050709.152095
147;0.009999999776482582;376320;1651050710.0793388
148;0.009999999776482582;378880;1651050711.0078602
149;0.009999999776482582;381440;1651050711.934411
150;0.009999999776482582;384000;1651050712.8410118
151;0.009999999776482582;386560;1651050713.7485027
152;0.009999999776482582;389120;1651050714.6560183
153;0.009999999776482582;391680;1651050715.5615232
154;0.009999999776482582;394240;1651050716.4883926
155;0.009999999776482582;396800;1651050717.4162526
156;0.009999999776482582;399360;1651050718.339941
157;0.009999999776482582;401920;1651050719.3056781
158;0.009999999776482582;404480;1651050720.2280831
159;0.009999999776482582;407040;1651050721.1500719
160;0.009999999776482582;409600;1651050722.071283
161;0.009999999776482582;412160;1651050722.992886
162;0.009999999776482582;414720;1651050723.9102795
163;0.009999999776482582;417280;1651050724.8423772
164;0.009999999776482582;419840;1651050725.768782
165;0.009999999776482582;422400;1651050726.6947615
166;0.009999999776482582;424960;1651050727.6194158
167;0.009999999776482582;427520;1651050728.54752
168;0.009999999776482582;430080;1651050729.4824963
169;0.009999999776482582;432640;1651050730.4080577
170;0.009999999776482582;435200;1651050731.3232973
171;0.009999999776482582;437760;1651050732.229588
172;0.009999999776482582;440320;1651050733.1703758
173;0.009999999776482582;442880;1651050734.0769482
174;0.009999999776482582;445440;1651050734.982414
175;0.009999999776482582;448000;1651050735.908733
176;0.009999999776482582;450560;1651050736.8326604
177;0.009999999776482582;453120;1651050737.7494917
178;0.009999999776482582;455680;1651050738.6861978
179;0.009999999776482582;458240;1651050739.6093793
180;0.009999999776482582;460800;1651050740.5187838
181;0.009999999776482582;463360;1651050741.4377532
182;0.009999999776482582;465920;1651050742.3443933
183;0.009999999776482582;468480;1651050743.2641935
184;0.009999999776482582;471040;1651050744.177416
185;0.009999999776482582;473600;1651050745.0831552
186;0.009999999776482582;476160;1651050745.9885721
187;0.009999999776482582;478720;1651050746.898876
188;0.009999999776482582;481280;1651050747.8106914
189;0.009999999776482582;483840;1651050748.7239532
190;0.009999999776482582;486400;1651050749.6516826
191;0.009999999776482582;488960;1651050750.5653872
192;0.009999999776482582;491520;1651050751.4761236
193;0.009999999776482582;494080;1651050752.383824
194;0.009999999776482582;496640;1651050753.293969
195;0.009999999776482582;499200;1651050754.2264643
196;0.009999999776482582;501760;1651050755.1340003
197;0.009999999776482582;504320;1651050756.0490007
198;0.009999999776482582;506880;1651050756.9755921
199;0.009999999776482582;509440;1651050757.8942337
200;0.009999999776482582;512000;1651050766.4367685
201;0.009999999776482582;514560;1651050767.3743422
202;0.009999999776482582;517120;1651050768.302767
203;0.009999999776482582;519680;1651050769.2365086
204;0.009999999776482582;522240;1651050770.1583586
205;0.009999999776482582;524800;1651050771.0735927
206;0.009999999776482582;527360;1651050771.9961917
207;0.009999999776482582;529920;1651050772.912829
208;0.009999999776482582;532480;1651050773.8302097
