;avg_cost;Steps;Wall_Time
0;7.4017252922058105;51200;1649670557.7974803
1;6.99263858795166;71680;1649670557.932943
2;5.900125980377197;153600;1649670558.4461176
3;5.773946762084961;163840;1649670558.513339
4;5.366642951965332;215040;1649670558.853301
5;5.4049577713012695;225280;1649670558.915057
6;5.278323173522949;235520;1649670558.9795747
7;5.106792449951172;286720;1649670559.2966497
8;5.066378593444824;307200;1649670559.4165478
9;4.940672397613525;378880;1649670559.8709111
10;4.924368858337402;399360;1649670559.9970558
11;4.88389253616333;430080;1649670560.176451
12;4.819645881652832;501760;1649670560.6225798
13;4.763725757598877;522240;1649670560.7521024
14;4.800473213195801;532480;1649670560.810665
15;4.772588729858398;573440;1649670561.0532918
16;4.6797099113464355;675840;1649670561.694615
17;4.678049564361572;706560;1649670561.877701
18;4.6701979637146;737280;1649670562.0579302
19;4.669803142547607;798720;1649670562.4252543
20;4.639941692352295;829440;1649670562.6325095
21;4.618922233581543;870400;1649670562.8902082
22;4.6120758056640625;911360;1649670563.153357
23;4.601091384887695;962560;1649670563.4833157
24;4.598058700561523;972800;1649670563.5490816
25;4.5654449462890625;1064960;1649670566.7524595
26;4.542937278747559;1085440;1649670566.8831017
27;4.565840721130371;1095680;1649670566.9467866
28;4.5354156494140625;1136640;1649670567.185574
29;4.516927719116211;1187840;1649670567.495139
30;4.488921165466309;1239040;1649670567.8064363
31;4.481310844421387;1300480;1649670568.2171614
32;4.495020389556885;1372160;1649670568.7056277
33;4.508955955505371;1392640;1649670568.850555
34;4.513823509216309;1413120;1649670568.999246
35;4.465240478515625;1454080;1649670569.247451
36;4.448966979980469;1484800;1649670569.427481
37;4.453338146209717;1495040;1649670569.4884074
38;4.4462690353393555;1546240;1649670569.8257976
39;4.369190692901611;1597440;1649670570.172769
40;4.437177658081055;1638400;1649670570.4454422
41;4.409725189208984;1648640;1649670570.5044305
42;4.428110599517822;1710080;1649670570.8659337
43;4.390344619750977;1751040;1649670571.1284902
44;4.359806060791016;1792000;1649670571.3939936
45;4.352748870849609;1925120;1649670572.2410374
46;4.340712070465088;1945600;1649670572.373336
47;4.339038372039795;1986560;1649670572.627637
48;4.321719169616699;2058240;1649670575.451791
49;4.315032958984375;2068480;1649670575.4992454
50;4.364696502685547;2078720;1649670575.546526
51;4.323132514953613;2160640;1649670575.917278
52;4.341269493103027;2181120;1649670576.0100636
53;4.320495128631592;2191360;1649670576.0563898
54;4.310297966003418;2211840;1649670576.1508656
55;4.318497657775879;2242560;1649670576.2943163
56;4.330756187438965;2263040;1649670576.387592
57;4.29875373840332;2283520;1649670576.4803069
58;4.360696792602539;2304000;1649670576.5726862
59;4.315878391265869;2324480;1649670576.6647813
60;4.281767845153809;2375680;1649670576.89587
