;avg_cost;Steps;Wall_Time
0;9.872037887573242;0;1649635083.965329
1;9.409964561462402;2560;1649635084.0350752
2;9.101885795593262;5120;1649635084.0885487
3;8.510515213012695;7680;1649635084.1378329
4;8.297942161560059;10240;1649635084.1936514
5;8.137042999267578;12800;1649635084.2461896
6;8.078178405761719;15360;1649635084.3005397
7;7.960812568664551;17920;1649635084.350977
8;7.78831672668457;20480;1649635084.4050193
9;7.791769504547119;23040;1649635084.457962
10;7.465733528137207;25600;1649635084.512361
11;7.588456153869629;28160;1649635084.5634727
12;7.662875652313232;30720;1649635084.6168184
13;7.413320541381836;33280;1649635084.6701267
14;7.412824630737305;35840;1649635084.725518
15;7.306000232696533;38400;1649635084.7755563
16;7.306088447570801;40960;1649635084.8293526
17;7.221220970153809;43520;1649635084.8819473
18;7.244925498962402;46080;1649635084.9399345
19;7.099637031555176;48640;1649635084.9925852
20;7.078713893890381;51200;1649635085.0522668
21;6.753973007202148;53760;1649635085.1126308
22;6.7001848220825195;56320;1649635085.1686034
23;6.7225165367126465;58880;1649635085.22011
24;6.511427879333496;61440;1649635085.2744808
25;6.526495933532715;64000;1649635085.335288
26;6.332200050354004;66560;1649635085.3928316
27;6.223494052886963;69120;1649635085.444341
28;6.041560173034668;71680;1649635085.4969747
29;6.0330586433410645;74240;1649635085.558649
30;5.893383979797363;76800;1649635085.6147695
31;5.731369495391846;79360;1649635085.666473
32;5.723344326019287;81920;1649635085.7181475
33;5.595080852508545;84480;1649635085.7789388
34;5.554522514343262;87040;1649635085.83736
35;5.448427677154541;89600;1649635085.8982823
36;5.454764366149902;92160;1649635085.9612184
37;5.321921348571777;94720;1649635086.0233636
38;5.355319499969482;97280;1649635086.0848749
39;5.208992004394531;99840;1649635086.1512995
40;5.21279239654541;102400;1649635086.2099154
41;5.327742576599121;104960;1649635086.2646503
42;5.236135482788086;107520;1649635086.3267438
43;5.1947784423828125;110080;1649635086.3969977
44;4.967267990112305;112640;1649635086.468139
45;5.110843658447266;115200;1649635086.5410786
46;5.040810585021973;117760;1649635086.605542
47;5.090107440948486;120320;1649635086.671984
48;5.090362548828125;122880;1649635086.7415624
49;5.007366180419922;125440;1649635086.8086865
