;avg_cost;Steps;Wall_Time
0;-3.8498435020446777;0;1649686201.952072
1;-3.8269529342651367;25600;1649686202.0676343
2;-3.8893749713897705;51200;1649686202.1596186
3;-3.9577345848083496;76800;1649686202.2651494
4;-4.259999752044678;102400;1649686202.3498647
5;-4.371796607971191;128000;1649686202.4334857
6;-4.545468807220459;153600;1649686202.520444
7;-4.668593406677246;179200;1649686202.6103883
8;-4.781562805175781;204800;1649686202.6955159
9;-4.770937919616699;230400;1649686202.786916
10;-4.996328353881836;256000;1649686202.8771582
11;-5.274218559265137;281600;1649686202.9625292
12;-5.357343673706055;307200;1649686203.0585337
13;-5.644609451293945;332800;1649686203.1514654
14;-5.676718711853027;358400;1649686203.2493677
15;-6.436718940734863;384000;1649686203.3500845
16;-6.360547065734863;409600;1649686203.447835
17;-6.426094055175781;435200;1649686203.5449326
18;-6.821484088897705;460800;1649686203.6434035
19;-7.485859394073486;486400;1649686203.7489946
20;-8.010469436645508;512000;1649686203.8430016
21;-8.111015319824219;537600;1649686203.9478467
22;-8.523515701293945;563200;1649686204.0490434
23;-8.821952819824219;588800;1649686204.156293
24;-9.040468215942383;614400;1649686204.2637663
25;-9.154922485351562;640000;1649686204.370379
26;-9.636484146118164;665600;1649686204.4826045
27;-9.990312576293945;691200;1649686204.6012247
28;-10.467968940734863;716800;1649686204.722066
29;-10.178047180175781;742400;1649686204.8276107
30;-10.342031478881836;768000;1649686204.944374
31;-10.513280868530273;793600;1649686205.438677
32;-10.883047103881836;819200;1649686205.5589151
33;-11.486093521118164;844800;1649686205.6737483
34;-10.993358612060547;870400;1649686205.7817054
35;-10.97812557220459;896000;1649686205.8905768
36;-11.512500762939453;921600;1649686206.004466
37;-11.392890930175781;947200;1649686206.1162763
38;-11.408515930175781;972800;1649686206.2257237
39;-12.095937728881836;998400;1649686206.3391645
40;-12.3451566696167;1024000;1649686206.4570057
41;-11.529765129089355;1049600;1649686206.5760243
42;-11.683124542236328;1075200;1649686206.6970432
43;-12.343984603881836;1100800;1649686206.8197312
44;-12.319374084472656;1126400;1649686206.940938
45;-11.37874984741211;1152000;1649686207.0602908
46;-12.056015968322754;1177600;1649686207.180737
47;-11.352031707763672;1203200;1649686207.301696
48;-11.401094436645508;1228800;1649686207.4240196
49;-11.707265853881836;1254400;1649686207.5445511
50;-12.099687576293945;1280000;1649686207.6648474
51;-12.508906364440918;1305600;1649686207.785438
52;-12.840391159057617;1331200;1649686207.906426
53;-12.1821870803833;1356800;1649686208.027702
54;-11.820547103881836;1382400;1649686208.1482944
55;-12.779375076293945;1408000;1649686208.2769818
56;-12.23460865020752;1433600;1649686208.4028556
57;-12.782031059265137;1459200;1649686208.5214343
58;-12.54703140258789;1484800;1649686208.6462352
59;-12.233437538146973;1510400;1649686208.767968
60;-12.216562271118164;1536000;1649686208.893028
61;-11.601171493530273;1561600;1649686209.0140884
62;-11.6470308303833;1587200;1649686209.133473
63;-11.809374809265137;1612800;1649686209.254306
64;-11.770468711853027;1638400;1649686209.374783
65;-11.637031555175781;1664000;1649686209.497183
66;-11.867500305175781;1689600;1649686209.6175373
67;-11.683202743530273;1715200;1649686209.7386053
68;-11.075780868530273;1740800;1649686209.8584661
69;-11.924843788146973;1766400;1649686209.981194
70;-11.876327514648438;1792000;1649686210.1018913
71;-11.338749885559082;1817600;1649686210.2223928
72;-12.07437515258789;1843200;1649686210.3470335
73;-11.463125228881836;1868800;1649686210.464062
74;-11.661327362060547;1894400;1649686210.5910776
75;-11.583046913146973;1920000;1649686210.7358508
76;-11.362890243530273;1945600;1649686210.8664641
77;-12.055781364440918;1971200;1649686210.9802907
78;-11.68960952758789;1996800;1649686211.0934305
79;-11.890937805175781;2022400;1649686211.1973376
80;-11.587031364440918;2048000;1649686211.309023
81;-11.066797256469727;2073600;1649686211.429865
82;-12.549296379089355;2099200;1649686211.5413659
83;-12.078906059265137;2124800;1649686211.65374
84;-11.118281364440918;2150400;1649686211.763935
85;-11.1685152053833;2176000;1649686211.8726614
86;-11.650156021118164;2201600;1649686211.9773827
87;-11.447891235351562;2227200;1649686212.0903554
88;-12.151016235351562;2252800;1649686212.1958117
89;-11.383125305175781;2278400;1649686212.3058522
90;-11.83773422241211;2304000;1649686212.4173095
91;-12.396015167236328;2329600;1649686212.5326433
92;-12.038280487060547;2355200;1649686212.647983
93;-11.675155639648438;2380800;1649686212.7605064
94;-12.204765319824219;2406400;1649686212.871494
95;-11.796405792236328;2432000;1649686212.9820693
96;-11.899218559265137;2457600;1649686213.1048703
97;-12.192578315734863;2483200;1649686213.212359
98;-11.656875610351562;2508800;1649686213.3290381
99;-12.215078353881836;2534400;1649686213.4359474
100;-11.815155982971191;2560000;1649686218.6050947
101;-11.764531135559082;2585600;1649686218.7439463
102;-11.399921417236328;2611200;1649686218.8760695
103;-11.25960922241211;2636800;1649686218.9949806
104;-11.99984359741211;2662400;1649686219.1189003
105;-11.413359642028809;2688000;1649686219.2404938
106;-11.604063034057617;2713600;1649686219.3592708
107;-11.448749542236328;2739200;1649686219.4740844
108;-11.222265243530273;2764800;1649686219.5915565
109;-11.421405792236328;2790400;1649686219.7138479
110;-11.198124885559082;2816000;1649686219.8332992
111;-11.380233764648438;2841600;1649686219.961683
112;-10.957265853881836;2867200;1649686220.0952246
113;-11.861796379089355;2892800;1649686220.2166688
114;-11.570938110351562;2918400;1649686220.3358736
115;-10.784608840942383;2944000;1649686220.4589427
116;-11.927968978881836;2969600;1649686220.5772052
117;-12.170234680175781;2995200;1649686220.7010853
118;-11.233750343322754;3020800;1649686220.8201532
119;-11.864296913146973;3046400;1649686220.9381423
120;-12.514687538146973;3072000;1649686221.0548613
121;-11.436952590942383;3097600;1649686221.165403
122;-11.314687728881836;3123200;1649686221.282709
123;-11.801485061645508;3148800;1649686221.399603
124;-13.028984069824219;3174400;1649686221.5267854
125;-11.969765663146973;3200000;1649686221.6417851
126;-12.600702285766602;3225600;1649686221.7610404
127;-12.662813186645508;3251200;1649686221.8768837
128;-12.394922256469727;3276800;1649686221.996961
129;-12.579999923706055;3302400;1649686222.1106045
130;-12.512109756469727;3328000;1649686222.2290614
131;-12.975546836853027;3353600;1649686222.3544369
132;-12.789766311645508;3379200;1649686222.4673147
133;-12.730859756469727;3404800;1649686222.593527
134;-12.802030563354492;3430400;1649686222.7071562
135;-12.971640586853027;3456000;1649686222.828705
136;-13.037422180175781;3481600;1649686222.9526398
137;-13.330703735351562;3507200;1649686223.0771286
138;-13.184374809265137;3532800;1649686223.1934874
139;-13.284452438354492;3558400;1649686223.3190231
140;-12.961953163146973;3584000;1649686223.4356692
141;-12.955390930175781;3609600;1649686223.5443377
142;-13.018906593322754;3635200;1649686223.6615102
143;-12.466014862060547;3660800;1649686223.7830982
144;-12.388202667236328;3686400;1649686223.9022624
145;-12.468515396118164;3712000;1649686224.0249724
146;-12.472343444824219;3737600;1649686224.1410363
147;-12.714765548706055;3763200;1649686224.2621274
148;-12.297890663146973;3788800;1649686224.3865967
149;-12.88070297241211;3814400;1649686224.5034933
150;-12.343202590942383;3840000;1649686224.6186128
151;-12.738515853881836;3865600;1649686224.7364848
152;-12.798906326293945;3891200;1649686224.857487
153;-11.90999984741211;3916800;1649686224.9684267
154;-12.546640396118164;3942400;1649686225.0900156
155;-12.554609298706055;3968000;1649686225.214639
156;-12.612733840942383;3993600;1649686225.3299448
157;-12.316875457763672;4019200;1649686225.4547863
158;-12.847811698913574;4044800;1649686225.5754972
