;grad_norm;Steps;Wall_Time
0;19.942848205566406;0;1649622706.3898087
1;21.163454055786133;2560;1649622706.4503238
2;18.446317672729492;5120;1649622706.512713
3;22.820659637451172;7680;1649622706.5755394
4;20.24673843383789;10240;1649622706.6301003
5;21.594823837280273;12800;1649622706.6839266
6;19.65083122253418;15360;1649622706.7466493
7;21.316328048706055;17920;1649622706.8030646
8;21.146671295166016;20480;1649622706.8622246
9;17.849761962890625;23040;1649622706.9163787
10;21.214969635009766;25600;1649622706.978079
11;18.602956771850586;28160;1649622707.0371816
12;19.983474731445312;30720;1649622707.0975213
13;19.3778133392334;33280;1649622707.1582222
14;22.412548065185547;35840;1649622707.223308
15;20.870920181274414;38400;1649622707.2867894
16;19.8106632232666;40960;1649622707.3398163
17;26.822595596313477;43520;1649622707.4016745
18;23.396385192871094;46080;1649622707.4601068
19;20.70956039428711;48640;1649622707.5205224
20;21.19698715209961;51200;1649622707.5826066
21;21.96014976501465;53760;1649622707.6456552
22;21.35761260986328;56320;1649622707.700868
23;23.75778579711914;58880;1649622707.7553241
24;27.64579200744629;61440;1649622707.812351
25;23.18660545349121;64000;1649622707.8726861
26;20.216693878173828;66560;1649622708.0063472
27;25.256820678710938;69120;1649622708.0681095
28;22.888622283935547;71680;1649622708.1326358
29;31.07686996459961;74240;1649622708.1918023
30;37.916236877441406;76800;1649622708.2456992
31;22.57576560974121;79360;1649622708.3050041
32;23.039316177368164;81920;1649622708.36233
33;39.68080139160156;84480;1649622708.4160326
34;27.349361419677734;87040;1649622708.4684615
35;28.36208724975586;89600;1649622708.532305
36;29.03414535522461;92160;1649622708.596367
37;33.113677978515625;94720;1649622708.658846
38;34.509796142578125;97280;1649622708.7222426
39;24.88873291015625;99840;1649622708.7826183
40;31.88459014892578;102400;1649622708.8361373
41;35.440391540527344;104960;1649622708.888871
42;33.1485710144043;107520;1649622708.9463284
43;23.147897720336914;110080;1649622709.0072975
44;26.609853744506836;112640;1649622709.0701427
45;26.4007511138916;115200;1649622709.1310203
46;30.129364013671875;117760;1649622709.1929758
47;36.446739196777344;120320;1649622709.2486289
48;26.368942260742188;122880;1649622709.3138082
49;31.010988235473633;125440;1649622709.3742833
50;28.07988166809082;128000;1649622709.4330041
51;37.521881103515625;130560;1649622709.494594
52;39.3473014831543;133120;1649622709.547815
53;35.77580261230469;135680;1649622709.6000311
54;26.05907440185547;138240;1649622709.6608243
55;30.040332794189453;140800;1649622709.7178729
56;28.193302154541016;143360;1649622709.7783618
57;27.442150115966797;145920;1649622709.8401923
58;30.464027404785156;148480;1649622709.907461
59;24.76373291015625;151040;1649622709.9691136
60;35.50225830078125;153600;1649622710.028183
61;32.75603485107422;156160;1649622710.0904262
62;28.53291130065918;158720;1649622710.1509497
63;31.742040634155273;161280;1649622710.214639
64;28.39128875732422;163840;1649622710.2814043
65;35.865211486816406;166400;1649622710.3460448
66;35.30906295776367;168960;1649622710.3900976
67;48.613677978515625;171520;1649622710.4328802
68;37.990238189697266;174080;1649622710.475152
69;47.50673294067383;176640;1649622710.5158658
70;31.614391326904297;179200;1649622710.5578089
71;27.37055778503418;181760;1649622710.5985477
72;44.82933807373047;184320;1649622710.6868508
73;29.7305965423584;186880;1649622710.7511885
74;35.59833526611328;189440;1649622710.816167
75;41.378509521484375;192000;1649622710.877036
76;29.12963104248047;194560;1649622710.934773
77;36.14474105834961;197120;1649622710.9892058
78;34.55868148803711;199680;1649622711.0488567
79;32.6983642578125;202240;1649622711.1144478
80;41.228485107421875;204800;1649622711.182402
81;29.234920501708984;207360;1649622711.2384713
82;34.456912994384766;209920;1649622711.29074
83;34.29170608520508;212480;1649622711.35136
84;42.317710876464844;215040;1649622711.408746
85;34.705787658691406;217600;1649622711.4743695
86;32.32679748535156;220160;1649622711.540212
87;40.895835876464844;222720;1649622711.6016104
88;35.20758819580078;225280;1649622711.6564002
89;35.23500061035156;227840;1649622711.7211125
90;40.17557144165039;230400;1649622711.7824154
