;grad_norm;Steps;Wall_Time
0;10.681779861450195;5120;1651507240.805633
1;14.142531394958496;12800;1651507240.958769
2;10.869475364685059;17920;1651507241.0547822
3;6.292244911193848;38400;1651507241.4635239
4;7.378768444061279;40960;1651507241.5071235
5;5.931222438812256;43520;1651507241.5605555
6;7.137048721313477;53760;1651507241.766378
7;6.490842342376709;56320;1651507241.8074946
8;6.819056034088135;58880;1651507241.8470566
9;5.566325664520264;71680;1651507242.1033268
10;6.830444812774658;76800;1651507242.2057714
11;8.177250862121582;81920;1651507242.3051956
12;8.512001037597656;94720;1651507242.5618577
13;6.7327399253845215;99840;1651507242.6586683
14;7.098637580871582;107520;1651507242.8175993
15;5.801203727722168;125440;1651507243.1615138
16;9.72713851928711;130560;1651507243.265138
17;7.842639446258545;133120;1651507243.3141267
18;12.596490859985352;143360;1651507243.5191147
19;8.443537712097168;168960;1651507244.0115457
20;7.564233303070068;171520;1651507244.0628295
21;9.985732078552246;176640;1651507244.1623824
22;7.4037394523620605;184320;1651507244.3132048
23;11.695124626159668;199680;1651507244.602986
24;9.237452507019043;207360;1651507244.7561665
25;11.138143539428711;209920;1651507244.8119035
26;9.823480606079102;215040;1651507244.8926535
27;13.427203178405762;217600;1651507244.9433722
28;10.238470077514648;227840;1651507245.1441252
29;8.41773509979248;240640;1651507245.3953416
30;8.539523124694824;243200;1651507245.4368749
31;8.11701774597168;245760;1651507245.47914
32;11.101625442504883;253440;1651507245.6369574
33;7.361254692077637;258560;1651507247.5449672
34;10.19238567352295;266240;1651507247.7010589
35;9.077563285827637;271360;1651507247.8010247
36;9.040486335754395;273920;1651507247.853733
37;7.995388031005859;284160;1651507248.04728
38;7.962872505187988;296960;1651507248.2971423
39;9.891983032226562;302080;1651507248.3938043
40;10.600817680358887;309760;1651507248.5408854
41;8.140748023986816;312320;1651507248.5952942
42;9.079920768737793;325120;1651507248.8462536
43;10.887218475341797;335360;1651507249.050492
44;12.602832794189453;343040;1651507249.215756
45;10.7883882522583;348160;1651507249.3283865
46;8.89274787902832;353280;1651507249.4439778
47;10.780808448791504;355840;1651507249.5038867
48;11.458590507507324;363520;1651507249.664841
49;7.438105583190918;371200;1651507249.8188386
50;10.262377738952637;373760;1651507249.8731282
51;12.188535690307617;381440;1651507250.0324256
52;9.724103927612305;386560;1651507250.132662
53;10.797839164733887;394240;1651507250.2881782
54;13.349626541137695;399360;1651507250.395307
55;11.342700958251953;409600;1651507250.5968041
56;11.235703468322754;412160;1651507250.6490366
57;12.049325942993164;422400;1651507250.8680432
58;10.307106971740723;427520;1651507250.9670408
59;12.78633975982666;437760;1651507251.1676998
60;8.70771598815918;448000;1651507251.3853188
61;11.606045722961426;481280;1651507252.1226795
62;12.295928001403809;486400;1651507252.2295272
63;10.537569999694824;496640;1651507252.4606843
64;14.288703918457031;506880;1651507252.6698682
65;9.210161209106445;514560;1651507254.690545
66;9.847890853881836;517120;1651507254.749597
67;10.06795597076416;519680;1651507254.8098688
68;9.468457221984863;524800;1651507254.9231749
69;12.895583152770996;527360;1651507254.9801888
70;11.328239440917969;540160;1651507255.2797344
71;10.876479148864746;542720;1651507255.341518
72;12.486541748046875;545280;1651507255.4021993
73;11.912491798400879;547840;1651507255.4675484
74;11.172382354736328;552960;1651507255.5839276
75;11.836194038391113;560640;1651507255.7682064
76;13.694073677062988;563200;1651507255.8192942
77;13.365974426269531;565760;1651507255.8724275
78;11.660941123962402;570880;1651507255.9786081
79;12.75753402709961;576000;1651507256.0826733
80;13.728055000305176;581120;1651507256.1999702
81;11.229292869567871;586240;1651507256.3211749
82;11.268723487854004;593920;1651507256.4822288
83;11.529038429260254;601600;1651507256.65407
84;11.628340721130371;611840;1651507256.8919604
85;12.950738906860352;619520;1651507257.058721
86;10.365811347961426;640000;1651507257.494799
87;9.910700798034668;645120;1651507257.6019182
88;16.0927677154541;652800;1651507257.769085
89;11.53308391571045;657920;1651507257.875076
90;15.23275089263916;665600;1651507258.026534
91;10.020122528076172;693760;1651507258.6532233
92;11.805770874023438;704000;1651507258.889514
93;8.221939086914062;709120;1651507259.0020616
94;11.187724113464355;716800;1651507259.163658
95;13.100295066833496;719360;1651507259.2177024
96;10.286931037902832;727040;1651507259.3837788
97;9.347843170166016;732160;1651507259.4842827
98;10.292732238769531;760320;1651507260.0699222
99;8.746922492980957;765440;1651507260.1785755
100;11.931103706359863;770560;1651507262.1259956
101;9.993321418762207;773120;1651507262.1853726
102;14.727633476257324;780800;1651507262.3621454
103;13.680304527282715;785920;1651507262.4721577
104;17.444108963012695;801280;1651507262.7943661
105;14.311704635620117;821760;1651507263.203434
106;12.809611320495605;826880;1651507263.3001304
107;14.175302505493164;829440;1651507263.352285
108;11.561599731445312;832000;1651507263.4055996
109;14.712468147277832;834560;1651507263.4520693
110;15.781571388244629;837120;1651507263.5053382
111;12.123886108398438;839680;1651507263.5526783
112;11.187174797058105;849920;1651507263.7638698
113;11.84179973602295;852480;1651507263.8214314
114;10.89161205291748;865280;1651507264.0821037
115;11.643033981323242;867840;1651507264.129328
116;13.548008918762207;870400;1651507264.1825423
