;train/episode;Steps;Wall_Time
0;512.0;2895;1649755859.9224844
1;512.0;5872;1649755861.9529572
2;512.0;9021;1649755863.8222902
3;512.0;12166;1649755865.7770212
4;512.0;15306;1649755867.7357268
5;512.0;18517;1649755869.6972442
6;512.0;21745;1649755871.668886
7;512.0;25044;1649755873.643237
8;512.0;28371;1649755875.6145422
9;512.0;31738;1649755877.6210423
10;512.0;35086;1649755879.662619
11;512.0;38479;1649755881.7232354
12;512.0;41841;1649755883.766348
13;512.0;45317;1649755885.8391726
14;512.0;48827;1649755887.9619374
15;512.0;52395;1649755890.0925894
16;512.0;56071;1649755892.2744625
17;512.0;59861;1649755894.5248911
18;512.0;63681;1649755896.9501166
19;512.0;67580;1649755899.2476573
20;512.0;71554;1649755901.5953422
21;512.0;75603;1649755904.0084624
22;512.0;79787;1649755906.466238
23;512.0;84083;1649755909.0386043
24;512.0;88425;1649755911.651854
25;512.0;92817;1649755914.2760375
26;512.0;97284;1649755916.9549677
27;512.0;101682;1649755919.7159152
28;512.0;106112;1649755922.3795536
29;512.0;110532;1649755925.0090742
30;512.0;115012;1649755927.6604278
31;512.0;119420;1649755930.2444804
32;512.0;123851;1649755932.8181136
33;512.0;128349;1649755935.4581609
34;512.0;132721;1649755938.0849118
35;512.0;137187;1649755940.686573
36;512.0;141584;1649755943.2752333
37;512.0;146110;1649755945.930034
38;512.0;150621;1649755948.613952
39;512.0;155043;1649755951.2208896
40;512.0;159483;1649755953.8023818
41;512.0;163952;1649755956.4675717
42;512.0;168462;1649755959.17287
43;512.0;172937;1649755961.840953
44;512.0;177429;1649755964.463237
45;512.0;182029;1649755967.1425395
46;512.0;186558;1649755969.8251975
47;512.0;191169;1649755972.4983432
48;512.0;195841;1649755975.226629
49;512.0;200519;1649755977.9775887
50;512.0;205125;1649755980.6982315
51;512.0;209806;1649755983.4033344
52;512.0;214419;1649755986.1427927
53;512.0;218999;1649755988.8551242
54;512.0;223745;1649755991.6445968
55;512.0;228446;1649755994.4759614
56;512.0;233115;1649755997.2421286
57;512.0;237839;1649756000.010707
58;512.0;242530;1649756002.7833693
59;512.0;247254;1649756005.573837
60;512.0;251901;1649756008.377595
61;512.0;256659;1649756011.1514843
62;512.0;261359;1649756013.9326777
63;512.0;266081;1649756016.7292256
64;512.0;270949;1649756019.594126
65;512.0;275734;1649756022.612459
66;512.0;280507;1649756025.4403791
67;512.0;285315;1649756028.254167
68;512.0;290107;1649756031.069041
69;512.0;294889;1649756033.9193177
70;512.0;299765;1649756036.759964
71;512.0;304714;1649756039.6976497
72;512.0;309516;1649756042.5377367
73;512.0;314432;1649756045.418676
74;512.0;319331;1649756048.3700368
75;512.0;324207;1649756051.2574506
76;512.0;329076;1649756054.1107075
77;512.0;333994;1649756057.036085
78;512.0;339053;1649756060.0273259
79;512.0;343946;1649756062.967995
80;512.0;348833;1649756065.8987434
81;512.0;353808;1649756068.7914536
82;512.0;358801;1649756071.7398984
83;512.0;363754;1649756074.6744528
84;512.0;368785;1649756077.6830735
85;512.0;373822;1649756080.6818714
86;512.0;378741;1649756083.6214015
87;512.0;383749;1649756086.5254235
88;512.0;388708;1649756089.449055
89;512.0;393711;1649756092.3963609
90;512.0;398727;1649756095.3234746
91;512.0;403779;1649756098.3109524
92;512.0;408904;1649756101.3522458
93;512.0;414031;1649756104.3842509
94;512.0;419217;1649756107.4088666
95;512.0;424358;1649756110.4962387
96;512.0;429652;1649756113.5788734
97;512.0;434929;1649756116.6594963
98;512.0;440196;1649756119.7743077
99;512.0;445519;1649756122.958248
100;512.0;450843;1649756126.181341
101;512.0;456136;1649756129.3519385
102;512.0;461568;1649756132.523329
103;512.0;466985;1649756135.7143629
104;512.0;472383;1649756138.9057968
105;512.0;477853;1649756142.0724597
106;512.0;483251;1649756145.252073
107;512.0;488650;1649756148.4117284
108;512.0;494035;1649756151.614193
109;512.0;499400;1649756154.783454
110;512.0;504805;1649756157.9042299
111;512.0;510226;1649756161.090632
112;512.0;515677;1649756164.252791
113;512.0;521139;1649756167.4707735
114;512.0;526643;1649756170.7119982
115;512.0;532194;1649756173.979839
116;512.0;537675;1649756177.183055
117;512.0;543077;1649756180.367132
118;512.0;548491;1649756183.5689695
119;512.0;553928;1649756186.7637675
120;512.0;559328;1649756189.9421065
121;512.0;564687;1649756193.085803
122;512.0;570166;1649756196.2980914
123;512.0;575600;1649756199.4453027
124;512.0;581079;1649756202.647274
125;512.0;586525;1649756205.8286428
126;512.0;591958;1649756209.005069
127;512.0;597422;1649756212.3325086
128;512.0;602934;1649756215.6517794
129;512.0;608451;1649756218.934192
130;512.0;613974;1649756222.2496164
131;512.0;619471;1649756225.5790167
132;512.0;624997;1649756228.8851986
133;512.0;630541;1649756232.1406298
134;512.0;636042;1649756235.3728616
135;512.0;641617;1649756238.624381
136;512.0;647132;1649756241.8846827
137;512.0;652686;1649756245.1363642
138;512.0;658272;1649756248.4220273
139;512.0;663863;1649756251.809279
140;512.0;669559;1649756255.112406
141;512.0;675276;1649756258.4880233
142;512.0;680991;1649756261.8777077
143;512.0;686645;1649756265.228524
144;512.0;692467;1649756268.579595
145;512.0;698129;1649756271.8807037
146;512.0;703748;1649756275.1676676
147;512.0;709436;1649756278.5223541
148;512.0;715072;1649756281.8529637
149;512.0;720695;1649756285.139401
150;512.0;726262;1649756288.4263504
151;512.0;731854;1649756291.7272987
152;512.0;737440;1649756295.0335946
153;512.0;743061;1649756298.3422906
154;512.0;748678;1649756301.6706176
155;512.0;754346;1649756305.003729
156;512.0;760035;1649756308.318986
157;512.0;765731;1649756311.6810434
158;512.0;771431;1649756315.048261
159;512.0;777180;1649756318.435975
160;512.0;782959;1649756321.8230016
161;512.0;788708;1649756325.2177014
162;512.0;794479;1649756328.5774832
163;512.0;800323;1649756331.9580324
164;512.0;806274;1649756335.429939
165;512.0;812127;1649756338.8566911
166;512.0;817978;1649756342.249621
167;512.0;823701;1649756345.6253319
168;512.0;829568;1649756349.0205297
169;512.0;835414;1649756352.4866424
170;512.0;841161;1649756355.83893
171;512.0;846975;1649756359.2726047
172;512.0;852559;1649756362.6205013
173;512.0;858263;1649756365.9309444
174;512.0;864002;1649756369.2845905
175;512.0;869601;1649756372.5768597
176;512.0;875253;1649756375.892652
177;512.0;880846;1649756379.1534905
178;512.0;886508;1649756382.451578
179;512.0;892019;1649756385.7447646
180;512.0;897577;1649756388.9645877
181;512.0;903163;1649756392.2765648
182;512.0;908652;1649756395.5527034
183;512.0;914228;1649756398.854564
184;512.0;919744;1649756402.1492221
185;512.0;925275;1649756405.4263878
186;512.0;930898;1649756408.7409196
187;512.0;936489;1649756412.0142195
188;512.0;941976;1649756415.2342238
189;512.0;947542;1649756418.4996326
190;512.0;953073;1649756421.7451184
191;512.0;958532;1649756424.9328425
192;512.0;964021;1649756428.14062
193;512.0;969394;1649756431.327884
194;512.0;974824;1649756434.4762237
195;512.0;980348;1649756437.7031732
196;512.0;985815;1649756440.9487019
197;512.0;991389;1649756444.167589
198;512.0;996922;1649756447.4432003
199;512.0;1002464;1649756450.687158
200;512.0;1008086;1649756454.0021117
201;512.0;1013629;1649756457.2491853
202;512.0;1019147;1649756460.4700334
203;512.0;1024758;1649756463.7286994
204;512.0;1030340;1649756467.024492
205;512.0;1035800;1649756470.2680793
206;512.0;1041397;1649756473.5205646
207;512.0;1046921;1649756476.7484827
208;512.0;1052455;1649756479.9972038
209;512.0;1058028;1649756483.2723868
210;512.0;1063620;1649756486.5348654
211;512.0;1069133;1649756489.7673137
212;512.0;1074721;1649756493.0446165
213;512.0;1080258;1649756496.3251956
214;512.0;1085901;1649756499.6439977
215;512.0;1091521;1649756502.9716358
216;512.0;1097233;1649756506.338291
217;512.0;1102806;1649756509.6754336
218;512.0;1108488;1649756512.966437
219;512.0;1114219;1649756516.3011587
220;512.0;1119863;1649756519.6629627
221;512.0;1125528;1649756523.0123415
222;512.0;1131186;1649756526.378538
223;512.0;1136930;1649756529.779596
224;512.0;1142618;1649756533.0993392
225;512.0;1148293;1649756536.4189713
226;512.0;1153938;1649756539.771276
227;512.0;1159589;1649756543.116778
228;512.0;1165200;1649756546.427953
229;512.0;1170926;1649756549.7748237
230;512.0;1176496;1649756553.0672863
231;512.0;1182138;1649756556.3483424
232;512.0;1187864;1649756559.6546953
233;512.0;1193461;1649756562.9710226
234;512.0;1199072;1649756566.2499597
235;512.0;1204688;1649756569.5083811
236;512.0;1210393;1649756572.8309393
237;512.0;1216087;1649756576.1815495
238;512.0;1221724;1649756579.4435093
239;512.0;1227393;1649756582.721962
240;512.0;1233094;1649756586.0269923
241;512.0;1238883;1649756589.3928604
242;512.0;1244663;1649756592.7490802
243;512.0;1250438;1649756596.0802379
244;512.0;1256249;1649756599.452325
245;512.0;1261863;1649756602.7246883
246;512.0;1267689;1649756606.0700347
247;512.0;1273436;1649756609.4031355
248;512.0;1279187;1649756612.7699742
249;512.0;1285043;1649756616.1706395
250;512.0;1290813;1649756619.5218468
251;512.0;1296595;1649756622.8963814
252;512.0;1302386;1649756626.3319883
253;512.0;1308238;1649756629.8045368
254;512.0;1314035;1649756633.167377
255;512.0;1319934;1649756636.620364
256;512.0;1325815;1649756640.0637157
257;512.0;1331749;1649756643.4782953
258;512.0;1337553;1649756646.8985686
259;512.0;1343429;1649756650.2824438
260;512.0;1349273;1649756653.7044334
261;512.0;1355191;1649756657.146301
262;512.0;1361169;1649756660.583576
263;512.0;1367152;1649756664.1136546
264;512.0;1373037;1649756667.7567477
265;512.0;1378896;1649756671.2221687
266;512.0;1384772;1649756674.7310364
267;512.0;1390751;1649756678.2354598
268;512.0;1396709;1649756681.6978018
269;512.0;1402594;1649756685.1822772
270;512.0;1408664;1649756688.733405
271;512.0;1414529;1649756692.2302077
272;512.0;1420469;1649756695.653799
273;512.0;1426452;1649756699.138202
274;512.0;1432472;1649756702.6593785
275;512.0;1438556;1649756706.199724
276;512.0;1444600;1649756709.7358449
277;512.0;1450414;1649756713.2026906
278;512.0;1456278;1649756716.5919375
279;512.0;1462241;1649756720.0449092
280;512.0;1468226;1649756723.5093884
281;512.0;1474216;1649756727.0209842
282;512.0;1480177;1649756730.5284812
283;512.0;1486114;1649756733.97845
284;512.0;1492052;1649756737.4607143
285;512.0;1498038;1649756740.9547184
286;512.0;1503991;1649756744.4044495
287;512.0;1509908;1649756747.8812487
288;512.0;1515794;1649756751.3730214
289;512.0;1521726;1649756754.8378694
290;512.0;1527602;1649756758.3193138
291;512.0;1533465;1649756761.742431
292;512.0;1539359;1649756765.3111749
293;512.0;1545291;1649756782.8420165
294;512.0;1551227;1649756786.331194
295;512.0;1557247;1649756789.7900856
296;512.0;1563244;1649756793.3008115
297;512.0;1569156;1649756796.8093274
298;512.0;1575064;1649756800.288589
299;512.0;1581038;1649756803.8008208
300;512.0;1587032;1649756807.300911
301;512.0;1593109;1649756810.82552
302;512.0;1599125;1649756814.3620827
303;512.0;1604997;1649756817.8449602
304;512.0;1610849;1649756821.2539003
305;512.0;1616698;1649756824.6453154
306;512.0;1622517;1649756828.0743756
307;512.0;1628313;1649756831.477121
308;512.0;1634101;1649756834.8633199
309;512.0;1640005;1649756838.259365
310;512.0;1645823;1649756841.6950366
311;512.0;1651767;1649756845.14077
312;512.0;1657652;1649756848.6086853
313;512.0;1663616;1649756852.0302699
314;512.0;1669554;1649756855.494757
315;512.0;1675448;1649756858.9589071
316;512.0;1681427;1649756862.49018
317;512.0;1687496;1649756866.054217
318;512.0;1693501;1649756869.571153
319;512.0;1699480;1649756873.024412
320;512.0;1705584;1649756876.586306
321;512.0;1711619;1649756880.1132123
322;512.0;1717617;1649756883.564654
323;512.0;1723636;1649756887.0826135
324;512.0;1729645;1649756890.5727515
325;512.0;1735690;1649756894.0696375
326;512.0;1741707;1649756897.5848382
327;512.0;1747743;1649756901.1265702
328;512.0;1753778;1649756904.6256914
329;512.0;1759802;1649756908.1149912
330;512.0;1765819;1649756911.6555235
331;512.0;1771830;1649756915.1611133
332;512.0;1777833;1649756918.6381888
333;512.0;1783811;1649756922.094275
334;512.0;1789858;1649756925.618787
335;512.0;1795916;1649756929.1702878
336;512.0;1801892;1649756932.6386368
337;512.0;1807911;1649756936.1693144
338;512.0;1813995;1649756939.7300215
339;512.0;1820038;1649756943.2508018
340;512.0;1826015;1649756946.7549706
341;512.0;1832063;1649756950.2823741
342;512.0;1838039;1649756953.783842
343;512.0;1844172;1649756957.2899656
344;512.0;1850320;1649756960.84834
345;512.0;1856378;1649756964.367794
346;512.0;1862419;1649756967.906073
347;512.0;1868482;1649756971.7514012
348;512.0;1874554;1649756975.8812292
349;512.0;1880762;1649756980.0928507
350;512.0;1886809;1649756983.883287
351;512.0;1892836;1649756987.4585657
352;512.0;1898899;1649756991.0375962
353;512.0;1904923;1649756994.5958304
354;512.0;1911082;1649756998.130005
355;512.0;1917124;1649757001.676758
356;512.0;1923231;1649757005.2440557
357;512.0;1929341;1649757008.779947
358;512.0;1935375;1649757012.3804426
359;512.0;1941470;1649757015.8858037
360;512.0;1947651;1649757019.5172489
361;512.0;1953698;1649757023.145475
362;512.0;1959799;1649757026.7126524
363;512.0;1965853;1649757030.3003154
364;512.0;1971891;1649757033.8280296
365;512.0;1977914;1649757037.361346
366;512.0;1983893;1649757040.8737307
367;512.0;1989808;1649757044.334097
368;512.0;1995701;1649757047.7507527
369;512.0;2001659;1649757051.2651546
370;512.0;2007619;1649757054.7855427
371;512.0;2013605;1649757058.2816668
372;512.0;2019595;1649757061.7540002
373;512.0;2025537;1649757065.2440712
374;512.0;2031507;1649757068.7646933
375;512.0;2037490;1649757072.2626302
376;512.0;2043591;1649757075.8206806
377;512.0;2049733;1649757079.365375
378;512.0;2055852;1649757082.9853513
379;512.0;2062027;1649757086.611094
380;512.0;2068076;1649757090.192664
381;512.0;2074325;1649757093.8149228
382;512.0;2080512;1649757097.4487119
383;512.0;2086615;1649757101.048654
384;512.0;2092731;1649757104.6649714
385;512.0;2098927;1649757108.300393
386;512.0;2105208;1649757111.9464412
387;512.0;2111400;1649757115.559102
388;512.0;2117597;1649757119.1830587
389;512.0;2123873;1649757122.8305883
390;512.0;2130041;1649757126.4963999
391;512.0;2136291;1649757130.1252987
392;512.0;2142427;1649757133.750263
393;512.0;2148615;1649757137.3799844
394;512.0;2154773;1649757140.9527304
395;512.0;2160938;1649757144.5810325
396;512.0;2167180;1649757148.2246132
397;512.0;2173411;1649757151.8941977
398;512.0;2179543;1649757155.4840825
399;512.0;2185691;1649757159.067411
400;512.0;2191864;1649757162.7088552
401;512.0;2198010;1649757166.296185
402;512.0;2204201;1649757169.906603
403;512.0;2210467;1649757173.563132
404;512.0;2216643;1649757177.179436
405;512.0;2222932;1649757180.829115
406;512.0;2229187;1649757184.5014136
407;512.0;2235349;1649757188.1125708
408;512.0;2241530;1649757191.7264333
409;512.0;2247761;1649757195.377111
410;512.0;2253954;1649757199.0045276
411;512.0;2260010;1649757202.5715275
412;512.0;2266255;1649757206.1999123
413;512.0;2272449;1649757209.7985487
414;512.0;2278639;1649757213.3803537
415;512.0;2284776;1649757216.9850109
416;512.0;2290956;1649757220.566094
417;512.0;2297174;1649757224.1846046
418;512.0;2303327;1649757227.842366
