;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1647955106.5103977
1;1.0;512000;1647955109.5997286
2;1.0;1024000;1647955112.7726412
3;1.0;1536000;1647955116.1224995
4;1.0;2048000;1647955119.4864876
5;1.0;2560000;1647955122.8953836
6;1.0;3072000;1647955126.235285
7;1.0;3584000;1647955129.6001356
8;1.0;4096000;1647955132.9505591
9;1.0;4608000;1647955136.3070078
10;1.0;5120000;1647955139.6460826
11;1.0;5632000;1647955143.0077798
12;1.0;6144000;1647955146.370951
13;1.0;6656000;1647955149.7159257
14;1.0;7168000;1647955153.0611126
15;1.0;7680000;1647955156.4225316
16;1.0;8192000;1647955159.8082314
17;1.0;8704000;1647955163.1433537
18;1.0;9216000;1647955166.505479
19;1.0;9728000;1647955169.8542795
20;1.0;10240000;1647955173.1927629
21;1.0;10752000;1647955176.5381653
22;1.0;11264000;1647955179.6333978
23;1.0;11776000;1647955182.8698845
24;1.0;12288000;1647955186.1846573
25;1.0;12800000;1647955189.3279188
26;1.0;13312000;1647955192.349219
27;1.0;13824000;1647955195.3480015
28;1.0;14336000;1647955198.4755783
29;1.0;14848000;1647955201.4659364
30;1.0;15360000;1647955204.5067015
31;1.0;15872000;1647955207.5372121
32;1.0;16384000;1647955210.5668912
33;1.0;16896000;1647955213.6228526
34;1.0;17408000;1647955216.5436316
35;1.0;17920000;1647955219.5037186
36;1.0;18432000;1647955222.4364052
37;1.0;18944000;1647955225.2994025
38;1.0;19456000;1647955228.3382156
39;1.0;19968000;1647955231.3480072
40;1.0;20480000;1647955234.3503795
41;1.0;20992000;1647955237.3738952
42;1.0;21504000;1647955240.2162871
43;1.0;22016000;1647955243.0877924
44;1.0;22528000;1647955245.9481878
45;1.0;23040000;1647955248.8521729
46;1.0;23552000;1647955251.7341921
47;1.0;24064000;1647955254.51229
48;1.0;24576000;1647955257.3403168
49;1.0;25088000;1647955260.333698
50;1.0;25600000;1647955270.3464892
51;1.0;26112000;1647955273.379924
52;1.0;26624000;1647955276.414405
53;1.0;27136000;1647955279.488687
54;1.0;27648000;1647955282.613215
55;1.0;28160000;1647955285.643902
56;1.0;28672000;1647955288.837087
57;1.0;29184000;1647955292.070511
58;1.0;29696000;1647955295.2713528
59;1.0;30208000;1647955298.5169334
60;1.0;30720000;1647955301.7177022
61;1.0;31232000;1647955304.9155595
62;1.0;31744000;1647955308.0686872
63;1.0;32256000;1647955311.2224493
64;1.0;32768000;1647955314.3154628
