;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1648029164.5199602
1;1.0;512000;1648029167.9420898
2;1.0;1024000;1648029171.697064
3;1.0;1536000;1648029175.461024
4;1.0;2048000;1648029179.0962791
5;1.0;2560000;1648029182.761651
6;1.0;3072000;1648029186.3742797
7;1.0;3584000;1648029190.0568113
8;1.0;4096000;1648029193.5910454
9;1.0;4608000;1648029197.1203692
10;1.0;5120000;1648029200.5800643
11;1.0;5632000;1648029204.1553245
12;1.0;6144000;1648029207.861083
13;1.0;6656000;1648029211.5119977
14;1.0;7168000;1648029215.156447
15;1.0;7680000;1648029218.6920888
16;1.0;8192000;1648029222.2655838
17;1.0;8704000;1648029225.860879
18;1.0;9216000;1648029229.5293715
19;1.0;9728000;1648029233.1794074
20;1.0;10240000;1648029236.834802
21;1.0;10752000;1648029240.4880073
22;1.0;11264000;1648029244.1372113
23;1.0;11776000;1648029247.690116
24;1.0;12288000;1648029251.2832685
25;1.0;12800000;1648029254.8642774
26;1.0;13312000;1648029258.470084
27;1.0;13824000;1648029262.033371
28;1.0;14336000;1648029265.7053757
29;1.0;14848000;1648029269.3935173
30;1.0;15360000;1648029273.043119
31;1.0;15872000;1648029276.7281735
32;1.0;16384000;1648029280.336967
33;1.0;16896000;1648029283.8960795
34;1.0;17408000;1648029287.4734836
35;1.0;17920000;1648029291.0618534
36;1.0;18432000;1648029294.6525493
37;1.0;18944000;1648029298.2534642
38;1.0;19456000;1648029301.8399575
39;1.0;19968000;1648029305.4566166
40;1.0;20480000;1648029309.0988882
41;1.0;20992000;1648029312.70945
42;1.0;21504000;1648029316.3662684
43;1.0;22016000;1648029319.95387
44;1.0;22528000;1648029323.529511
45;1.0;23040000;1648029327.0936885
46;1.0;23552000;1648029330.7064729
47;1.0;24064000;1648029334.2748103
48;1.0;24576000;1648029337.8214436
49;1.0;25088000;1648029341.4507148
50;1.0;25600000;1648029351.550671
51;1.0;26112000;1648029354.9451616
52;1.0;26624000;1648029358.473432
53;1.0;27136000;1648029361.9487348
54;1.0;27648000;1648029365.2074716
55;1.0;28160000;1648029368.4950001
56;1.0;28672000;1648029371.540067
57;1.0;29184000;1648029374.6101298
58;1.0;29696000;1648029377.637664
59;1.0;30208000;1648029380.7601037
60;1.0;30720000;1648029383.8304148
61;1.0;31232000;1648029386.7753634
62;1.0;31744000;1648029389.742118
63;1.0;32256000;1648029392.745365
64;1.0;32768000;1648029395.6863728
65;1.0;33280000;1648029398.6364455
66;1.0;33792000;1648029401.6834884
67;1.0;34304000;1648029404.746667
68;1.0;34816000;1648029407.8222015
69;1.0;35328000;1648029410.8748715
70;1.0;35840000;1648029414.0200891
71;1.0;36352000;1648029417.049309
72;1.0;36864000;1648029420.167181
73;1.0;37376000;1648029423.297151
74;1.0;37888000;1648029426.3647091
75;1.0;38400000;1648029429.4823968
76;1.0;38912000;1648029432.6692164
77;1.0;39424000;1648029435.78177
