;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1647954860.3409972
1;1.0;512000;1647954864.2344809
2;1.0;1024000;1647954875.884987
3;1.0;1536000;1647954883.070178
4;1.0;2048000;1647954891.3712265
5;1.0;2560000;1647954899.6319702
6;1.0;3072000;1647954909.3626964
7;1.0;3584000;1647954919.4490683
8;1.0;4096000;1647954929.6999016
9;1.0;4608000;1647954939.9280057
10;1.0;5120000;1647954949.9401534
11;1.0;5632000;1647954960.1207006
12;1.0;6144000;1647954970.1889584
13;1.0;6656000;1647954980.778832
14;1.0;7168000;1647954990.9878638
15;1.0;7680000;1647955001.052807
16;1.0;8192000;1647955011.2963886
17;1.0;8704000;1647955021.3231905
18;1.0;9216000;1647955031.3651497
19;1.0;9728000;1647955041.4089527
20;1.0;10240000;1647955051.4625363
21;1.0;10752000;1647955061.5166872
22;1.0;11264000;1647955071.5849075
23;1.0;11776000;1647955081.6321795
24;1.0;12288000;1647955091.8496652
25;1.0;12800000;1647955102.044103
26;1.0;13312000;1647955112.1105938
27;1.0;13824000;1647955122.161013
28;1.0;14336000;1647955132.2362494
29;1.0;14848000;1647955142.2801254
30;1.0;15360000;1647955152.3347256
31;1.0;15872000;1647955162.3580608
32;1.0;16384000;1647955172.3992133
33;1.0;16896000;1647955182.4056427
34;1.0;17408000;1647955192.4223495
35;1.0;17920000;1647955202.6063063
36;1.0;18432000;1647955212.6535149
37;1.0;18944000;1647955222.7183905
38;1.0;19456000;1647955232.7869203
39;1.0;19968000;1647955243.0195699
40;1.0;20480000;1647955253.0706713
41;1.0;20992000;1647955263.138799
42;1.0;21504000;1647955273.213862
43;1.0;22016000;1647955283.254076
44;1.0;22528000;1647955293.3148692
45;1.0;23040000;1647955303.361144
46;1.0;23552000;1647955313.3201776
47;1.0;24064000;1647955323.3775856
48;1.0;24576000;1647955333.444694
49;1.0;25088000;1647955343.491743
50;1.0;25600000;1647955362.6479447
51;1.0;26112000;1647955370.8608754
52;1.0;26624000;1647955378.242309
53;1.0;27136000;1647955387.7886539
54;1.0;27648000;1647955397.605997
55;1.0;28160000;1647955406.0477536
56;1.0;28672000;1647955416.0156877
57;1.0;29184000;1647955426.3069334
58;1.0;29696000;1647955436.7388752
59;1.0;30208000;1647955446.95544
60;1.0;30720000;1647955456.9855366
61;1.0;31232000;1647955467.037959
62;1.0;31744000;1647955477.1899445
63;1.0;32256000;1647955487.2271395
64;1.0;32768000;1647955497.2500608
65;1.0;33280000;1647955507.1905026
66;1.0;33792000;1647955517.1514854
67;1.0;34304000;1647955527.0577958
68;1.0;34816000;1647955537.081614
69;1.0;35328000;1647955547.0659862
70;1.0;35840000;1647955557.0777054
71;1.0;36352000;1647955567.1533422
72;1.0;36864000;1647955577.148748
73;1.0;37376000;1647955587.1704214
74;1.0;37888000;1647955597.2442298
75;1.0;38400000;1647955607.3175216
76;1.0;38912000;1647955617.3699787
77;1.0;39424000;1647955627.437801
78;1.0;39936000;1647955637.51613
79;1.0;40448000;1647955647.5896292
80;1.0;40960000;1647955657.6217072
81;1.0;41472000;1647955667.6966193
82;1.0;41984000;1647955677.6970172
83;1.0;42496000;1647955687.6880753
84;1.0;43008000;1647955697.753737
85;1.0;43520000;1647955707.8184001
86;1.0;44032000;1647955717.879949
87;1.0;44544000;1647955727.8984845
88;1.0;45056000;1647955737.9580436
89;1.0;45568000;1647955748.028035
90;1.0;46080000;1647955758.0940177
91;1.0;46592000;1647955768.1536653
92;1.0;47104000;1647955778.2222667
93;1.0;47616000;1647955788.2903323
94;1.0;48128000;1647955798.3726618
95;1.0;48640000;1647955808.447291
96;1.0;49152000;1647955818.5318332
97;1.0;49664000;1647955828.593265
98;1.0;50176000;1647955838.6627119
99;1.0;50688000;1647955848.721814
100;1.0;51200000;1647955867.27774
101;1.0;51712000;1647955876.0647352
102;1.0;52224000;1647955882.0970967
103;1.0;52736000;1647955891.0987747
104;1.0;53248000;1647955900.311725
105;1.0;53760000;1647955909.4948823
106;1.0;54272000;1647955919.5288293
107;1.0;54784000;1647955929.5668335
108;1.0;55296000;1647955939.6409602
109;1.0;55808000;1647955949.7126126
110;1.0;56320000;1647955959.783555
111;1.0;56832000;1647955969.8499932
112;1.0;57344000;1647955979.9200807
113;1.0;57856000;1647955989.9911427
114;1.0;58368000;1647956000.0479422
115;1.0;58880000;1647956010.1184566
