;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1647955658.4619648
1;1.0;512000;1647955668.2918181
2;1.0;1024000;1647955679.993768
3;1.0;1536000;1647955691.4904027
4;1.0;2048000;1647955703.1008387
5;1.0;2560000;1647955714.615295
6;1.0;3072000;1647955726.2259583
7;1.0;3584000;1647955737.9594026
8;1.0;4096000;1647955749.640874
9;1.0;4608000;1647955761.4891574
10;1.0;5120000;1647955773.2854085
11;1.0;5632000;1647955785.1108158
12;1.0;6144000;1647955796.918154
13;1.0;6656000;1647955808.707058
14;1.0;7168000;1647955820.4309177
15;1.0;7680000;1647955832.0843382
16;1.0;8192000;1647955843.9365163
17;1.0;8704000;1647955855.6380963
18;1.0;9216000;1647955867.4936333
19;1.0;9728000;1647955879.5564144
20;1.0;10240000;1647955891.592248
21;1.0;10752000;1647955903.487127
22;1.0;11264000;1647955914.9674225
23;1.0;11776000;1647955926.9427373
24;1.0;12288000;1647955938.2398777
25;1.0;12800000;1647955949.2839339
26;1.0;13312000;1647955961.0642893
27;1.0;13824000;1647955972.7402403
28;1.0;14336000;1647955984.5931685
29;1.0;14848000;1647955996.1638665
30;1.0;15360000;1647956005.9769669
31;1.0;15872000;1647956017.5800586
32;1.0;16384000;1647956029.5221214
33;1.0;16896000;1647956041.5057614
34;1.0;17408000;1647956053.5305495
35;1.0;17920000;1647956065.7362545
36;1.0;18432000;1647956077.725321
37;1.0;18944000;1647956089.8172073
38;1.0;19456000;1647956101.7802014
39;1.0;19968000;1647956113.8550162
40;1.0;20480000;1647956126.0540204
41;1.0;20992000;1647956137.7115893
42;1.0;21504000;1647956148.0051873
43;1.0;22016000;1647956159.1410673
44;1.0;22528000;1647956170.273241
45;1.0;23040000;1647956181.4132516
46;1.0;23552000;1647956190.9757361
47;1.0;24064000;1647956202.3525465
48;1.0;24576000;1647956213.840625
49;1.0;25088000;1647956225.3221574
50;1.0;25600000;1647956244.8210616
51;1.0;26112000;1647956256.111979
52;1.0;26624000;1647956267.129873
53;1.0;27136000;1647956278.3745556
54;1.0;27648000;1647956289.5430276
55;1.0;28160000;1647956300.654546
56;1.0;28672000;1647956312.0679915
57;1.0;29184000;1647956323.969208
58;1.0;29696000;1647956335.8358629
59;1.0;30208000;1647956347.7937684
60;1.0;30720000;1647956359.7662098
61;1.0;31232000;1647956371.8129475
62;1.0;31744000;1647956383.7842867
63;1.0;32256000;1647956395.6861775
64;1.0;32768000;1647956407.7989442
65;1.0;33280000;1647956419.9148355
66;1.0;33792000;1647956431.9305487
67;1.0;34304000;1647956443.7052047
68;1.0;34816000;1647956454.1613622
69;1.0;35328000;1647956466.083624
70;1.0;35840000;1647956478.0320535
71;1.0;36352000;1647956490.1114683
72;1.0;36864000;1647956502.0215812
73;1.0;37376000;1647956512.3486252
74;1.0;37888000;1647956524.3460946
75;1.0;38400000;1647956536.4732888
76;1.0;38912000;1647956548.5479865
77;1.0;39424000;1647956560.4512076
78;1.0;39936000;1647956572.2899861
79;1.0;40448000;1647956584.3572998
80;1.0;40960000;1647956596.349639
81;1.0;41472000;1647956608.5174663
82;1.0;41984000;1647956620.554696
83;1.0;42496000;1647956632.5282295
84;1.0;43008000;1647956644.6516013
85;1.0;43520000;1647956656.7071464
86;1.0;44032000;1647956668.541684
87;1.0;44544000;1647956680.4179666
88;1.0;45056000;1647956692.3837278
89;1.0;45568000;1647956703.2287369
90;1.0;46080000;1647956713.9015315
91;1.0;46592000;1647956725.5911334
92;1.0;47104000;1647956737.7237267
93;1.0;47616000;1647956749.9290514
94;1.0;48128000;1647956762.0171146
95;1.0;48640000;1647956774.1219804
96;1.0;49152000;1647956785.9875474
97;1.0;49664000;1647956797.7453246
98;1.0;50176000;1647956809.4405901
99;1.0;50688000;1647956820.851709
100;1.0;51200000;1647956838.5055184
101;1.0;51712000;1647956849.4080186
102;1.0;52224000;1647956860.4216173
103;1.0;52736000;1647956871.5487034
104;1.0;53248000;1647956882.875242
105;1.0;53760000;1647956893.9953024
106;1.0;54272000;1647956904.7771173
107;1.0;54784000;1647956915.6335816
108;1.0;55296000;1647956926.5698078
109;1.0;55808000;1647956937.80181
110;1.0;56320000;1647956949.193106
111;1.0;56832000;1647956958.9435005
112;1.0;57344000;1647956969.7086039
113;1.0;57856000;1647956980.81082
114;1.0;58368000;1647956991.6593382
115;1.0;58880000;1647957003.0882041
116;1.0;59392000;1647957014.1317332
117;1.0;59904000;1647957024.714428
118;1.0;60416000;1647957036.555386
119;1.0;60928000;1647957048.447188
120;1.0;61440000;1647957060.3724504
121;1.0;61952000;1647957072.295844
122;1.0;62464000;1647957083.8984957
123;1.0;62976000;1647957095.4839787
124;1.0;63488000;1647957107.5098577
125;1.0;64000000;1647957119.4544594
126;1.0;64512000;1647957131.4380255
127;1.0;65024000;1647957143.316265
128;1.0;65536000;1647957154.9364507
129;1.0;66048000;1647957166.567768
130;1.0;66560000;1647957178.5217447
131;1.0;67072000;1647957190.569679
132;1.0;67584000;1647957202.583514
