;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1647955666.7377856
1;1.0;512000;1647955677.8207862
2;1.0;1024000;1647955688.568476
3;1.0;1536000;1647955699.6589942
4;1.0;2048000;1647955710.6084013
5;1.0;2560000;1647955721.1277804
6;1.0;3072000;1647955731.8517764
7;1.0;3584000;1647955742.597729
8;1.0;4096000;1647955752.9149494
9;1.0;4608000;1647955763.7346187
10;1.0;5120000;1647955774.5364246
11;1.0;5632000;1647955785.5054712
12;1.0;6144000;1647955795.9923322
13;1.0;6656000;1647955806.4718833
14;1.0;7168000;1647955817.4023328
15;1.0;7680000;1647955827.8265498
16;1.0;8192000;1647955838.1768692
17;1.0;8704000;1647955848.431901
18;1.0;9216000;1647955858.9643037
19;1.0;9728000;1647955869.245635
20;1.0;10240000;1647955879.4881127
21;1.0;10752000;1647955889.7377264
22;1.0;11264000;1647955899.956758
23;1.0;11776000;1647955910.2478888
24;1.0;12288000;1647955920.6702235
25;1.0;12800000;1647955930.8850307
26;1.0;13312000;1647955940.0273468
27;1.0;13824000;1647955949.8883262
28;1.0;14336000;1647955960.2123845
29;1.0;14848000;1647955970.5561316
30;1.0;15360000;1647955980.8660295
31;1.0;15872000;1647955991.098619
32;1.0;16384000;1647956000.4288187
33;1.0;16896000;1647956010.2923956
34;1.0;17408000;1647956020.5880487
35;1.0;17920000;1647956030.863441
36;1.0;18432000;1647956041.1236467
37;1.0;18944000;1647956051.36052
38;1.0;19456000;1647956061.5510228
39;1.0;19968000;1647956071.7645555
40;1.0;20480000;1647956081.9985871
41;1.0;20992000;1647956092.251057
42;1.0;21504000;1647956102.5068107
43;1.0;22016000;1647956112.747741
44;1.0;22528000;1647956122.9761732
45;1.0;23040000;1647956133.187281
46;1.0;23552000;1647956142.0711699
47;1.0;24064000;1647956151.519421
48;1.0;24576000;1647956161.4766726
49;1.0;25088000;1647956171.3935878
50;1.0;25600000;1647956189.6769328
51;1.0;26112000;1647956199.7444992
52;1.0;26624000;1647956209.6041455
53;1.0;27136000;1647956219.459483
54;1.0;27648000;1647956229.3053977
55;1.0;28160000;1647956238.7747025
56;1.0;28672000;1647956247.133261
57;1.0;29184000;1647956257.5561273
58;1.0;29696000;1647956268.0546975
59;1.0;30208000;1647956277.9274504
60;1.0;30720000;1647956288.1010516
61;1.0;31232000;1647956298.1376436
62;1.0;31744000;1647956308.1862485
63;1.0;32256000;1647956318.439501
64;1.0;32768000;1647956328.6739511
65;1.0;33280000;1647956338.9901376
66;1.0;33792000;1647956349.2446795
67;1.0;34304000;1647956359.491511
68;1.0;34816000;1647956369.7499423
69;1.0;35328000;1647956380.0151544
70;1.0;35840000;1647956390.2854006
71;1.0;36352000;1647956400.5155864
72;1.0;36864000;1647956410.781226
73;1.0;37376000;1647956420.9977531
74;1.0;37888000;1647956431.2679958
