;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1647946821.4669268
1;1.0;50;1647946824.7307541
2;1.0;100;1647946828.1236367
3;1.0;150;1647946831.3170428
4;1.0;200;1647946834.5034618
5;1.0;250;1647946837.706784
6;1.0;300;1647946840.834102
7;1.0;350;1647946843.96222
8;1.0;400;1647946847.2361443
9;1.0;450;1647946850.7992144
10;1.0;500;1647946854.495616
11;1.0;550;1647946858.2309644
12;1.0;600;1647946861.8873029
13;1.0;650;1647946865.5367043
14;1.0;700;1647946869.1473694
15;1.0;750;1647946872.7507763
16;1.0;800;1647946876.2969491
17;1.0;850;1647946880.0061903
18;1.0;900;1647946883.68848
19;1.0;950;1647946887.3548944
20;1.0;1000;1647946890.9858563
21;1.0;1050;1647946894.613809
22;1.0;1100;1647946897.7447917
23;1.0;1150;1647946900.8911755
24;1.0;1200;1647946904.0580661
25;1.0;1250;1647946907.2442722
26;1.0;1300;1647946910.5188792
27;1.0;1350;1647946913.6339214
28;1.0;1400;1647946916.800351
29;1.0;1450;1647946919.9984388
30;1.0;1500;1647946923.1709578
31;1.0;1550;1647946926.3107924
32;1.0;1600;1647946929.4110084
33;1.0;1650;1647946932.6275694
34;1.0;1700;1647946935.73785
35;1.0;1750;1647946938.8453722
36;1.0;1800;1647946941.9580624
37;1.0;1850;1647946945.0038803
38;1.0;1900;1647946948.0407662
39;1.0;1950;1647946951.0804014
40;1.0;2000;1647946954.1505828
41;1.0;2050;1647946957.1409385
42;1.0;2100;1647946960.1462512
43;1.0;2150;1647946963.2329729
44;1.0;2200;1647946966.2367468
45;1.0;2250;1647946969.226922
46;1.0;2300;1647946972.3376832
47;1.0;2350;1647946975.4396734
48;1.0;2400;1647946978.476674
49;1.0;2450;1647946981.5789866
50;1.0;2500;1647946991.2826066
51;1.0;2550;1647946994.6204517
52;1.0;2600;1647946997.804136
53;1.0;2650;1647947000.997896
54;1.0;2700;1647947004.089861
55;1.0;2750;1647947006.973945
56;1.0;2800;1647947009.795081
57;1.0;2850;1647947012.6353014
58;1.0;2900;1647947015.5922801
59;1.0;2950;1647947018.4511201
60;1.0;3000;1647947021.266142
61;1.0;3050;1647947024.1413035
62;1.0;3100;1647947027.3001797
63;1.0;3150;1647947030.2437427
64;1.0;3200;1647947033.1907969
65;1.0;3250;1647947036.2082005
66;1.0;3300;1647947039.1088643
67;1.0;3350;1647947041.897689
68;1.0;3400;1647947044.7824466
69;1.0;3450;1647947047.8306837
70;1.0;3500;1647947050.8147855
71;1.0;3550;1647947053.783956
72;1.0;3600;1647947056.8382926
73;1.0;3650;1647947059.7270863
74;1.0;3700;1647947062.6738255
75;1.0;3750;1647947065.5455616
76;1.0;3800;1647947068.4445164
77;1.0;3850;1647947071.2536077
78;1.0;3900;1647947074.0366547
79;1.0;3950;1647947076.84538
80;1.0;4000;1647947080.1003463
81;1.0;4050;1647947083.2887409
82;1.0;4100;1647947086.4742017
83;1.0;4150;1647947089.8125186
84;1.0;4200;1647947093.1329048
85;1.0;4250;1647947096.484412
86;1.0;4300;1647947099.9270132
87;1.0;4350;1647947103.3105137
88;1.0;4400;1647947106.6842322
89;1.0;4450;1647947110.0984864
90;1.0;4500;1647947113.4446568
91;1.0;4550;1647947116.824528
92;1.0;4600;1647947120.2828367
93;1.0;4650;1647947123.7120721
94;1.0;4700;1647947127.1029563
95;1.0;4750;1647947130.5418649
96;1.0;4800;1647947133.9625723
97;1.0;4850;1647947137.3798735
98;1.0;4900;1647947140.826811
