;update/loss/vf;Steps;Wall_Time
0;44.53071975708008;3;1651433848.4269326
1;44.847721099853516;6;1651433851.8309317
2;44.70808029174805;8;1651433854.1171892
3;44.06360626220703;16;1651433863.1621723
4;43.956275939941406;17;1651433864.3010814
5;43.79456329345703;18;1651433865.4204006
6;43.27791213989258;22;1651433869.9195547
7;43.135459899902344;23;1651433871.0445113
8;42.91535949707031;24;1651433872.1871052
9;41.849029541015625;29;1651433877.8879535
10;41.36516571044922;31;1651433880.1475663
11;40.7960205078125;33;1651433882.4250042
12;39.283111572265625;38;1651433888.09105
13;38.70247268676758;40;1651433890.365837
14;37.82126998901367;43;1651433893.778597
15;35.803592681884766;50;1651433901.768168
16;35.26499938964844;52;1651433904.0652685
17;34.989253997802734;53;1651433905.208636
18;33.894378662109375;57;1651433909.7644482
19;31.24083709716797;67;1651433921.12697
20;30.980243682861328;68;1651433922.2681015
21;30.478849411010742;70;1651433924.5460896
22;29.709712982177734;73;1651433927.9436545
23;28.26266098022461;79;1651433934.7861135
24;27.568471908569336;82;1651433938.2883604
25;27.336036682128906;83;1651433939.4598927
26;26.88636589050293;85;1651433941.8226132
27;26.66340446472168;86;1651433942.9748683
28;25.7864990234375;90;1651433947.6113935
29;24.721128463745117;95;1651433953.3719423
30;24.51520347595215;96;1651433954.5240273
31;24.31345558166504;97;1651433955.7299347
32;23.721176147460938;100;1651433959.1454513
33;22.91620445251465;102;1651433969.3889642
34;21.681427001953125;105;1651433972.8511171
35;20.87979507446289;107;1651433975.1255848
36;20.471935272216797;108;1651433976.2710633
37;18.850603103637695;112;1651433980.7607894
38;16.89997100830078;117;1651433986.4950979
39;16.128040313720703;119;1651433988.7581077
40;15.014369010925293;122;1651433992.149853
41;14.648240089416504;123;1651433993.2750378
42;12.947750091552734;128;1651433998.9460177
43;11.706775665283203;132;1651434003.4720986
44;10.877385139465332;135;1651434006.8684585
45;10.355185508728027;137;1651434009.1405008
46;9.861644744873047;139;1651434011.4087763
47;9.609892845153809;140;1651434012.5371654
48;8.91462230682373;143;1651434015.9069579
49;8.285115242004395;146;1651434019.2763367
50;8.077767372131348;147;1651434020.3905287
51;7.4748005867004395;150;1651434023.846276
52;7.094112396240234;152;1651434026.1109304
53;6.565774440765381;155;1651434029.4878237
54;6.247199535369873;157;1651434031.7804863
55;5.643003463745117;161;1651434036.3308432
56;5.509004592895508;162;1651434037.4616733
57;5.006998062133789;166;1651434041.971471
58;4.780460834503174;168;1651434044.2119622
59;4.376723289489746;172;1651434048.755597
60;4.021849155426025;176;1651434053.2933748
61;3.2193081378936768;189;1651434068.0615292
62;3.1417770385742188;191;1651434070.3074903
63;3.0170490741729736;195;1651434074.7979417
64;2.9161198139190674;199;1651434079.3669336
65;2.8560309410095215;202;1651434090.4913805
66;2.8395485877990723;203;1651434091.6897936
67;2.821159839630127;204;1651434092.8128304
68;2.7819631099700928;206;1651434095.0976894
69;2.76516056060791;207;1651434096.2318375
70;2.6922013759613037;212;1651434101.9194407
71;2.677443265914917;213;1651434103.0407574
72;2.663369655609131;214;1651434104.1881244
73;2.6507248878479004;215;1651434105.335932
74;2.6255404949188232;217;1651434107.626523
75;2.5910232067108154;220;1651434111.0009456
76;2.578497886657715;221;1651434112.1621063
77;2.5659916400909424;222;1651434113.2822034
78;2.5403647422790527;224;1651434115.6065521
79;2.515315532684326;226;1651434117.8645961
80;2.493129014968872;228;1651434120.1142704
81;2.471404552459717;230;1651434122.3554518
82;2.443419933319092;233;1651434125.75699
83;2.41528582572937;236;1651434129.1990745
84;2.3757829666137695;240;1651434133.796507
85;2.3467319011688232;243;1651434137.2240896
86;2.2790615558624268;251;1651434146.2612672
87;2.265019655227661;253;1651434148.5585628
88;2.240370988845825;256;1651434151.9724646
89;2.2247812747955322;258;1651434154.2451437
90;2.201465606689453;261;1651434157.6428032
91;2.131444215774536;272;1651434170.198226
92;2.1042566299438477;276;1651434174.6866686
93;2.0922441482543945;278;1651434176.9702795
94;2.0666697025299072;281;1651434180.4142084
95;2.0583059787750244;282;1651434181.530042
96;2.0320913791656494;285;1651434184.9001694
97;2.0104169845581055;287;1651434187.181022
98;1.8822590112686157;298;1651434199.7341962
99;1.8515920639038086;300;1651434201.9799616
100;1.819740653038025;302;1651434212.025781
101;1.8030474185943604;303;1651434213.1501296
102;1.7546156644821167;306;1651434216.553872
103;1.721419095993042;308;1651434218.8179054
104;1.6187176704406738;314;1651434225.616999
105;1.4943228960037231;322;1651434234.7481668
106;1.4626827239990234;324;1651434237.0497677
107;1.4483835697174072;325;1651434238.1957064
108;1.4327048063278198;326;1651434239.3151076
109;1.4158880710601807;327;1651434240.4578097
110;1.4000244140625;328;1651434241.609784
111;1.3849369287490845;329;1651434242.7562525
112;1.3202306032180786;333;1651434247.3131022
113;1.3049139976501465;334;1651434248.467877
114;1.2258024215698242;339;1651434254.0880213
115;1.2110414505004883;340;1651434255.2380903
116;1.1963043212890625;341;1651434256.3914742
117;1.1818068027496338;342;1651434257.537636
118;1.1664921045303345;343;1651434258.700748
119;1.1515263319015503;344;1651434259.8242133
120;1.011616587638855;353;1651434270.146199
121;0.9964245557785034;354;1651434271.2686155
122;0.9692356586456299;356;1651434273.509772
123;0.9546167850494385;357;1651434274.639148
124;0.8546408414840698;364;1651434282.6381335
125;0.7531404495239258;371;1651434290.5729606
126;0.7258119583129883;373;1651434292.8255458
127;0.6988332271575928;375;1651434295.0792396
128;0.6709147095680237;377;1651434297.386165
129;0.6446787118911743;379;1651434299.7062774
130;0.6097580790519714;382;1651434303.131688
131;0.5994158983230591;383;1651434304.25426
132;0.5468204617500305;388;1651434309.94809
133;0.536379873752594;389;1651434311.1027112
134;0.5125041007995605;392;1651434314.466608
135;0.48642081022262573;396;1651434319.0157115
136;0.474249005317688;399;1651434322.443565
137;0.4578399062156677;405;1651434337.0569253
138;0.45606592297554016;406;1651434338.1889088
139;0.4441714286804199;412;1651434345.0152657
140;0.4430815279483795;413;1651434346.1583526
141;0.4412006437778473;414;1651434347.3022683
142;0.43964576721191406;415;1651434348.450042
143;0.4297398030757904;420;1651434354.0893998
144;0.42725807428359985;421;1651434355.2106133
145;0.4205385744571686;425;1651434359.7426813
146;0.4183470904827118;427;1651434362.0423195
147;0.41581255197525024;430;1651434365.458444
148;0.41192421317100525;437;1651434373.4014573
149;0.4081796109676361;443;1651434380.2453244
150;0.407989501953125;444;1651434381.3702984
151;0.40780356526374817;445;1651434382.5087514
152;0.4070667624473572;447;1651434384.7829893
153;0.40537378191947937;451;1651434389.334962
154;0.40281227231025696;455;1651434393.9184468
155;0.4008205235004425;457;1651434396.1993365
156;0.39510077238082886;466;1651434406.4666777
157;0.3929334878921509;470;1651434411.0234146
158;0.3884549140930176;477;1651434418.9901395
159;0.37978991866111755;486;1651434429.262192
160;0.37357956171035767;493;1651434437.2251594
161;0.3730382025241852;494;1651434438.3463526
162;0.3690545856952667;497;1651434441.7710264
163;0.3655814230442047;500;1651434445.165031
164;0.3630106449127197;505;1651434458.696641
165;0.3623753488063812;506;1651434459.8206031
166;0.3614311218261719;508;1651434462.085288
167;0.3592318594455719;512;1651434466.7955327
168;0.35704824328422546;514;1651434469.0476854
169;0.3546870946884155;521;1651434477.0168533
170;0.35465678572654724;523;1651434479.3099875
171;0.3529275357723236;527;1651434483.853442
172;0.3510149419307709;531;1651434488.4387262
173;0.3492256700992584;533;1651434490.7118418
174;0.3452569842338562;538;1651434496.3413796
175;0.34478020668029785;539;1651434497.4817224
176;0.34282568097114563;544;1651434503.1564837
177;0.3426283597946167;545;1651434504.2851694
178;0.34213387966156006;546;1651434505.4287796
179;0.3414206802845001;547;1651434506.578399
180;0.34112000465393066;548;1651434507.733098
181;0.340272456407547;549;1651434508.877543
182;0.3395373225212097;551;1651434511.1618388
183;0.33786749839782715;552;1651434512.2829685
184;0.3367352783679962;553;1651434513.4285898
185;0.3352012038230896;556;1651434516.8869994
186;0.33166003227233887;561;1651434522.5741613
187;0.3279343545436859;565;1651434527.1664999
188;0.3234606683254242;572;1651434535.1117735
189;0.3185676038265228;578;1651434541.859927
190;0.3180210292339325;579;1651434542.9817054
191;0.315707266330719;581;1651434545.2400925
192;0.30803585052490234;591;1651434556.6275585
193;0.30273789167404175;597;1651434563.4582536
194;0.30233877897262573;598;1651434564.6279128
195;0.3016985058784485;599;1651434565.7895756
196;0.2999781370162964;601;1651434575.9730325
197;0.293867826461792;607;1651434582.8497217
198;0.29307711124420166;608;1651434584.012174
199;0.29217904806137085;609;1651434585.1482592
200;0.2901986241340637;616;1651434593.1934457
201;0.288682222366333;619;1651434596.642182
202;0.2851004898548126;623;1651434601.2416086
203;0.2833670377731323;626;1651434604.6858652
204;0.2778278887271881;631;1651434610.427318
205;0.2770019769668579;632;1651434611.570729
206;0.2761327028274536;634;1651434613.8505924
207;0.2731746435165405;639;1651434619.6103945
208;0.26963695883750916;644;1651434625.3636062
209;0.2663154900074005;651;1651434633.4116025
210;0.2662557065486908;653;1651434635.7137651
211;0.2654883563518524;654;1651434636.8654683
212;0.2644079625606537;656;1651434639.155963
213;0.26409608125686646;658;1651434641.4589918
214;0.26289063692092896;665;1651434649.4716406
215;0.26290977001190186;667;1651434651.7647831
216;0.2626480460166931;668;1651434652.9070172
217;0.2627982795238495;669;1651434654.0499308
218;0.2626437246799469;670;1651434655.1999474
219;0.2625795304775238;672;1651434657.5001287
220;0.2622886300086975;673;1651434658.6399524
221;0.261728435754776;679;1651434665.5254502
222;0.25896111130714417;686;1651434673.5790863
223;0.25853073596954346;687;1651434674.7215266
224;0.25578203797340393;692;1651434680.4943788
225;0.25352057814598083;695;1651434683.9282503
226;0.2526101768016815;696;1651434685.0787535
227;0.25007525086402893;700;1651434689.6941056
228;0.250046968460083;701;1651434698.825435
229;0.24873633682727814;705;1651434703.432034
230;0.24772536754608154;707;1651434705.8058622
231;0.2474980503320694;708;1651434706.956357
232;0.24620267748832703;710;1651434709.2607725
233;0.24506978690624237;711;1651434710.4284327
234;0.2448839396238327;712;1651434711.5961695
235;0.24437640607357025;714;1651434713.889814
236;0.24452638626098633;716;1651434716.1794915
237;0.24349454045295715;724;1651434725.3977063
238;0.24303780496120453;728;1651434730.0007176
239;0.2433105856180191;729;1651434731.144258
240;0.24211148917675018;734;1651434736.9299781
241;0.24085909128189087;736;1651434739.238771
242;0.23839570581912994;741;1651434744.9736986
243;0.23318728804588318;747;1651434751.9177017
244;0.23092159628868103;749;1651434754.204411
245;0.22826312482357025;753;1651434758.8328187
246;0.22690288722515106;755;1651434761.1599598
247;0.22660478949546814;756;1651434762.3200839
248;0.22500978410243988;758;1651434764.6213317
249;0.22330908477306366;760;1651434766.9346817
250;0.21912424266338348;766;1651434773.8268757
251;0.2170349657535553;769;1651434777.3157558
252;0.21566951274871826;772;1651434780.7947817
253;0.21544376015663147;774;1651434783.0971637
254;0.214986652135849;779;1651434788.839653
255;0.215518519282341;782;1651434792.286585
256;0.21540746092796326;783;1651434793.454225
257;0.21619148552417755;786;1651434796.8805695
258;0.22368651628494263;794;1651434806.0966525
259;0.2272104024887085;800;1651434812.9957619
260;0.22694897651672363;804;1651434825.4746225
261;0.22655098140239716;805;1651434826.6254041
262;0.22615455090999603;809;1651434831.2272105
263;0.22623024880886078;812;1651434834.6972222
264;0.22568221390247345;813;1651434835.8406243
265;0.22453121840953827;816;1651434839.2788994
266;0.22443266212940216;818;1651434841.5785751
267;0.22460749745368958;824;1651434848.4682822
268;0.22473092377185822;827;1651434851.893761
269;0.22475183010101318;828;1651434853.0323863
270;0.22419631481170654;830;1651434855.340225
271;0.2254726141691208;835;1651434861.0524766
272;0.2247309535741806;840;1651434866.79317
273;0.2239343374967575;844;1651434871.3670473
274;0.22368529438972473;845;1651434872.5160782
275;0.22326777875423431;848;1651434875.9394531
276;0.22320571541786194;850;1651434878.240858
277;0.2225131392478943;851;1651434879.387112
278;0.2229042798280716;852;1651434880.5418487
279;0.22259341180324554;853;1651434881.6835043
280;0.22229692339897156;855;1651434883.986642
281;0.22217302024364471;861;1651434890.8902009
282;0.22373877465724945;866;1651434896.657851
283;0.2237926870584488;867;1651434897.8176985
284;0.22484000027179718;868;1651434898.972136
285;0.22555780410766602;870;1651434901.3532665
286;0.22643399238586426;872;1651434903.6457698
287;0.2263006567955017;875;1651434907.0755923
288;0.22648946940898895;876;1651434908.2311022
289;0.2264680564403534;878;1651434910.520645
290;0.22377029061317444;883;1651434916.2601283
291;0.2227260321378708;885;1651434918.5493307
292;0.22272326052188873;886;1651434919.6897285
293;0.22080975770950317;888;1651434921.9726057
294;0.2186792641878128;890;1651434924.26594
295;0.2136441022157669;895;1651434930.0337977
296;0.21081101894378662;898;1651434933.4807343
297;0.20880591869354248;901;1651434944.8297575
298;0.2081080675125122;903;1651434947.1143775
299;0.20817118883132935;904;1651434948.251425
300;0.20800776779651642;905;1651434949.4017162
301;0.20740622282028198;906;1651434950.546571
302;0.20729532837867737;910;1651434955.1413667
303;0.2060331404209137;915;1651434960.915654
304;0.20281080901622772;922;1651434968.9052603
305;0.20111961662769318;926;1651434973.4797266
306;0.20048046112060547;927;1651434974.6277354
307;0.20025329291820526;928;1651434975.764236
308;0.199173241853714;932;1651434980.3447006
309;0.19872194528579712;933;1651434981.498991
