;update/loss/vf;Steps;Wall_Time
0;0.19117610156536102;999;1649235833.2109087
1;0.11170743405818939;1999;1649237179.6975353
2;0.13512516021728516;2999;1649238528.0649378
3;0.07232322543859482;3999;1649239879.4451835
4;0.0632975623011589;4999;1649241223.2054923
5;0.06127363443374634;5999;1649242566.371303
6;0.06293082237243652;6999;1649243909.992532
7;0.05784151703119278;7999;1649245252.0728033
8;0.05770592391490936;8999;1649246592.8941238
9;0.05794050544500351;9999;1649247933.8299882
10;0.05329185351729393;10999;1649249278.2149048
11;0.05034301057457924;11999;1649250626.5999398
12;0.04874357953667641;12999;1649251971.9264376
13;0.04613438993692398;13999;1649253317.1858914
14;0.052058424800634384;14999;1649254662.1080573
15;0.04872353747487068;15999;1649256007.209385
16;0.04746337980031967;16999;1649257351.8143876
17;0.044991061091423035;17999;1649258693.7788715
18;0.05008302256464958;18999;1649260033.658038
19;0.04899038001894951;19999;1649261384.676996
20;0.05049166455864906;20999;1649262734.3421144
21;0.04675864800810814;21999;1649264082.2467246
22;0.0475541390478611;22999;1649265420.2951722
23;0.047605693340301514;23999;1649266762.0428698
24;0.044392310082912445;24999;1649268108.4101052
25;0.043591439723968506;25999;1649269458.1113508
26;0.04075680673122406;26999;1649270807.0949452
27;0.04764612764120102;27999;1649272149.0126674
28;0.043484967201948166;28999;1649273500.9006362
29;0.04361020401120186;29999;1649274856.3950531
