;update/loss/vf;Steps;Wall_Time
0;0.2596232295036316;999;1649715994.977104
1;0.17550429701805115;1999;1649717315.3032947
2;0.14856518805027008;2999;1649718636.1793659
3;0.12001819908618927;3999;1649719956.811779
4;0.11553121358156204;4999;1649721278.240228
5;0.0998922809958458;5999;1649722600.626931
6;0.08264487236738205;6999;1649723917.8324618
7;0.0974893867969513;7999;1649725234.2577531
8;0.08414371311664581;8999;1649726550.782651
9;0.08744282275438309;9999;1649727872.8672009
10;0.06922949850559235;10999;1649729197.567667
11;0.08107266575098038;11999;1649730521.490427
12;0.07137349247932434;12999;1649731840.8498406
13;0.06753583997488022;13999;1649733160.9719577
14;0.07068365812301636;14999;1649734481.106389
15;0.07445802539587021;15999;1649735801.0939472
16;0.07320737838745117;16999;1649737122.6212528
17;0.061489030718803406;17999;1649738439.874897
18;0.06272862106561661;18999;1649739760.2848413
19;0.061714787036180496;19999;1649741079.2164946
20;0.06375931203365326;20999;1649742397.8307996
21;0.0785074234008789;21999;1649743720.376222
22;0.08241268247365952;22999;1649745042.9928455
23;0.07592403888702393;23999;1649746363.6487951
24;0.07414325326681137;24999;1649747678.7693813
25;0.07940058410167694;25999;1649749003.4560535
26;0.07003593444824219;26999;1649750328.3700268
27;0.07493906468153;27999;1649751650.6368349
28;0.06704387068748474;28999;1649752979.0894256
29;0.07270801812410355;29999;1649754315.6403224
