;update/loss/vf;Steps;Wall_Time
0;45.11978530883789;3;1651286216.4914887
1;44.848976135253906;6;1651286219.9171863
2;44.08553695678711;8;1651286222.187633
3;43.90179443359375;9;1651286223.3080351
4;43.860355377197266;11;1651286225.5469804
5;43.90464401245117;14;1651286228.945081
6;43.79134750366211;16;1651286231.2149131
7;43.778160095214844;17;1651286232.357087
8;43.69426727294922;18;1651286233.4757795
9;43.29961395263672;22;1651286237.9828277
10;43.1229133605957;23;1651286239.1200216
11;42.99033737182617;24;1651286240.2416124
12;42.424591064453125;29;1651286245.9144003
13;42.24528503417969;30;1651286247.0434816
14;42.11280059814453;31;1651286248.1649125
15;41.78765869140625;33;1651286250.4433563
16;40.71855163574219;38;1651286256.0890434
17;40.20375061035156;40;1651286258.3577538
18;39.34170913696289;43;1651286261.7531497
19;38.71882247924805;45;1651286263.9975185
20;38.052616119384766;47;1651286266.2500093
21;37.692726135253906;48;1651286267.3708606
22;36.95541763305664;50;1651286269.6341288
23;36.276268005371094;52;1651286271.8857303
24;35.93638610839844;53;1651286273.0084493
25;34.914306640625;56;1651286276.3647296
26;34.58434295654297;57;1651286277.4844086
27;33.20402526855469;61;1651286281.996814
28;32.5455436706543;63;1651286284.2375298
29;32.195762634277344;64;1651286285.356574
30;31.489681243896484;66;1651286287.6136224
31;31.148075103759766;67;1651286288.7306683
32;30.811323165893555;68;1651286289.852851
33;30.47602653503418;69;1651286290.9870546
34;30.149166107177734;70;1651286292.1329122
35;29.177547454833984;73;1651286295.4964874
36;28.546024322509766;75;1651286297.766701
37;27.33763885498047;79;1651286302.3164005
38;26.483068466186523;82;1651286305.6705692
39;26.207231521606445;83;1651286306.793711
40;25.669734954833984;85;1651286309.0326862
41;25.407560348510742;86;1651286310.151991
42;24.895523071289062;88;1651286312.4057503
43;24.402143478393555;90;1651286314.6718628
44;23.696474075317383;93;1651286318.0809455
45;23.2471981048584;95;1651286320.3234835
46;23.029111862182617;96;1651286321.43785
47;22.814552307128906;97;1651286322.5835252
48;22.40007781982422;99;1651286324.8573153
49;22.19707679748535;100;1651286325.9733024
50;21.743436813354492;101;1651286334.817495
51;21.316740036010742;102;1651286335.93596
52;20.471248626708984;104;1651286338.1960926
53;20.037513732910156;105;1651286339.3272393
54;19.239469528198242;107;1651286341.5961251
55;18.83268165588379;108;1651286342.7307534
56;17.162128448486328;112;1651286347.2789934
57;15.497479438781738;116;1651286351.7947145
58;15.079239845275879;117;1651286352.935182
59;14.280237197875977;119;1651286355.2077928
60;13.862874031066895;120;1651286356.3491645
61;13.472336769104004;121;1651286357.4802237
62;13.074323654174805;122;1651286358.5996578
63;12.697434425354004;123;1651286359.7228012
64;12.312403678894043;124;1651286360.858826
65;11.51552677154541;126;1651286363.1108592
66;10.758258819580078;128;1651286365.3785481
