;LR;Steps;Wall_Time
0;9.999999974752427e-07;1;1651114918.349377
1;9.999999974752427e-07;1;1651114919.2605593
2;9.999999974752427e-07;1;1651114920.151216
3;9.999999974752427e-07;1;1651114921.0342913
4;9.999999974752427e-07;1;1651114921.9134974
5;9.999999974752427e-07;1;1651114922.7752178
6;9.999999974752427e-07;1;1651114923.6372168
7;9.999999974752427e-07;1;1651114924.5271623
8;9.999999974752427e-07;1;1651114925.402976
9;9.999999974752427e-07;1;1651114926.2916899
10;9.999999974752427e-07;1;1651114927.1748974
11;9.999999974752427e-07;1;1651114928.0573885
12;9.999999974752427e-07;1;1651114928.9425554
13;9.999999974752427e-07;1;1651114929.8101602
14;9.999999974752427e-07;1;1651114930.6734707
15;9.999999974752427e-07;1;1651114931.5599248
16;9.999999974752427e-07;1;1651114932.43397
17;9.999999974752427e-07;1;1651114933.2930014
18;9.999999974752427e-07;1;1651114934.1707215
19;9.999999974752427e-07;1;1651114935.0504377
20;9.999999974752427e-07;1;1651114935.9233937
21;9.999999974752427e-07;1;1651114936.8096414
22;9.999999974752427e-07;1;1651114937.6987479
23;9.999999974752427e-07;1;1651114938.5909956
24;9.999999974752427e-07;1;1651114939.452186
25;9.999999974752427e-07;1;1651114940.3201892
26;9.999999974752427e-07;1;1651114941.1863277
27;9.999999974752427e-07;1;1651114942.063909
28;9.999999974752427e-07;1;1651114942.9406748
29;9.999999974752427e-07;1;1651114943.8000886
30;9.999999974752427e-07;1;1651114944.6690855
31;9.999999974752427e-07;1;1651114945.5287218
32;9.999999974752427e-07;1;1651114946.4083052
33;9.999999974752427e-07;1;1651114947.2943506
34;9.999999974752427e-07;1;1651114948.1732671
35;9.999999974752427e-07;1;1651114949.0618038
36;9.999999974752427e-07;1;1651114949.9547575
37;9.999999974752427e-07;1;1651114950.8417983
38;9.999999974752427e-07;1;1651114951.7138724
39;9.999999974752427e-07;1;1651114952.6138775
40;9.999999974752427e-07;1;1651114953.4985764
41;9.999999974752427e-07;1;1651114954.3707905
42;9.999999974752427e-07;1;1651114955.246843
43;9.999999974752427e-07;1;1651114956.127181
44;9.999999974752427e-07;1;1651114957.009088
45;9.999999974752427e-07;1;1651114957.8939128
46;9.999999974752427e-07;1;1651114958.7814682
47;9.999999974752427e-07;1;1651114959.6570032
48;9.999999974752427e-07;1;1651114960.542638
49;9.999999974752427e-07;1;1651114961.4380178
50;9.999999974752427e-07;1;1651114962.3347492
51;9.999999974752427e-07;1;1651114963.2381277
