;LR;Steps;Wall_Time
0;9.999999747378752e-06;0;1650722922.7490838
1;9.999999747378752e-06;2560;1650722923.6901176
2;9.999999747378752e-06;5120;1650722924.612547
3;9.999999747378752e-06;7680;1650722925.5415697
4;9.999999747378752e-06;10240;1650722926.4682465
5;9.999999747378752e-06;12800;1650722927.3933978
6;9.999999747378752e-06;15360;1650722928.3194344
7;9.999999747378752e-06;17920;1650722929.22823
8;9.999999747378752e-06;20480;1650722930.1431372
9;9.999999747378752e-06;23040;1650722931.0594401
10;9.999999747378752e-06;25600;1650722931.9734242
11;9.999999747378752e-06;28160;1650722932.8866222
12;9.999999747378752e-06;30720;1650722933.7964022
13;9.999999747378752e-06;33280;1650722934.7400684
14;9.999999747378752e-06;35840;1650722935.6483693
15;9.999999747378752e-06;38400;1650722936.5864644
16;9.999999747378752e-06;40960;1650722937.5261152
17;9.999999747378752e-06;43520;1650722938.4653645
18;9.999999747378752e-06;46080;1650722939.399341
19;9.999999747378752e-06;48640;1650722940.312653
20;9.999999747378752e-06;51200;1650722941.2198117
21;9.999999747378752e-06;53760;1650722942.1258602
22;9.999999747378752e-06;56320;1650722943.0491865
23;9.999999747378752e-06;58880;1650722943.9619858
24;9.999999747378752e-06;61440;1650722944.9228373
25;9.999999747378752e-06;64000;1650722945.8334649
26;9.999999747378752e-06;66560;1650722946.7661052
27;9.999999747378752e-06;69120;1650722947.6939692
28;9.999999747378752e-06;71680;1650722948.6209414
29;9.999999747378752e-06;74240;1650722949.5402668
30;9.999999747378752e-06;76800;1650722950.4663267
31;9.999999747378752e-06;79360;1650722951.389229
32;9.999999747378752e-06;81920;1650722952.3159502
33;9.999999747378752e-06;84480;1650722953.2485337
34;9.999999747378752e-06;87040;1650722954.1618145
35;9.999999747378752e-06;89600;1650722955.0788052
36;9.999999747378752e-06;92160;1650722956.012504
37;9.999999747378752e-06;94720;1650722956.921663
38;9.999999747378752e-06;97280;1650722957.8286352
39;9.999999747378752e-06;99840;1650722958.7544696
40;9.999999747378752e-06;102400;1650722959.678222
41;9.999999747378752e-06;104960;1650722960.610946
42;9.999999747378752e-06;107520;1650722961.5329978
43;9.999999747378752e-06;110080;1650722962.4696631
44;9.999999747378752e-06;112640;1650722963.3979952
45;9.999999747378752e-06;115200;1650722964.3395345
46;9.999999747378752e-06;117760;1650722965.2659695
47;9.999999747378752e-06;120320;1650722966.1972682
48;9.999999747378752e-06;122880;1650722967.1102986
49;9.999999747378752e-06;125440;1650722968.03307
50;9.999999747378752e-06;128000;1650722968.953167
51;9.999999747378752e-06;130560;1650722969.8780951
52;9.999999747378752e-06;133120;1650722970.7883255
53;9.999999747378752e-06;135680;1650722971.7010546
54;9.999999747378752e-06;138240;1650722972.62695
55;9.999999747378752e-06;140800;1650722973.5505242
56;9.999999747378752e-06;143360;1650722974.467367
57;9.999999747378752e-06;145920;1650722975.4025042
58;9.999999747378752e-06;148480;1650722976.3433657
59;9.999999747378752e-06;151040;1650722977.2544093
60;9.999999747378752e-06;153600;1650722978.1658247
61;9.999999747378752e-06;156160;1650722979.0679252
62;9.999999747378752e-06;158720;1650722979.9744375
63;9.999999747378752e-06;161280;1650722980.9025729
64;9.999999747378752e-06;163840;1650722981.835837
65;9.999999747378752e-06;166400;1650722982.7648437
66;9.999999747378752e-06;168960;1650722983.6871738
67;9.999999747378752e-06;171520;1650722984.6137836
68;9.999999747378752e-06;174080;1650722985.5348623
69;9.999999747378752e-06;176640;1650722986.454042
70;9.999999747378752e-06;179200;1650722987.385542
71;9.999999747378752e-06;181760;1650722988.3050308
72;9.999999747378752e-06;184320;1650722989.2343798
73;9.999999747378752e-06;186880;1650722990.1608107
74;9.999999747378752e-06;189440;1650722991.0846007
75;9.999999747378752e-06;192000;1650722992.0187092
76;9.999999747378752e-06;194560;1650722992.9394326
77;9.999999747378752e-06;197120;1650722993.8439188
78;9.999999747378752e-06;199680;1650722994.7579806
79;9.999999747378752e-06;202240;1650722995.6658745
80;9.999999747378752e-06;204800;1650722996.5753403
81;9.999999747378752e-06;207360;1650722997.5097747
82;9.999999747378752e-06;209920;1650722998.4190855
83;9.999999747378752e-06;212480;1650722999.3265936
84;9.999999747378752e-06;215040;1650723000.244284
85;9.999999747378752e-06;217600;1650723001.1684055
86;9.999999747378752e-06;220160;1650723002.0941124
87;9.999999747378752e-06;222720;1650723003.0236685
88;9.999999747378752e-06;225280;1650723003.951361
89;9.999999747378752e-06;227840;1650723004.88186
90;9.999999747378752e-06;230400;1650723005.8110995
91;9.999999747378752e-06;232960;1650723006.7395694
92;9.999999747378752e-06;235520;1650723007.6665118
93;9.999999747378752e-06;238080;1650723008.5855339
94;9.999999747378752e-06;240640;1650723009.4914722
95;9.999999747378752e-06;243200;1650723010.40222
96;9.999999747378752e-06;245760;1650723011.310662
97;9.999999747378752e-06;248320;1650723012.221426
98;9.999999747378752e-06;250880;1650723013.1504633
99;9.999999747378752e-06;253440;1650723014.0809753
100;9.999999747378752e-06;256000;1650723022.7092385
101;9.999999747378752e-06;258560;1650723023.6687636
102;9.999999747378752e-06;261120;1650723024.6046436
103;9.999999747378752e-06;263680;1650723025.5252752
104;9.999999747378752e-06;266240;1650723026.4380555
105;9.999999747378752e-06;268800;1650723027.3567955
106;9.999999747378752e-06;271360;1650723028.269771
107;9.999999747378752e-06;273920;1650723029.198594
108;9.999999747378752e-06;276480;1650723030.1107774
109;9.999999747378752e-06;279040;1650723031.0158086
110;9.999999747378752e-06;281600;1650723031.9207697
111;9.999999747378752e-06;284160;1650723032.8477244
112;9.999999747378752e-06;286720;1650723033.78311
113;9.999999747378752e-06;289280;1650723034.7017229
