;LR;Steps;Wall_Time
0;0.00019999999494757503;1;1649763558.355722
1;0.00019998000061605126;1;1649763560.804338
2;0.00019996000628452748;1;1649763563.3482447
3;0.0001999400119530037;1;1649763565.9010608
4;0.00019992001762147993;1;1649763568.6029305
5;0.00019990002328995615;1;1649763571.716921
6;0.00019988002895843238;1;1649763574.4022863
7;0.00019986004917882383;1;1649763577.096669
8;0.00019984005484730005;1;1649763579.8156166
9;0.0001998200750676915;1;1649763582.589727
10;0.00019980009528808296;1;1649763585.286509
11;0.0001997801155084744;1;1649763587.9940727
12;0.00019976013572886586;1;1649763590.677783
13;0.00019974015594925731;1;1649763593.3715024
14;0.00019972017616964877;1;1649763596.087764
15;0.00019970021094195545;1;1649763598.895536
16;0.00019968024571426213;1;1649763601.6257343
17;0.00019966026593465358;1;1649763604.415862
18;0.00019964030070696026;1;1649763607.213299
19;0.00019962033547926694;1;1649763610.0746171
20;0.00019960038480348885;1;1649763613.2721455
21;0.00019958041957579553;1;1649763616.249174
22;0.00019956046890001744;1;1649763619.3735452
23;0.00019954050367232412;1;1649763622.916085
24;0.00019952055299654603;1;1649763626.3332503
25;0.00019950060232076794;1;1649763630.0379455
26;0.00019948065164498985;1;1649763633.692829
27;0.00019946070096921176;1;1649763637.8597028
28;0.00019944075029343367;1;1649763641.8964243
29;0.0001994208141695708;1;1649763646.198185
30;0.0001994008634937927;1;1649763650.6869938
31;0.00019938092736992985;1;1649763655.0480225
32;0.000199360991246067;1;1649763659.3758647
33;0.00019934105512220412;1;1649763663.9905293
34;0.00019932111899834126;1;1649763668.072223
35;0.0001993011828744784;1;1649763672.4987202
36;0.00019928126130253077;1;1649763676.6561925
37;0.0001992613251786679;1;1649763680.8328743
38;0.00019924140360672027;1;1649763685.470148
39;0.00019922148203477263;1;1649763690.1562507
40;0.000199201560462825;1;1649763694.9631793
41;0.00019918163889087737;1;1649763699.2659113
42;0.00019916171731892973;1;1649763704.09892
43;0.00019914181029889733;1;1649763708.4584434
44;0.0001991218887269497;1;1649763712.7529156
45;0.00019910198170691729;1;1649763717.1766858
46;0.00019908206013496965;1;1649763721.5503693
47;0.00019906215311493725;1;1649763725.969702
48;0.00019904224609490484;1;1649763730.8522868
49;0.00019902235362678766;1;1649763735.790468
50;0.00019900244660675526;1;1649763740.281455
51;0.00019898253958672285;1;1649763745.3293247
52;0.00019896264711860567;1;1649763749.8361442
53;0.0001989427546504885;1;1649763754.3299725
54;0.00019892286218237132;1;1649763758.854736
55;0.00019890296971425414;1;1649763763.34998
