;test/length_std;Steps;Wall_Time
0;0.0;0;1651184316.1172988
1;0.0;64000;1651184488.2953618
2;0.0;128000;1651184653.9094195
3;0.0;192000;1651184824.3837094
4;0.0;256000;1651184994.549703
5;0.0;320000;1651185161.9112473
6;0.0;384000;1651185331.5344374
7;0.0;448000;1651185500.834658
8;0.0;512000;1651185667.8329542
9;0.0;576000;1651185835.4333014
10;0.0;640000;1651186002.6436267
11;0.0;704000;1651186173.6132317
12;0.0;768000;1651186340.7282197
13;0.0;832000;1651186494.3803604
14;0.0;896000;1651186606.190232
15;0.0;960000;1651186712.6820176
16;0.0;1024000;1651186821.3825881
17;0.0;1088000;1651186930.5741768
18;0.0;1152000;1651187041.2230186
19;0.0;1216000;1651187149.646407
20;0.0;1280000;1651187260.6810677
21;0.0;1344000;1651187370.5670805
22;0.0;1408000;1651187477.532525
23;0.0;1472000;1651187594.8461192
24;0.0;1536000;1651187712.4678464
25;0.0;1600000;1651187823.7015145
26;0.0;1664000;1651187933.54014
27;0.0;1728000;1651188054.4394872
28;0.0;1792000;1651188216.8618875
29;0.0;1856000;1651188382.938214
30;0.0;1920000;1651188551.9629977
31;0.0;1984000;1651188714.4302208
32;0.0;2048000;1651188883.3377829
33;0.0;2112000;1651189050.0388842
34;0.0;2176000;1651189216.4100103
35;0.0;2240000;1651189381.7450387
36;0.0;2304000;1651189548.6993916
37;0.0;2368000;1651189716.321324
38;0.0;2432000;1651189879.6199467
39;0.0;2496000;1651190048.9352303
40;0.0;2560000;1651190215.4409
41;0.0;2624000;1651190380.4652493
42;0.0;2688000;1651190546.8023493
43;0.0;2752000;1651190714.7938535
44;0.0;2816000;1651190878.535396
45;0.0;2880000;1651191044.838555
46;0.0;2944000;1651191213.882408
47;0.0;3008000;1651191379.4211247
48;0.0;3072000;1651191550.7203968
49;0.0;3136000;1651191718.3196356
50;0.0;3200000;1651191887.186206
51;0.0;3264000;1651192055.8042357
52;0.0;3328000;1651192225.9004653
53;0.0;3392000;1651192397.5601487
54;0.0;3456000;1651192560.3530662
55;0.0;3520000;1651192730.6869419
56;0.0;3584000;1651192898.3696795
57;0.0;3648000;1651193062.3972366
58;0.0;3712000;1651193229.7490695
59;0.0;3776000;1651193396.6065195
60;0.0;3840000;1651193561.7218583
61;0.0;3904000;1651193727.6252382
62;0.0;3968000;1651193896.857196
63;0.0;4032000;1651194061.3137233
64;0.0;4096000;1651194228.719423
65;0.0;4160000;1651194395.402692
66;0.0;4224000;1651194560.49907
67;0.0;4288000;1651194722.766923
68;0.0;4352000;1651194889.2566059
69;0.0;4416000;1651195058.0602071
70;0.0;4480000;1651195220.6561394
71;0.0;4544000;1651195390.301184
72;0.0;4608000;1651195556.7604454
73;0.0;4672000;1651195719.957644
74;0.0;4736000;1651195883.9639385
75;0.0;4800000;1651196049.321401
76;0.0;4864000;1651196216.0343487
77;0.0;4928000;1651196380.2848873
78;0.0;4992000;1651196549.5022016
79;0.0;5056000;1651196718.3535855
80;0.0;5120000;1651196884.2444913
81;0.0;5184000;1651197050.666614
82;0.0;5248000;1651197218.2956786
83;0.0;5312000;1651197382.197108
84;0.0;5376000;1651197548.663877
85;0.0;5440000;1651197718.1100461
86;0.0;5504000;1651197880.9668827
87;0.0;5568000;1651198049.2871037
88;0.0;5632000;1651198215.7651618
89;0.0;5696000;1651198382.0943458
90;0.0;5760000;1651198547.2595482
91;0.0;5824000;1651198714.080037
92;0.0;5888000;1651198881.5194848
93;0.0;5952000;1651199044.29767
94;0.0;6016000;1651199213.4284017
95;0.0;6080000;1651199380.9008763
96;0.0;6144000;1651199546.0675871
97;0.0;6208000;1651199712.0890195
98;0.0;6272000;1651199879.5744298
99;0.0;6336000;1651200043.6724472
100;0.0;6400000;1651200208.7813332
101;0.0;6464000;1651200377.8391073
102;0.0;6528000;1651200541.3199024
103;0.0;6592000;1651200708.2192183
104;0.0;6656000;1651200874.7177446
105;0.0;6720000;1651201042.362226
106;0.0;6784000;1651201206.151295
107;0.0;6848000;1651201372.880114
108;0.0;6912000;1651201541.7359335
109;0.0;6976000;1651201704.4089699
110;0.0;7040000;1651201873.4529264
111;0.0;7104000;1651202039.2666092
112;0.0;7168000;1651202204.5301738
113;0.0;7232000;1651202370.7067459
114;0.0;7296000;1651202537.7430341
115;0.0;7360000;1651202703.7709541
116;0.0;7424000;1651202868.2724218
117;0.0;7488000;1651203037.5405831
118;0.0;7552000;1651203203.5865285
119;0.0;7616000;1651203369.0218832
120;0.0;7680000;1651203535.172735
121;0.0;7744000;1651203703.2324255
122;0.0;7808000;1651203866.848178
123;0.0;7872000;1651204033.3035147
124;0.0;7936000;1651204202.960077
125;0.0;8000000;1651204366.3177218
126;0.0;8064000;1651204534.7414916
127;0.0;8128000;1651204701.3283138
128;0.0;8192000;1651204867.856167
129;0.0;8256000;1651205034.7531219
130;0.0;8320000;1651205202.480338
131;0.0;8384000;1651205370.5173624
132;0.0;8448000;1651205534.029748
133;0.0;8512000;1651205703.47978
134;0.0;8576000;1651205870.4422576
135;0.0;8640000;1651206035.7681832
136;0.0;8704000;1651206202.7650707
137;0.0;8768000;1651206370.358034
138;0.0;8832000;1651206533.6051686
139;0.0;8896000;1651206700.631804
140;0.0;8960000;1651206870.1509426
141;0.0;9024000;1651207034.3326285
142;0.0;9088000;1651207202.3248334
143;0.0;9152000;1651207369.5328274
144;0.0;9216000;1651207534.9942603
145;0.0;9280000;1651207699.5782142
146;0.0;9344000;1651207866.2876768
147;0.0;9408000;1651208035.728555
148;0.0;9472000;1651208198.0920894
149;0.0;9536000;1651208367.5414205
150;0.0;9600000;1651208533.8282745
151;0.0;9664000;1651208697.9193735
152;0.0;9728000;1651208864.4896507
153;0.0;9792000;1651209031.406726
154;0.0;9856000;1651209197.1728823
155;0.0;9920000;1651209361.51609
156;0.0;9984000;1651209528.3145733
157;0.0;10048000;1651209691.6121585
158;0.0;10112000;1651209857.5326314
159;0.0;10176000;1651210024.2535443
160;0.0;10240000;1651210191.80379
161;0.0;10304000;1651210355.328613
162;0.0;10368000;1651210521.4993722
163;0.0;10432000;1651210690.6676295
164;0.0;10496000;1651210852.9368842
165;0.0;10560000;1651211022.241877
166;0.0;10624000;1651211188.6831138
167;0.0;10688000;1651211354.491938
168;0.0;10752000;1651211520.310532
169;0.0;10816000;1651211687.0556083
170;0.0;10880000;1651211852.3441458
171;0.0;10944000;1651212013.2196171
172;0.0;11008000;1651212182.112056
173;0.0;11072000;1651212348.8776765
174;0.0;11136000;1651212514.0204082
175;0.0;11200000;1651212680.5693183
176;0.0;11264000;1651212848.3484907
177;0.0;11328000;1651213011.9914694
178;0.0;11392000;1651213178.3578284
179;0.0;11456000;1651213347.467666
180;0.0;11520000;1651213511.5801232
181;0.0;11584000;1651213679.2780151
182;0.0;11648000;1651213846.027518
183;0.0;11712000;1651214013.2322166
184;0.0;11776000;1651214177.739374
185;0.0;11840000;1651214344.2709928
186;0.0;11904000;1651214513.0610218
187;0.0;11968000;1651214674.250767
188;0.0;12032000;1651214843.1769288
189;0.0;12096000;1651215009.6615129
190;0.0;12160000;1651215174.617712
191;0.0;12224000;1651215341.2157083
192;0.0;12288000;1651215508.9134424
193;0.0;12352000;1651215674.1386106
194;0.0;12416000;1651215838.5615268
195;0.0;12480000;1651216007.791143
196;0.0;12544000;1651216173.081691
197;0.0;12608000;1651216339.603727
198;0.0;12672000;1651216506.4340148
199;0.0;12736000;1651216674.976803
200;0.0;12800000;1651216838.2247038
