;test/length_std;Steps;Wall_Time
0;0.0;0;1649616840.791892
1;0.0;1024000;1649617324.863779
2;0.0;2048000;1649617803.707902
3;0.0;3072000;1649618282.6499996
4;0.0;4096000;1649618762.9103758
5;0.0;5120000;1649619245.7841372
6;0.0;6144000;1649619736.5316281
7;0.0;7168000;1649620226.487038
8;0.0;8192000;1649620716.5384464
9;0.0;9216000;1649621204.6554654
10;0.0;10240000;1649621690.858882
11;0.0;11264000;1649622177.7786734
12;0.0;12288000;1649622667.2675738
13;0.0;13312000;1649623157.6625626
14;0.0;14336000;1649623645.9096947
15;0.0;15360000;1649624134.0296693
16;0.0;16384000;1649624630.4041142
17;0.0;17408000;1649625122.1739652
18;0.0;18432000;1649625612.474509
19;0.0;19456000;1649626105.1218357
20;0.0;20480000;1649626589.6891828
21;0.0;21504000;1649627074.9204445
22;0.0;22528000;1649627556.749799
23;0.0;23552000;1649628035.2820532
24;0.0;24576000;1649628516.0915687
25;0.0;25600000;1649628997.7798781
26;0.0;26624000;1649629496.0689068
27;0.0;27648000;1649630027.7772398
28;0.0;28672000;1649630514.0027568
29;0.0;29696000;1649631001.6732576
30;0.0;30720000;1649631487.5082827
31;0.0;31744000;1649631974.9362788
32;0.0;32768000;1649632462.807549
33;0.0;33792000;1649632947.0643072
34;0.0;34816000;1649633445.4734302
35;0.0;35840000;1649633933.9740386
36;0.0;36864000;1649634422.1656501
37;0.0;37888000;1649634913.2386022
38;0.0;38912000;1649635401.0017009
39;0.0;39936000;1649635925.0492918
40;0.0;40960000;1649636405.6563416
41;0.0;41984000;1649636886.6614268
42;0.0;43008000;1649637365.1563494
43;0.0;44032000;1649637842.372646
44;0.0;45056000;1649638319.094186
45;0.0;46080000;1649638796.3519182
46;0.0;47104000;1649639272.4265285
47;0.0;48128000;1649639748.4484339
48;0.0;49152000;1649640225.90476
49;0.0;50176000;1649640717.4937234
50;0.0;51200000;1649641192.962403
51;0.0;52224000;1649641668.6467855
52;0.0;53248000;1649642144.3306155
53;0.0;54272000;1649642620.2173495
54;0.0;55296000;1649643095.6673372
55;0.0;56320000;1649643571.5464277
56;0.0;57344000;1649644047.82738
57;0.0;58368000;1649644524.129976
58;0.0;59392000;1649645000.402905
59;0.0;60416000;1649645476.6689394
60;0.0;61440000;1649645953.0937052
61;0.0;62464000;1649646431.4757822
62;0.0;63488000;1649646909.1941967
63;0.0;64512000;1649647384.8432105
64;0.0;65536000;1649647859.9903727
65;0.0;66560000;1649648335.3641222
66;0.0;67584000;1649648810.6021707
67;0.0;68608000;1649649286.6001751
68;0.0;69632000;1649649763.7895346
69;0.0;70656000;1649650239.9975889
70;0.0;71680000;1649650716.320531
71;0.0;72704000;1649651192.768347
72;0.0;73728000;1649651669.195573
73;0.0;74752000;1649652146.0990586
74;0.0;75776000;1649652622.4922955
75;0.0;76800000;1649653098.5409567
76;0.0;77824000;1649653574.4127877
77;0.0;78848000;1649654050.5067701
78;0.0;79872000;1649654527.1106696
79;0.0;80896000;1649655003.8287036
80;0.0;81920000;1649655480.5945652
81;0.0;82944000;1649655956.8268652
82;0.0;83968000;1649656434.3689053
83;0.0;84992000;1649656911.80919
84;0.0;86016000;1649657389.856332
85;0.0;87040000;1649657869.5241182
86;0.0;88064000;1649658348.7933238
87;0.0;89088000;1649658828.2802274
88;0.0;90112000;1649659307.7587013
89;0.0;91136000;1649659787.244819
90;0.0;92160000;1649660266.2119117
91;0.0;93184000;1649660745.313658
92;0.0;94208000;1649661224.5150158
93;0.0;95232000;1649661703.6575012
94;0.0;96256000;1649662182.9416726
95;0.0;97280000;1649662662.1664507
96;0.0;98304000;1649663141.6011724
97;0.0;99328000;1649663620.8615203
98;0.0;100352000;1649664100.0008326
99;0.0;101376000;1649664579.2597718
100;0.0;102400000;1649665058.8299787
101;0.0;103424000;1649665538.22928
102;0.0;104448000;1649666017.1073477
103;0.0;105472000;1649666498.4366183
104;0.0;106496000;1649666977.8886464
105;0.0;107520000;1649667457.0940435
106;0.0;108544000;1649667996.0362377
107;0.0;109568000;1649668513.8049529
108;0.0;110592000;1649668990.672319
109;0.0;111616000;1649669467.5424638
110;0.0;112640000;1649669944.4873025
111;0.0;113664000;1649670421.2788186
112;0.0;114688000;1649670906.793246
113;0.0;115712000;1649671396.0297275
114;0.0;116736000;1649671884.1801457
115;0.0;117760000;1649672371.4056442
116;0.0;118784000;1649672860.4139411
117;0.0;119808000;1649673348.0051844
118;0.0;120832000;1649673835.3841002
119;0.0;121856000;1649674324.1845353
