;test/length_std;Steps;Wall_Time
0;0.0;0;1651159139.192148
1;0.0;256000;1651159466.4920995
2;0.0;512000;1651159788.9792633
3;0.0;768000;1651160114.7945209
4;0.0;1024000;1651160438.3039083
5;0.0;1280000;1651160764.2821715
6;0.0;1536000;1651161089.433216
7;0.0;1792000;1651161415.5475748
8;0.0;2048000;1651161741.5230517
9;0.0;2304000;1651162072.6132839
10;0.0;2560000;1651162400.2839801
11;0.0;2816000;1651162730.2720437
12;0.0;3072000;1651163056.952597
13;0.0;3328000;1651163384.6214318
14;0.0;3584000;1651163708.8964114
15;0.0;3840000;1651164032.5818343
16;0.0;4096000;1651164356.6115873
17;0.0;4352000;1651164682.7484243
18;0.0;4608000;1651165010.6157587
19;0.0;4864000;1651165336.6113799
20;0.0;5120000;1651165664.080779
21;0.0;5376000;1651165987.9550986
22;0.0;5632000;1651166307.5444021
23;0.0;5888000;1651166631.445962
24;0.0;6144000;1651166953.1480107
25;0.0;6400000;1651167275.7728367
26;0.0;6656000;1651167601.9023314
27;0.0;6912000;1651167931.6978965
28;0.0;7168000;1651168261.7543921
29;0.0;7424000;1651168584.1886756
30;0.0;7680000;1651168909.0122867
31;0.0;7936000;1651169233.719072
32;0.0;8192000;1651169558.2051609
33;0.0;8448000;1651169885.9616537
34;0.0;8704000;1651170210.3521793
35;0.0;8960000;1651170532.6216023
36;0.0;9216000;1651170867.6967
37;0.0;9472000;1651171201.5472624
38;0.0;9728000;1651171520.6572988
39;0.0;9984000;1651171845.2421825
40;0.0;10240000;1651172167.777156
41;0.0;10496000;1651172490.9903152
42;0.0;10752000;1651172813.5072405
43;0.0;11008000;1651173135.1492047
44;0.0;11264000;1651173460.9067278
45;0.0;11520000;1651173780.2758744
46;0.0;11776000;1651174106.8888996
47;0.0;12032000;1651174426.61803
48;0.0;12288000;1651174750.0426543
49;0.0;12544000;1651175074.4398558
50;0.0;12800000;1651175401.440502
