;test/length_std;Steps;Wall_Time
0;0.0;0;1648876129.7543774
1;0.0;256000;1648876260.5889566
2;0.0;512000;1648876385.1564
3;0.0;768000;1648876509.5437596
4;0.0;1024000;1648876634.4054935
5;0.0;1280000;1648876762.3556762
6;0.0;1536000;1648876890.0292974
7;0.0;1792000;1648877017.5316567
8;0.0;2048000;1648877145.3310692
9;0.0;2304000;1648877272.9122903
10;0.0;2560000;1648877399.9166634
11;0.0;2816000;1648877527.4289012
12;0.0;3072000;1648877655.1344743
13;0.0;3328000;1648877782.1108994
14;0.0;3584000;1648877908.6142569
15;0.0;3840000;1648878035.248439
16;0.0;4096000;1648878162.2960544
17;0.0;4352000;1648878289.2927833
18;0.0;4608000;1648878416.6066542
19;0.0;4864000;1648878543.7229695
20;0.0;5120000;1648878671.188686
21;0.0;5376000;1648878798.732436
22;0.0;5632000;1648878925.789579
23;0.0;5888000;1648879052.8319108
24;0.0;6144000;1648879179.9657183
25;0.0;6400000;1648879307.8779156
26;0.0;6656000;1648879434.753919
27;0.0;6912000;1648879561.7211423
28;0.0;7168000;1648879688.8872235
29;0.0;7424000;1648879815.6539896
30;0.0;7680000;1648879942.5618703
31;0.0;7936000;1648880069.292324
32;0.0;8192000;1648880195.9988558
33;0.0;8448000;1648880323.0396898
34;0.0;8704000;1648880450.503808
35;0.0;8960000;1648880577.1649928
36;0.0;9216000;1648880703.8658772
37;0.0;9472000;1648880831.1263418
38;0.0;9728000;1648880958.2133694
39;0.0;9984000;1648881085.2408621
40;0.0;10240000;1648881212.6392932
41;0.0;10496000;1648881339.831968
42;0.0;10752000;1648881466.9393792
43;0.0;11008000;1648881594.090704
44;0.0;11264000;1648881721.4022186
45;0.0;11520000;1648881848.8644211
46;0.0;11776000;1648881976.1687782
47;0.0;12032000;1648882103.6895292
48;0.0;12288000;1648882231.1731577
49;0.0;12544000;1648882357.889645
50;0.0;12800000;1648882484.6339197
