;test/length_std;Steps;Wall_Time
0;0.0;0;1649588191.7161186
1;0.0;256000;1649588311.1087701
2;0.0;512000;1649588430.161004
3;0.0;768000;1649588548.2875714
4;0.0;1024000;1649588671.5847828
5;0.0;1280000;1649588789.790695
6;0.0;1536000;1649588913.3444033
7;0.0;1792000;1649589031.957053
8;0.0;2048000;1649589152.8233638
9;0.0;2304000;1649589271.1517682
10;0.0;2560000;1649589389.2369325
11;0.0;2816000;1649589508.9703844
12;0.0;3072000;1649589627.8732996
13;0.0;3328000;1649589748.7967598
14;0.0;3584000;1649589867.280046
15;0.0;3840000;1649589985.6167047
16;0.0;4096000;1649590104.6260798
17;0.0;4352000;1649590223.406986
18;0.0;4608000;1649590345.4383054
19;0.0;4864000;1649590464.3374896
20;0.0;5120000;1649590583.746687
21;0.0;5376000;1649590706.8930886
22;0.0;5632000;1649590826.2899117
23;0.0;5888000;1649590944.6142118
24;0.0;6144000;1649591065.9114676
25;0.0;6400000;1649591186.4334126
26;0.0;6656000;1649591304.8668256
27;0.0;6912000;1649591423.6117132
28;0.0;7168000;1649591542.3132894
29;0.0;7424000;1649591661.0190651
30;0.0;7680000;1649591783.9719408
31;0.0;7936000;1649591903.6617513
32;0.0;8192000;1649592021.9325345
33;0.0;8448000;1649592140.9272666
34;0.0;8704000;1649592263.2305462
35;0.0;8960000;1649592387.5747597
36;0.0;9216000;1649592507.5299797
37;0.0;9472000;1649592627.4695222
38;0.0;9728000;1649592751.8987374
39;0.0;9984000;1649592880.2832725
40;0.0;10240000;1649593005.9055254
41;0.0;10496000;1649593125.610066
42;0.0;10752000;1649593244.0732296
43;0.0;11008000;1649593362.7625856
44;0.0;11264000;1649593481.7271693
45;0.0;11520000;1649593607.4499614
46;0.0;11776000;1649593735.5609896
47;0.0;12032000;1649593854.2831485
48;0.0;12288000;1649593976.0284584
49;0.0;12544000;1649594094.8576145
50;0.0;12800000;1649594215.4778614
