;test/length_std;Steps;Wall_Time
0;0.0;0;1651076233.5913641
1;0.0;256000;1651076330.108977
2;0.0;512000;1651076426.2087245
3;0.0;768000;1651076522.363553
4;0.0;1024000;1651076618.6284482
5;0.0;1280000;1651076714.9821477
6;0.0;1536000;1651076811.290053
7;0.0;1792000;1651076908.0890186
8;0.0;2048000;1651077004.6709814
9;0.0;2304000;1651077100.7945955
10;0.0;2560000;1651077197.172404
11;0.0;2816000;1651077293.547478
12;0.0;3072000;1651077390.1944685
13;0.0;3328000;1651077486.089895
14;0.0;3584000;1651077581.6121495
15;0.0;3840000;1651077676.930262
16;0.0;4096000;1651077772.2126284
17;0.0;4352000;1651077867.7767146
18;0.0;4608000;1651077963.7905128
19;0.0;4864000;1651078059.334199
20;0.0;5120000;1651078155.0835826
21;0.0;5376000;1651078250.7641332
22;0.0;5632000;1651078346.7481568
23;0.0;5888000;1651078442.474433
24;0.0;6144000;1651078538.2225916
25;0.0;6400000;1651078634.168721
26;0.0;6656000;1651078730.6865737
27;0.0;6912000;1651078827.1855133
28;0.0;7168000;1651078923.4552078
29;0.0;7424000;1651079019.6607792
30;0.0;7680000;1651079115.9687424
31;0.0;7936000;1651079212.443937
32;0.0;8192000;1651079308.5086722
33;0.0;8448000;1651079404.5096223
34;0.0;8704000;1651079500.2789073
35;0.0;8960000;1651079596.4478695
36;0.0;9216000;1651079692.2552571
37;0.0;9472000;1651079788.4962945
38;0.0;9728000;1651079885.137305
39;0.0;9984000;1651079982.0775707
40;0.0;10240000;1651080078.9239755
41;0.0;10496000;1651080175.271765
42;0.0;10752000;1651080271.1360626
43;0.0;11008000;1651080366.939187
44;0.0;11264000;1651080462.933931
45;0.0;11520000;1651080558.939042
46;0.0;11776000;1651080654.9594324
47;0.0;12032000;1651080751.1696377
48;0.0;12288000;1651080847.2800736
49;0.0;12544000;1651080943.9510543
50;0.0;12800000;1651081040.5051527
