;test/length_std;Steps;Wall_Time
0;0.0;0;1651177271.1803238
1;0.0;128000;1651177437.0484622
2;0.0;256000;1651177605.8411057
3;0.0;384000;1651177770.9199686
4;0.0;512000;1651177938.8287742
5;0.0;640000;1651178103.703587
6;0.0;768000;1651178277.3264942
7;0.0;896000;1651178444.143655
8;0.0;1024000;1651178620.219026
9;0.0;1152000;1651178789.2841349
10;0.0;1280000;1651178958.2226017
11;0.0;1408000;1651179125.0207462
12;0.0;1536000;1651179294.564186
13;0.0;1664000;1651179460.026393
14;0.0;1792000;1651179628.3132968
15;0.0;1920000;1651179794.2195442
16;0.0;2048000;1651179962.555227
17;0.0;2176000;1651180127.0886202
18;0.0;2304000;1651180295.3067505
19;0.0;2432000;1651180463.7766857
20;0.0;2560000;1651180630.4898841
21;0.0;2688000;1651180795.4186928
22;0.0;2816000;1651180964.939728
23;0.0;2944000;1651181128.029935
24;0.0;3072000;1651181300.1270673
25;0.0;3200000;1651181463.787444
26;0.0;3328000;1651181630.841855
27;0.0;3456000;1651181795.412187
28;0.0;3584000;1651181963.606075
29;0.0;3712000;1651182127.906095
30;0.0;3840000;1651182294.69832
31;0.0;3968000;1651182460.052195
32;0.0;4096000;1651182628.1206832
33;0.0;4224000;1651182795.0122256
34;0.0;4352000;1651182962.275081
35;0.0;4480000;1651183127.9160793
36;0.0;4608000;1651183293.9692786
37;0.0;4736000;1651183464.930732
38;0.0;4864000;1651183631.1408784
39;0.0;4992000;1651183798.0676992
40;0.0;5120000;1651183964.5408738
41;0.0;5248000;1651184130.5741634
42;0.0;5376000;1651184309.1044114
43;0.0;5504000;1651184581.510707
44;0.0;5632000;1651184848.7545476
45;0.0;5760000;1651185123.0945332
46;0.0;5888000;1651185389.1286452
47;0.0;6016000;1651185660.4034867
48;0.0;6144000;1651185930.252306
49;0.0;6272000;1651186200.351202
50;0.0;6400000;1651186470.595834
