;test/length_std;Steps;Wall_Time
0;0.0;0;1651055746.733072
1;0.0;256000;1651055846.558801
2;0.0;512000;1651055946.3494697
3;0.0;768000;1651056046.0367665
4;0.0;1024000;1651056145.0760574
5;0.0;1280000;1651056244.0682538
6;0.0;1536000;1651056343.4959173
7;0.0;1792000;1651056443.218848
8;0.0;2048000;1651056542.7859578
9;0.0;2304000;1651056642.6109054
10;0.0;2560000;1651056742.5314596
11;0.0;2816000;1651056842.193855
12;0.0;3072000;1651056941.3487551
13;0.0;3328000;1651057040.3125486
14;0.0;3584000;1651057139.330249
15;0.0;3840000;1651057238.0375943
16;0.0;4096000;1651057336.6338007
17;0.0;4352000;1651057435.5555558
18;0.0;4608000;1651057534.5977147
19;0.0;4864000;1651057633.9838974
20;0.0;5120000;1651057733.5316179
21;0.0;5376000;1651057833.2056615
22;0.0;5632000;1651057932.8001387
23;0.0;5888000;1651058032.8215199
24;0.0;6144000;1651058132.0635688
25;0.0;6400000;1651058230.834628
26;0.0;6656000;1651058330.7796474
27;0.0;6912000;1651058430.5068312
28;0.0;7168000;1651058529.8760605
29;0.0;7424000;1651058629.2812722
30;0.0;7680000;1651058728.1396105
31;0.0;7936000;1651058827.2735872
32;0.0;8192000;1651058926.7969337
33;0.0;8448000;1651059026.1578667
34;0.0;8704000;1651059125.8373497
35;0.0;8960000;1651059225.7534952
36;0.0;9216000;1651059325.451092
37;0.0;9472000;1651059425.2920609
38;0.0;9728000;1651059524.7242417
39;0.0;9984000;1651059624.2797067
40;0.0;10240000;1651059723.777513
41;0.0;10496000;1651059823.5311682
42;0.0;10752000;1651059923.0538032
43;0.0;11008000;1651060022.8578773
44;0.0;11264000;1651060122.3896146
45;0.0;11520000;1651060221.9976888
46;0.0;11776000;1651060321.2341533
47;0.0;12032000;1651060420.702519
48;0.0;12288000;1651060520.0926654
49;0.0;12544000;1651060619.6254907
50;0.0;12800000;1651060718.8554711
