;test/length_std;Steps;Wall_Time
0;0.0;0;1648943343.0024567
1;0.0;256000;1648943440.4852428
2;0.0;512000;1648943537.1321876
3;0.0;768000;1648943633.883474
4;0.0;1024000;1648943730.89543
5;0.0;1280000;1648943827.6652057
6;0.0;1536000;1648943924.3767543
7;0.0;1792000;1648944021.0554972
8;0.0;2048000;1648944117.8352103
9;0.0;2304000;1648944214.5009582
10;0.0;2560000;1648944311.0870564
11;0.0;2816000;1648944407.9557347
12;0.0;3072000;1648944504.9386935
13;0.0;3328000;1648944601.8036993
14;0.0;3584000;1648944698.5535822
15;0.0;3840000;1648944795.3450856
16;0.0;4096000;1648944892.2428322
17;0.0;4352000;1648944989.2051911
18;0.0;4608000;1648945086.4266841
19;0.0;4864000;1648945183.7116346
20;0.0;5120000;1648945281.0800939
21;0.0;5376000;1648945378.44381
22;0.0;5632000;1648945475.9518294
23;0.0;5888000;1648945573.448735
24;0.0;6144000;1648945670.8105848
25;0.0;6400000;1648945768.171564
26;0.0;6656000;1648945865.5218832
27;0.0;6912000;1648945962.8833373
28;0.0;7168000;1648946060.2246287
29;0.0;7424000;1648946157.5524063
30;0.0;7680000;1648946255.016173
31;0.0;7936000;1648946352.6064095
32;0.0;8192000;1648946449.9340806
33;0.0;8448000;1648946547.2126274
34;0.0;8704000;1648946644.7506547
35;0.0;8960000;1648946742.1530793
36;0.0;9216000;1648946839.4203498
37;0.0;9472000;1648946936.739743
38;0.0;9728000;1648947033.9928253
39;0.0;9984000;1648947131.3732433
40;0.0;10240000;1648947228.6386385
41;0.0;10496000;1648947325.8780496
42;0.0;10752000;1648947423.1056967
43;0.0;11008000;1648947520.3640547
44;0.0;11264000;1648947617.7376475
45;0.0;11520000;1648947715.0904086
46;0.0;11776000;1648947812.4949248
47;0.0;12032000;1648947909.8439553
48;0.0;12288000;1648948007.2188594
49;0.0;12544000;1648948104.4782066
50;0.0;12800000;1648948201.9102645
