;test/length_std;Steps;Wall_Time
0;0.0;0;1650727974.0651984
1;0.0;256000;1650728075.7289045
2;0.0;512000;1650728174.1445572
3;0.0;768000;1650728273.0510306
4;0.0;1024000;1650728371.5255313
5;0.0;1280000;1650728470.206448
6;0.0;1536000;1650728568.919819
7;0.0;1792000;1650728667.640297
8;0.0;2048000;1650728766.6386895
9;0.0;2304000;1650728865.5245922
10;0.0;2560000;1650728964.1902142
11;0.0;2816000;1650729063.0795314
12;0.0;3072000;1650729162.042995
13;0.0;3328000;1650729260.6830144
14;0.0;3584000;1650729359.3906353
15;0.0;3840000;1650729457.694628
16;0.0;4096000;1650729555.784848
17;0.0;4352000;1650729653.959278
18;0.0;4608000;1650729752.213886
19;0.0;4864000;1650729850.1855829
20;0.0;5120000;1650729948.706183
21;0.0;5376000;1650730047.4480834
22;0.0;5632000;1650730145.7815874
23;0.0;5888000;1650730243.7726214
24;0.0;6144000;1650730341.344148
25;0.0;6400000;1650730439.1655362
26;0.0;6656000;1650730537.302862
27;0.0;6912000;1650730635.4615474
28;0.0;7168000;1650730733.725442
29;0.0;7424000;1650730832.010233
30;0.0;7680000;1650730930.1479003
31;0.0;7936000;1650731028.8660595
32;0.0;8192000;1650731127.285893
33;0.0;8448000;1650731225.6919842
34;0.0;8704000;1650731324.2211533
35;0.0;8960000;1650731422.9996734
36;0.0;9216000;1650731521.1091185
37;0.0;9472000;1650731619.048667
38;0.0;9728000;1650731717.9216065
39;0.0;9984000;1650731817.0959554
40;0.0;10240000;1650731915.408735
41;0.0;10496000;1650732013.5038068
42;0.0;10752000;1650732111.5574305
43;0.0;11008000;1650732210.110751
44;0.0;11264000;1650732308.498659
45;0.0;11520000;1650732407.068999
46;0.0;11776000;1650732505.4439697
47;0.0;12032000;1650732608.5412235
48;0.0;12288000;1650732707.2405417
49;0.0;12544000;1650732805.6057775
50;0.0;12800000;1650732904.0572295
