;test/length_std;Steps;Wall_Time
0;0.0;0;1650897713.191989
1;0.0;256000;1650897811.3853877
2;0.0;512000;1650897909.7087107
3;0.0;768000;1650898008.0307472
4;0.0;1024000;1650898106.2178535
5;0.0;1280000;1650898204.0747533
6;0.0;1536000;1650898302.2219493
7;0.0;1792000;1650898399.8251348
8;0.0;2048000;1650898497.7006314
9;0.0;2304000;1650898595.5810735
10;0.0;2560000;1650898693.8323364
11;0.0;2816000;1650898791.940469
12;0.0;3072000;1650898890.3828504
13;0.0;3328000;1650898988.9767725
14;0.0;3584000;1650899087.2278318
15;0.0;3840000;1650899185.5786126
16;0.0;4096000;1650899283.7418714
17;0.0;4352000;1650899381.8549523
18;0.0;4608000;1650899480.1484733
19;0.0;4864000;1650899577.9993482
20;0.0;5120000;1650899675.851209
21;0.0;5376000;1650899773.9565225
22;0.0;5632000;1650899872.2815857
23;0.0;5888000;1650899970.7738676
24;0.0;6144000;1650900068.9224448
25;0.0;6400000;1650900167.2779164
26;0.0;6656000;1650900265.4538171
27;0.0;6912000;1650900363.2620416
28;0.0;7168000;1650900461.0909626
29;0.0;7424000;1650900559.1767457
30;0.0;7680000;1650900657.1275766
31;0.0;7936000;1650900755.0320814
32;0.0;8192000;1650900852.4778314
33;0.0;8448000;1650900950.0287123
34;0.0;8704000;1650901047.6236346
35;0.0;8960000;1650901145.2513897
36;0.0;9216000;1650901242.8871744
37;0.0;9472000;1650901340.587231
38;0.0;9728000;1650901438.534429
39;0.0;9984000;1650901536.9463875
40;0.0;10240000;1650901635.4957023
41;0.0;10496000;1650901733.9893923
42;0.0;10752000;1650901831.927879
43;0.0;11008000;1650901929.3500824
44;0.0;11264000;1650902026.808902
45;0.0;11520000;1650902124.3001683
46;0.0;11776000;1650902221.4249582
47;0.0;12032000;1650902319.1509712
48;0.0;12288000;1650902416.7978458
49;0.0;12544000;1650902514.3676426
50;0.0;12800000;1650902612.3887177
