;test/length_std;Steps;Wall_Time
0;0.0;0;1651110273.840709
1;0.0;256000;1651110366.7467911
2;0.0;512000;1651110458.9036145
3;0.0;768000;1651110551.349605
4;0.0;1024000;1651110643.602084
5;0.0;1280000;1651110736.0450656
6;0.0;1536000;1651110828.7581043
7;0.0;1792000;1651110921.6694536
8;0.0;2048000;1651111014.6473107
9;0.0;2304000;1651111107.2322097
10;0.0;2560000;1651111199.8946207
11;0.0;2816000;1651111292.9251971
12;0.0;3072000;1651111386.1343136
13;0.0;3328000;1651111479.498991
14;0.0;3584000;1651111572.635138
15;0.0;3840000;1651111665.6846316
16;0.0;4096000;1651111758.914841
17;0.0;4352000;1651111851.6670291
18;0.0;4608000;1651111944.4500928
19;0.0;4864000;1651112037.1084049
20;0.0;5120000;1651112129.6589875
21;0.0;5376000;1651112221.8509035
22;0.0;5632000;1651112314.0418487
23;0.0;5888000;1651112406.3389187
24;0.0;6144000;1651112498.566012
25;0.0;6400000;1651112590.6332815
26;0.0;6656000;1651112682.9561944
27;0.0;6912000;1651112775.1542168
28;0.0;7168000;1651112867.650747
29;0.0;7424000;1651112959.8022943
30;0.0;7680000;1651113051.5705433
31;0.0;7936000;1651113143.3747842
32;0.0;8192000;1651113236.0253904
33;0.0;8448000;1651113328.3500519
34;0.0;8704000;1651113420.6057792
35;0.0;8960000;1651113512.8483233
36;0.0;9216000;1651113605.123161
37;0.0;9472000;1651113697.4449136
38;0.0;9728000;1651113790.3377957
39;0.0;9984000;1651113883.2036538
40;0.0;10240000;1651113976.1173475
41;0.0;10496000;1651114069.0253332
42;0.0;10752000;1651114161.7365212
43;0.0;11008000;1651114254.4917214
44;0.0;11264000;1651114347.2221675
45;0.0;11520000;1651114439.8018801
46;0.0;11776000;1651114532.433234
47;0.0;12032000;1651114624.8466792
48;0.0;12288000;1651114716.8917449
49;0.0;12544000;1651114808.780919
50;0.0;12800000;1651114900.8314445
