;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1649679918.646033
1;9.7999996796716e-05;100;1649679926.8171885
2;9.603999933460727e-05;200;1649679936.7491887
3;9.411919745616615e-05;300;1649679946.0972793
4;9.223681263392791e-05;400;1649679954.7329226
5;9.039208089234307e-05;500;1649679964.0668035
6;8.858423825586215e-05;600;1649679972.792246
7;8.68125498527661e-05;700;1649679981.6379764
8;8.507630263920873e-05;800;1649679990.6316292
9;8.337477629538625e-05;900;1649679998.4756286
10;8.170727960532531e-05;1000;1649680006.8426907
11;8.007313590496778e-05;1100;1649680016.1164172
12;7.847167580621317e-05;1200;1649680026.254267
13;7.690223719691858e-05;1300;1649680035.837609
14;7.536419434472919e-05;1400;1649680044.688215
15;7.385690696537495e-05;1500;1649680053.7465663
16;7.237977115437388e-05;1600;1649680062.5072072
17;7.09321757312864e-05;1700;1649680071.5105014
18;6.951353134354576e-05;1800;1649680080.3115902
19;6.812326319050044e-05;1900;1649680089.4642336
20;6.67607964714989e-05;2000;1649680098.8087046
21;6.542557821376249e-05;2100;1649680107.7150931
22;6.411706999642774e-05;2200;1649680116.4405565
23;6.28347261226736e-05;2300;1649680125.269667
24;6.157803727546707e-05;2400;1649680134.7237494
25;6.034647230990231e-05;2500;1649680144.0415769
26;5.913954373681918e-05;2600;1649680151.3870676
27;5.79567531531211e-05;2700;1649680161.608136
28;5.679761670762673e-05;2800;1649680171.2769606
29;5.566166510106996e-05;2900;1649680180.8937354
30;5.454843267216347e-05;3000;1649680189.963404
31;5.345746467355639e-05;3100;1649680199.0492878
32;5.238831363385543e-05;3200;1649680208.839691
33;5.134054663358256e-05;3300;1649680217.8437378
34;5.031373802921735e-05;3400;1649680227.3500528
35;4.930746217723936e-05;3500;1649680237.5502148
36;4.83213116240222e-05;3600;1649680246.818893
37;4.7354886191897094e-05;3700;1649680256.3426034
38;4.6407789341174066e-05;3800;1649680266.2600396
39;4.547963180812076e-05;3900;1649680276.4268024
40;4.457003888092004e-05;4000;1649680286.3481028
41;4.3678639485733584e-05;4100;1649680296.657294
42;4.280506618670188e-05;4200;1649680306.9332151
43;4.1948966099880636e-05;4300;1649680317.2129362
44;4.1109986341325566e-05;4400;1649680327.344791
45;4.0287784941028804e-05;4500;1649680337.622689
46;3.94820308429189e-05;4600;1649680348.0007129
47;3.869238935294561e-05;4700;1649680358.7214603
48;3.791854396695271e-05;4800;1649680369.2463744
49;3.716017090482637e-05;4900;1649680379.5429318
50;3.641696821432561e-05;5000;1649680388.899167
51;3.568863030523062e-05;5100;1649680398.1680925
52;3.4974855225300416e-05;5200;1649680408.0390906
53;3.427535921218805e-05;5300;1649680417.0034513
54;3.358985122758895e-05;5400;1649680426.3681452
55;3.291805478511378e-05;5500;1649680436.0005164
56;3.22596933983732e-05;5600;1649680445.390382
57;3.161450149491429e-05;5700;1649680455.4658997
58;3.098220986430533e-05;5800;1649680464.3164108
59;3.0362565667019226e-05;5900;1649680474.2440023
60;2.9755314244539477e-05;6000;1649680483.9501848
61;2.9160208214307204e-05;6100;1649680493.5390751
62;2.857700383174233e-05;6200;1649680503.4804304
63;2.80054646282224e-05;6300;1649680513.6689017
64;2.7445354135124944e-05;6400;1649680523.1490164
65;2.689644679776393e-05;6500;1649680532.9459608
66;2.6358518880442716e-05;6600;1649680542.443099
67;2.5831348466454074e-05;6700;1649680551.9391649
68;2.5314720915048383e-05;6800;1649680561.4255993
69;2.4808427042444237e-05;6900;1649680571.0296717
70;2.4312257664860226e-05;7000;1649680581.2312002
71;2.3826012693461962e-05;7100;1649680590.5111468
72;2.3349492039415054e-05;7200;1649680599.6454694
73;2.2882502889842726e-05;7300;1649680609.0412357
74;2.2424852431868203e-05;7400;1649680618.5666418
75;2.1976355128572322e-05;7500;1649680627.8778157
76;2.153682908101473e-05;7600;1649680637.3085437
77;2.110609239025507e-05;7700;1649680647.2495234
78;2.0683970433310606e-05;7800;1649680657.3386252
79;2.0270290406187996e-05;7900;1649680667.535182
80;1.9864884961862117e-05;8000;1649680677.2790365
81;1.9467586753307842e-05;8100;1649680686.3917556
82;1.9078235709457658e-05;8200;1649680696.0378327
83;1.8696671759244055e-05;8300;1649680706.1976972
84;1.8322736650588922e-05;8400;1649680715.7494729
85;1.7956283045350574e-05;8500;1649680725.668703
86;1.759715632942971e-05;8600;1649680735.6521428
87;1.724521462165285e-05;8700;1649680745.1100142
88;1.6900308764888905e-05;8800;1649680754.7077777
89;1.6562304153922014e-05;8900;1649680764.8891633
90;1.6231057088589296e-05;9000;1649680774.3688233
91;1.5906436601653695e-05;9100;1649680783.506934
92;1.558830808789935e-05;9200;1649680792.747744
93;1.5276540580089204e-05;9300;1649680802.5708032
94;1.4971010386943817e-05;9400;1649680812.2700248
95;1.467159017920494e-05;9500;1649680821.9066412
96;1.4378158084582537e-05;9600;1649680831.359
97;1.4090594959270675e-05;9700;1649680841.422037
98;1.3808783478452824e-05;9800;1649680851.248496
99;1.353260813630186e-05;9900;1649680861.208776
