;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1649627918.1977758
1;9.899999713525176e-05;100;1649627924.6679156
2;9.801000123843551e-05;200;1649627930.9142904
3;9.702990064397454e-05;300;1649627936.654849
4;9.605960076441988e-05;400;1649627943.6095526
5;9.509900701232255e-05;500;1649627949.3507695
6;9.414801752427593e-05;600;1649627955.6097662
7;9.320653771283105e-05;700;1649627961.229368
8;9.227447299053892e-05;800;1649627967.581676
9;9.135172149399295e-05;900;1649627973.18413
10;9.0438210463617e-05;1000;1649627979.0542307
11;8.953382348408923e-05;1100;1649627984.9069488
12;8.86384877958335e-05;1200;1649627990.6015143
13;8.775210153544322e-05;1300;1649627996.7600338
14;8.687458466738462e-05;1400;1649628003.670606
15;8.600583532825112e-05;1500;1649628010.1397538
16;8.514577348250896e-05;1600;1649628015.802244
17;8.429431909462437e-05;1700;1649628021.8493924
18;8.345137757714838e-05;1800;1649628028.7713857
19;8.261686161858961e-05;1900;1649628034.9688883
20;8.179069118341431e-05;2000;1649628040.7575781
21;8.097278623608872e-05;2100;1649628046.9108806
22;8.016305946512148e-05;2200;1649628052.623137
23;7.936143083497882e-05;2300;1649628058.4459054
24;7.856781303416938e-05;2400;1649628064.2154784
25;7.778213330311701e-05;2500;1649628069.754866
26;7.700431160628796e-05;2600;1649628075.9306414
27;7.623426790814847e-05;2700;1649628081.954563
28;7.54719294491224e-05;2800;1649628088.1510432
29;7.471720891771838e-05;2900;1649628093.7769744
30;7.397004083031788e-05;3000;1649628100.1377556
31;7.323033787542954e-05;3100;1649628106.1397126
32;7.249803456943482e-05;3200;1649628111.9858925
33;7.177305087679997e-05;3300;1649628117.7749472
34;7.105532131390646e-05;3400;1649628123.3308902
35;7.034477312117815e-05;3500;1649628129.4835606
36;6.964131898712367e-05;3600;1649628135.0070086
37;6.894490798003972e-05;3700;1649628141.2229455
38;6.825546006439254e-05;3800;1649628147.2284489
39;6.757290248060599e-05;3900;1649628153.7979906
40;6.689717702101916e-05;4000;1649628159.924924
41;6.62282036500983e-05;4100;1649628165.85986
42;6.556592416018248e-05;4200;1649628172.139075
43;6.491026579169556e-05;4300;1649628178.0384643
44;6.426116306101903e-05;4400;1649628183.97906
45;6.361855048453435e-05;4500;1649628189.6232145
46;6.2982362578623e-05;4600;1649628195.666766
47;6.235254113562405e-05;4700;1649628201.3118324
48;6.172901339596137e-05;4800;1649628207.2981973
49;6.111172115197405e-05;4900;1649628213.3076718
50;6.050060619600117e-05;5000;1649628219.420209
51;5.98955994064454e-05;5100;1649628225.0518122
52;5.9296646213624626e-05;5200;1649628230.8296087
53;5.870367749594152e-05;5300;1649628236.6106775
54;5.811664232169278e-05;5400;1649628242.3350942
55;5.753547520725988e-05;5500;1649628248.8238456
56;5.696012158296071e-05;5600;1649628254.8897352
57;5.639051960315555e-05;5700;1649628260.992355
58;5.58266146981623e-05;5800;1649628266.680214
59;5.5268348660320044e-05;5900;1649628272.629994
60;5.4715663281967863e-05;6000;1649628278.737642
61;5.416850763140246e-05;6100;1649628284.7738378
62;5.362682350096293e-05;6200;1649628290.6244392
63;5.3090552682988346e-05;6300;1649628296.5403328
64;5.2559647883754224e-05;6400;1649628302.584993
65;5.203405089559965e-05;6500;1649628308.1863499
66;5.151371078682132e-05;6600;1649628314.3708773
67;5.0998572987737134e-05;6700;1649628320.0170314
68;5.0488590204622597e-05;6800;1649628326.315877
69;4.9983704229816794e-05;6900;1649628332.0044377
70;4.9483867769595236e-05;7000;1649628338.0189166
71;4.8989026254275814e-05;7100;1649628343.7189138
72;4.8499136028112844e-05;7200;1649628349.5322332
73;4.8014146159403026e-05;7300;1649628356.5714853
74;4.753400571644306e-05;7400;1649628362.7321622
75;4.705866376752965e-05;7500;1649628368.761687
76;4.658807665691711e-05;7600;1649628374.479239
77;4.6122197090880945e-05;7700;1649628380.5990467
78;4.566097413771786e-05;7800;1649628386.3589082
79;4.520436414168216e-05;7900;1649628392.8114955
80;4.475231980904937e-05;8000;1649628398.9301074
81;4.430479748407379e-05;8100;1649628404.8917737
82;4.386174987303093e-05;8200;1649628410.5828302
83;4.342313332017511e-05;8300;1649628416.599683
84;4.298890053178184e-05;8400;1649628422.590769
85;4.255901149008423e-05;8500;1649628428.4097435
86;4.213342253933661e-05;8600;1649628435.3599076
87;4.171208638581447e-05;8700;1649628441.0012002
88;4.129496664972976e-05;8800;1649628447.6746075
89;4.088201603735797e-05;8900;1649628453.5311966
90;4.047319816891104e-05;9000;1649628460.5459943
91;4.006846575066447e-05;9100;1649628466.458982
92;3.96677824028302e-05;9200;1649628472.4932284
93;3.927110446966253e-05;9300;1649628478.3379009
94;3.8878391933394596e-05;9400;1649628484.3025832
95;3.848960841423832e-05;9500;1649628490.42633
96;3.8104710256448016e-05;9600;1649628496.4748735
97;3.772366471821442e-05;9700;1649628502.3395796
98;3.7346428143791854e-05;9800;1649628508.1189485
99;3.697296415339224e-05;9900;1649628514.510002
