;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1649682474.0892577
1;9.7999996796716e-05;100;1649682487.0782223
2;9.603999933460727e-05;200;1649682503.0642715
3;9.411919745616615e-05;300;1649682519.3268569
4;9.223681263392791e-05;400;1649682535.1422884
5;9.039208089234307e-05;500;1649682552.0362434
6;8.858423825586215e-05;600;1649682568.756023
7;8.68125498527661e-05;700;1649682585.2037542
8;8.507630263920873e-05;800;1649682602.5843027
9;8.337477629538625e-05;900;1649682619.2413595
10;8.170727960532531e-05;1000;1649682635.6422207
11;8.007313590496778e-05;1100;1649682652.9280012
12;7.847167580621317e-05;1200;1649682670.6268733
13;7.690223719691858e-05;1300;1649682687.4400926
14;7.536419434472919e-05;1400;1649682704.9518526
15;7.385690696537495e-05;1500;1649682722.2383626
16;7.237977115437388e-05;1600;1649682740.0135903
17;7.09321757312864e-05;1700;1649682757.9555702
18;6.951353134354576e-05;1800;1649682776.1016657
19;6.812326319050044e-05;1900;1649682794.6844757
20;6.67607964714989e-05;2000;1649682815.38047
21;6.542557821376249e-05;2100;1649682835.0616314
22;6.411706999642774e-05;2200;1649682854.2155817
23;6.28347261226736e-05;2300;1649682875.0820353
24;6.157803727546707e-05;2400;1649682895.2653146
25;6.034647230990231e-05;2500;1649682915.7224874
26;5.913954373681918e-05;2600;1649682935.4268274
27;5.79567531531211e-05;2700;1649682955.9065034
28;5.679761670762673e-05;2800;1649682976.7031627
29;5.566166510106996e-05;2900;1649682997.8357759
30;5.454843267216347e-05;3000;1649683018.7141018
31;5.345746467355639e-05;3100;1649683039.5050464
32;5.238831363385543e-05;3200;1649683061.448951
33;5.134054663358256e-05;3300;1649683083.0864248
34;5.031373802921735e-05;3400;1649683104.3862188
35;4.930746217723936e-05;3500;1649683126.4305236
36;4.83213116240222e-05;3600;1649683148.2409682
37;4.7354886191897094e-05;3700;1649683170.859104
38;4.6407789341174066e-05;3800;1649683192.916866
39;4.547963180812076e-05;3900;1649683214.7980938
40;4.457003888092004e-05;4000;1649683236.9685547
41;4.3678639485733584e-05;4100;1649683258.5545375
42;4.280506618670188e-05;4200;1649683280.9156673
43;4.1948966099880636e-05;4300;1649683302.7184546
44;4.1109986341325566e-05;4400;1649683324.4095645
45;4.0287784941028804e-05;4500;1649683346.5325592
46;3.94820308429189e-05;4600;1649683369.039986
47;3.869238935294561e-05;4700;1649683391.2335503
48;3.791854396695271e-05;4800;1649683412.6918087
49;3.716017090482637e-05;4900;1649683434.4666026
50;3.641696821432561e-05;5000;1649683456.2325835
51;3.568863030523062e-05;5100;1649683478.1508036
52;3.4974855225300416e-05;5200;1649683499.6209083
53;3.427535921218805e-05;5300;1649683521.168548
54;3.358985122758895e-05;5400;1649683543.1061227
55;3.291805478511378e-05;5500;1649683565.1419
56;3.22596933983732e-05;5600;1649683587.434487
57;3.161450149491429e-05;5700;1649683609.3176374
58;3.098220986430533e-05;5800;1649683631.8420713
59;3.0362565667019226e-05;5900;1649683654.6345956
60;2.9755314244539477e-05;6000;1649683677.5435257
61;2.9160208214307204e-05;6100;1649683700.7038634
62;2.857700383174233e-05;6200;1649683723.056799
63;2.80054646282224e-05;6300;1649683745.3787222
64;2.7445354135124944e-05;6400;1649683767.067601
65;2.689644679776393e-05;6500;1649683788.5175397
66;2.6358518880442716e-05;6600;1649683810.0374908
67;2.5831348466454074e-05;6700;1649683833.2207713
68;2.5314720915048383e-05;6800;1649683855.3883777
69;2.4808427042444237e-05;6900;1649683877.0787992
70;2.4312257664860226e-05;7000;1649683899.6292932
71;2.3826012693461962e-05;7100;1649683921.9168098
72;2.3349492039415054e-05;7200;1649683944.6325388
73;2.2882502889842726e-05;7300;1649683966.9283855
74;2.2424852431868203e-05;7400;1649683989.4182787
75;2.1976355128572322e-05;7500;1649684011.4726532
76;2.153682908101473e-05;7600;1649684034.7969596
77;2.110609239025507e-05;7700;1649684058.3071496
78;2.0683970433310606e-05;7800;1649684080.5995884
79;2.0270290406187996e-05;7900;1649684103.0645907
80;1.9864884961862117e-05;8000;1649684126.2210224
81;1.9467586753307842e-05;8100;1649684147.9073946
82;1.9078235709457658e-05;8200;1649684169.5772507
83;1.8696671759244055e-05;8300;1649684191.3162258
84;1.8322736650588922e-05;8400;1649684213.2109697
85;1.7956283045350574e-05;8500;1649684235.4451811
86;1.759715632942971e-05;8600;1649684257.4053605
87;1.724521462165285e-05;8700;1649684279.1285117
88;1.6900308764888905e-05;8800;1649684300.7687733
89;1.6562304153922014e-05;8900;1649684322.3195622
90;1.6231057088589296e-05;9000;1649684344.1426308
91;1.5906436601653695e-05;9100;1649684366.0839353
92;1.558830808789935e-05;9200;1649684387.604615
93;1.5276540580089204e-05;9300;1649684409.4115336
94;1.4971010386943817e-05;9400;1649684430.902745
95;1.467159017920494e-05;9500;1649684452.2863944
96;1.4378158084582537e-05;9600;1649684474.2748272
97;1.4090594959270675e-05;9700;1649684495.5783448
98;1.3808783478452824e-05;9800;1649684517.716313
99;1.353260813630186e-05;9900;1649684540.3693886
