;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1649684738.0243526
1;9.7999996796716e-05;100;1649684746.4042056
2;9.603999933460727e-05;200;1649684755.8652656
3;9.411919745616615e-05;300;1649684765.2144375
4;9.223681263392791e-05;400;1649684774.4645803
5;9.039208089234307e-05;500;1649684783.6967378
6;8.858423825586215e-05;600;1649684793.0494466
7;8.68125498527661e-05;700;1649684802.2210152
8;8.507630263920873e-05;800;1649684811.2495127
9;8.337477629538625e-05;900;1649684820.2990496
10;8.170727960532531e-05;1000;1649684829.1719282
11;8.007313590496778e-05;1100;1649684837.3826323
12;7.847167580621317e-05;1200;1649684846.1236541
13;7.690223719691858e-05;1300;1649684855.276199
14;7.536419434472919e-05;1400;1649684863.7378504
15;7.385690696537495e-05;1500;1649684872.2968967
16;7.237977115437388e-05;1600;1649684880.5984845
17;7.09321757312864e-05;1700;1649684888.9433682
18;6.951353134354576e-05;1800;1649684897.7475717
19;6.812326319050044e-05;1900;1649684905.9930515
20;6.67607964714989e-05;2000;1649684914.4164393
21;6.542557821376249e-05;2100;1649684923.21085
22;6.411706999642774e-05;2200;1649684931.5433364
23;6.28347261226736e-05;2300;1649684940.2000751
24;6.157803727546707e-05;2400;1649684948.669189
25;6.034647230990231e-05;2500;1649684956.9190426
26;5.913954373681918e-05;2600;1649684966.059922
27;5.79567531531211e-05;2700;1649684974.5124793
28;5.679761670762673e-05;2800;1649684983.0030253
29;5.566166510106996e-05;2900;1649684992.7697666
30;5.454843267216347e-05;3000;1649685001.7501378
31;5.345746467355639e-05;3100;1649685010.1278274
32;5.238831363385543e-05;3200;1649685019.201482
33;5.134054663358256e-05;3300;1649685027.8857827
34;5.031373802921735e-05;3400;1649685036.068343
35;4.930746217723936e-05;3500;1649685044.9506078
36;4.83213116240222e-05;3600;1649685053.2623367
37;4.7354886191897094e-05;3700;1649685061.4626296
38;4.6407789341174066e-05;3800;1649685070.1240215
39;4.547963180812076e-05;3900;1649685078.4177716
40;4.457003888092004e-05;4000;1649685086.8751159
41;4.3678639485733584e-05;4100;1649685095.5588486
42;4.280506618670188e-05;4200;1649685104.6566696
43;4.1948966099880636e-05;4300;1649685113.213351
44;4.1109986341325566e-05;4400;1649685121.5996685
45;4.0287784941028804e-05;4500;1649685129.8376975
46;3.94820308429189e-05;4600;1649685138.3600435
47;3.869238935294561e-05;4700;1649685146.9179108
48;3.791854396695271e-05;4800;1649685155.2688937
49;3.716017090482637e-05;4900;1649685163.7527745
50;3.641696821432561e-05;5000;1649685172.2065053
51;3.568863030523062e-05;5100;1649685180.5070608
52;3.4974855225300416e-05;5200;1649685189.2104158
53;3.427535921218805e-05;5300;1649685197.4697452
54;3.358985122758895e-05;5400;1649685206.68547
55;3.291805478511378e-05;5500;1649685216.1896045
56;3.22596933983732e-05;5600;1649685223.6271698
57;3.161450149491429e-05;5700;1649685232.6181579
58;3.098220986430533e-05;5800;1649685241.726526
59;3.0362565667019226e-05;5900;1649685251.1613019
60;2.9755314244539477e-05;6000;1649685259.7868505
61;2.9160208214307204e-05;6100;1649685268.4462144
62;2.857700383174233e-05;6200;1649685277.6728005
63;2.80054646282224e-05;6300;1649685286.2949946
64;2.7445354135124944e-05;6400;1649685295.201371
65;2.689644679776393e-05;6500;1649685303.680797
66;2.6358518880442716e-05;6600;1649685312.9151115
67;2.5831348466454074e-05;6700;1649685321.570613
68;2.5314720915048383e-05;6800;1649685330.664388
69;2.4808427042444237e-05;6900;1649685339.1448014
70;2.4312257664860226e-05;7000;1649685348.6510634
71;2.3826012693461962e-05;7100;1649685357.995358
72;2.3349492039415054e-05;7200;1649685367.2536023
73;2.2882502889842726e-05;7300;1649685376.1885657
74;2.2424852431868203e-05;7400;1649685385.0556116
75;2.1976355128572322e-05;7500;1649685393.2477179
76;2.153682908101473e-05;7600;1649685402.2442384
77;2.110609239025507e-05;7700;1649685411.511227
78;2.0683970433310606e-05;7800;1649685420.9418747
79;2.0270290406187996e-05;7900;1649685428.1242542
80;1.9864884961862117e-05;8000;1649685435.094826
81;1.9467586753307842e-05;8100;1649685444.51155
82;1.9078235709457658e-05;8200;1649685453.1282408
83;1.8696671759244055e-05;8300;1649685461.6628249
84;1.8322736650588922e-05;8400;1649685470.3133156
85;1.7956283045350574e-05;8500;1649685478.795936
86;1.759715632942971e-05;8600;1649685487.0720484
87;1.724521462165285e-05;8700;1649685495.6983647
88;1.6900308764888905e-05;8800;1649685504.1034205
89;1.6562304153922014e-05;8900;1649685512.5660598
90;1.6231057088589296e-05;9000;1649685521.3463094
91;1.5906436601653695e-05;9100;1649685529.840108
92;1.558830808789935e-05;9200;1649685539.0651522
93;1.5276540580089204e-05;9300;1649685548.678086
94;1.4971010386943817e-05;9400;1649685558.1028223
95;1.467159017920494e-05;9500;1649685567.465396
96;1.4378158084582537e-05;9600;1649685577.032068
97;1.4090594959270675e-05;9700;1649685586.2761104
98;1.3808783478452824e-05;9800;1649685595.4459994
99;1.353260813630186e-05;9900;1649685603.9457316
