;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1649624562.6615865
1;9.7999996796716e-05;100;1649624571.0748668
2;9.603999933460727e-05;200;1649624579.381857
3;9.411919745616615e-05;300;1649624588.147284
4;9.223681263392791e-05;400;1649624596.5617375
5;9.039208089234307e-05;500;1649624605.1933017
6;8.858423825586215e-05;600;1649624614.0932722
7;8.68125498527661e-05;700;1649624622.3668458
8;8.507630263920873e-05;800;1649624630.7266617
9;8.337477629538625e-05;900;1649624639.8706172
10;8.170727960532531e-05;1000;1649624648.5606246
11;8.007313590496778e-05;1100;1649624657.3166301
12;7.847167580621317e-05;1200;1649624665.7463336
13;7.690223719691858e-05;1300;1649624673.8743637
14;7.536419434472919e-05;1400;1649624681.4842257
15;7.385690696537495e-05;1500;1649624689.8897822
16;7.237977115437388e-05;1600;1649624698.2589731
17;7.09321757312864e-05;1700;1649624706.7429996
18;6.951353134354576e-05;1800;1649624715.4794757
19;6.812326319050044e-05;1900;1649624724.5979214
20;6.67607964714989e-05;2000;1649624734.846594
21;6.542557821376249e-05;2100;1649624744.3852997
22;6.411706999642774e-05;2200;1649624752.854422
23;6.28347261226736e-05;2300;1649624761.906582
24;6.157803727546707e-05;2400;1649624770.7262428
25;6.034647230990231e-05;2500;1649624779.1991444
26;5.913954373681918e-05;2600;1649624787.453147
27;5.79567531531211e-05;2700;1649624796.2785647
28;5.679761670762673e-05;2800;1649624805.7111459
29;5.566166510106996e-05;2900;1649624814.6326482
30;5.454843267216347e-05;3000;1649624824.287438
31;5.345746467355639e-05;3100;1649624832.667737
32;5.238831363385543e-05;3200;1649624840.9638581
33;5.134054663358256e-05;3300;1649624849.4533377
34;5.031373802921735e-05;3400;1649624858.7139785
35;4.930746217723936e-05;3500;1649624866.6546109
36;4.83213116240222e-05;3600;1649624874.6975832
37;4.7354886191897094e-05;3700;1649624883.8304482
38;4.6407789341174066e-05;3800;1649624892.6139183
39;4.547963180812076e-05;3900;1649624900.5296617
40;4.457003888092004e-05;4000;1649624908.9888253
41;4.3678639485733584e-05;4100;1649624916.9388428
42;4.280506618670188e-05;4200;1649624924.6939666
43;4.1948966099880636e-05;4300;1649624933.057658
44;4.1109986341325566e-05;4400;1649624941.2410462
45;4.0287784941028804e-05;4500;1649624949.2370977
46;3.94820308429189e-05;4600;1649624957.586275
47;3.869238935294561e-05;4700;1649624965.2581267
48;3.791854396695271e-05;4800;1649624974.1643138
49;3.716017090482637e-05;4900;1649624982.2556033
50;3.641696821432561e-05;5000;1649624991.097529
51;3.568863030523062e-05;5100;1649624998.8980517
52;3.4974855225300416e-05;5200;1649625007.2288153
53;3.427535921218805e-05;5300;1649625015.2041523
54;3.358985122758895e-05;5400;1649625023.4811215
55;3.291805478511378e-05;5500;1649625032.415461
56;3.22596933983732e-05;5600;1649625041.1937678
57;3.161450149491429e-05;5700;1649625049.9173563
58;3.098220986430533e-05;5800;1649625057.8131204
59;3.0362565667019226e-05;5900;1649625066.3224077
60;2.9755314244539477e-05;6000;1649625074.586052
61;2.9160208214307204e-05;6100;1649625082.9064572
62;2.857700383174233e-05;6200;1649625091.7328963
63;2.80054646282224e-05;6300;1649625100.6162965
64;2.7445354135124944e-05;6400;1649625108.7844243
65;2.689644679776393e-05;6500;1649625116.647158
66;2.6358518880442716e-05;6600;1649625124.5163317
67;2.5831348466454074e-05;6700;1649625132.6574357
68;2.5314720915048383e-05;6800;1649625140.93353
69;2.4808427042444237e-05;6900;1649625149.648573
70;2.4312257664860226e-05;7000;1649625158.1220646
71;2.3826012693461962e-05;7100;1649625166.3181202
72;2.3349492039415054e-05;7200;1649625174.4820752
73;2.2882502889842726e-05;7300;1649625182.6808171
74;2.2424852431868203e-05;7400;1649625191.1537166
75;2.1976355128572322e-05;7500;1649625199.2107694
76;2.153682908101473e-05;7600;1649625208.24134
77;2.110609239025507e-05;7700;1649625216.5959861
78;2.0683970433310606e-05;7800;1649625225.5051684
79;2.0270290406187996e-05;7900;1649625233.83512
80;1.9864884961862117e-05;8000;1649625241.6211607
81;1.9467586753307842e-05;8100;1649625249.357883
82;1.9078235709457658e-05;8200;1649625257.8202603
83;1.8696671759244055e-05;8300;1649625266.579792
84;1.8322736650588922e-05;8400;1649625274.5643382
85;1.7956283045350574e-05;8500;1649625282.4898396
86;1.759715632942971e-05;8600;1649625290.4977477
87;1.724521462165285e-05;8700;1649625299.2337508
88;1.6900308764888905e-05;8800;1649625308.1528227
89;1.6562304153922014e-05;8900;1649625316.6188817
90;1.6231057088589296e-05;9000;1649625325.3812838
91;1.5906436601653695e-05;9100;1649625333.9620004
92;1.558830808789935e-05;9200;1649625342.0974772
93;1.5276540580089204e-05;9300;1649625350.3400002
94;1.4971010386943817e-05;9400;1649625358.849621
95;1.467159017920494e-05;9500;1649625367.5532508
96;1.4378158084582537e-05;9600;1649625375.7743795
97;1.4090594959270675e-05;9700;1649625384.9619522
98;1.3808783478452824e-05;9800;1649625393.3225813
99;1.353260813630186e-05;9900;1649625401.9270027
