;test/length;Steps;Wall_Time
0;20.0;0;1647525779.340679
1;20.0;64000;1647526400.6328948
2;20.0;128000;1647527021.427454
3;20.0;192000;1647527642.92338
4;20.0;256000;1647528263.7030132
5;20.0;320000;1647528885.21473
6;20.0;384000;1647529505.8160756
7;20.0;448000;1647530125.9777596
8;20.0;512000;1647530747.9098082
9;20.0;576000;1647531368.5403085
10;20.0;640000;1647531989.8876336
11;20.0;704000;1647532610.1873376
12;20.0;768000;1647533230.9556396
13;20.0;832000;1647533851.6798177
14;20.0;896000;1647534472.4215276
15;20.0;960000;1647535094.113826
16;20.0;1024000;1647535714.7744615
17;20.0;1088000;1647536336.2014232
18;20.0;1152000;1647536957.1336
19;20.0;1216000;1647537576.8322766
20;20.0;1280000;1647538198.5057826
21;20.0;1344000;1647538818.8301053
22;20.0;1408000;1647539440.420431
23;20.0;1472000;1647540060.7724319
24;20.0;1536000;1647540681.6832898
25;20.0;1600000;1647541302.3416312
26;20.0;1664000;1647541922.5306635
27;20.0;1728000;1647542543.7326107
28;20.0;1792000;1647543164.310327
29;20.0;1856000;1647543785.430446
30;20.0;1920000;1647544405.8762968
31;20.0;1984000;1647545025.4915872
32;20.0;2048000;1647545647.2901447
33;20.0;2112000;1647546267.5759547
34;20.0;2176000;1647546889.2307038
35;20.0;2240000;1647547509.8889267
36;20.0;2304000;1647548130.6606283
37;20.0;2368000;1647548751.2661464
38;20.0;2432000;1647549371.856291
39;20.0;2496000;1647549993.2734
40;20.0;2560000;1647550613.9628432
41;20.0;2624000;1647551235.3781693
42;20.0;2688000;1647551855.8985462
43;20.0;2752000;1647552475.4774592
44;20.0;2816000;1647553097.3443139
45;20.0;2880000;1647553717.8573961
46;20.0;2944000;1647554339.6515517
47;20.0;3008000;1647554959.722421
48;20.0;3072000;1647555580.8692439
49;20.0;3136000;1647556200.5890422
50;20.0;3200000;1647556821.3333414
51;20.0;3264000;1647557443.3502202
52;20.0;3328000;1647558064.0993454
53;20.0;3392000;1647558685.6185918
54;20.0;3456000;1647559306.2253659
55;20.0;3520000;1647559926.10748
56;20.0;3584000;1647560547.2815282
57;20.0;3648000;1647561167.8398798
58;20.0;3712000;1647561788.9910274
59;20.0;3776000;1647562409.4518752
60;20.0;3840000;1647563030.8185153
61;20.0;3904000;1647563650.791808
62;20.0;3968000;1647564271.413598
63;20.0;4032000;1647564893.0279362
64;20.0;4096000;1647565513.2462766
65;20.0;4160000;1647566134.9254446
66;20.0;4224000;1647566755.5253854
67;20.0;4288000;1647567375.4665377
68;20.0;4352000;1647567996.9243624
69;20.0;4416000;1647568617.557506
70;20.0;4480000;1647569239.0401437
71;20.0;4544000;1647569859.1832478
72;20.0;4608000;1647570480.9986238
73;20.0;4672000;1647571100.7957847
74;20.0;4736000;1647571721.3979588
75;20.0;4800000;1647572343.2011044
76;20.0;4864000;1647572963.9950655
77;20.0;4928000;1647573585.6870208
78;20.0;4992000;1647574206.430044
79;20.0;5056000;1647574826.6588178
80;20.0;5120000;1647575447.9014657
81;20.0;5184000;1647576068.0084314
82;20.0;5248000;1647576690.0248125
83;20.0;5312000;1647577310.419117
84;20.0;5376000;1647577932.0585258
85;20.0;5440000;1647578552.3310351
86;20.0;5504000;1647579173.0691009
87;20.0;5568000;1647579794.6887405
88;20.0;5632000;1647580415.9235604
89;20.0;5696000;1647581037.6436424
90;20.0;5760000;1647581658.0596085
91;20.0;5824000;1647582278.6683965
92;20.0;5888000;1647582899.376684
93;20.0;5952000;1647583519.784528
94;20.0;6016000;1647584141.5658767
95;20.0;6080000;1647584762.054909
96;20.0;6144000;1647585383.6219695
97;20.0;6208000;1647586003.6417534
98;20.0;6272000;1647586624.0774097
99;20.0;6336000;1647587245.5911937
