;test/length;Steps;Wall_Time
0;20.0;0;1647525772.8623428
1;20.0;64000;1647526394.098381
2;20.0;128000;1647527014.9298286
3;20.0;192000;1647527636.441834
4;20.0;256000;1647528257.1251304
5;20.0;320000;1647528878.7275567
6;20.0;384000;1647529499.264153
7;20.0;448000;1647530119.3464425
8;20.0;512000;1647530740.9813476
9;20.0;576000;1647531361.5797892
10;20.0;640000;1647531983.1920009
11;20.0;704000;1647532603.521119
12;20.0;768000;1647533224.1173704
13;20.0;832000;1647533844.594072
14;20.0;896000;1647534465.3409588
15;20.0;960000;1647535086.9263828
16;20.0;1024000;1647535707.5690343
17;20.0;1088000;1647536329.0909555
18;20.0;1152000;1647536949.6806715
19;20.0;1216000;1647537569.0296578
20;20.0;1280000;1647538190.5995126
21;20.0;1344000;1647538811.0305278
22;20.0;1408000;1647539432.4572544
23;20.0;1472000;1647540052.7823458
24;20.0;1536000;1647540673.5398767
25;20.0;1600000;1647541293.880105
26;20.0;1664000;1647541914.4516053
27;20.0;1728000;1647542535.6053991
28;20.0;1792000;1647543156.1347673
29;20.0;1856000;1647543777.5461488
30;20.0;1920000;1647544397.989
31;20.0;1984000;1647545017.7481692
32;20.0;2048000;1647545639.3729465
33;20.0;2112000;1647546260.1389544
34;20.0;2176000;1647546881.7978048
35;20.0;2240000;1647547502.424553
36;20.0;2304000;1647548123.5352378
37;20.0;2368000;1647548743.8707266
38;20.0;2432000;1647549364.2508676
39;20.0;2496000;1647549985.8351386
40;20.0;2560000;1647550606.3354876
41;20.0;2624000;1647551227.6991262
42;20.0;2688000;1647551848.2598903
43;20.0;2752000;1647552468.0218
44;20.0;2816000;1647553089.43531
45;20.0;2880000;1647553709.5486414
46;20.0;2944000;1647554330.8765645
47;20.0;3008000;1647554951.0702515
48;20.0;3072000;1647555572.3035736
49;20.0;3136000;1647556192.419375
50;20.0;3200000;1647556813.0664139
51;20.0;3264000;1647557434.6394334
52;20.0;3328000;1647558055.3733273
53;20.0;3392000;1647558677.01058
54;20.0;3456000;1647559297.3192818
55;20.0;3520000;1647559917.3411026
56;20.0;3584000;1647560538.5878508
57;20.0;3648000;1647561159.1863737
58;20.0;3712000;1647561780.2922065
59;20.0;3776000;1647562400.6371188
60;20.0;3840000;1647563022.194163
61;20.0;3904000;1647563642.0546763
62;20.0;3968000;1647564262.5865436
63;20.0;4032000;1647564884.0405586
64;20.0;4096000;1647565504.4297764
65;20.0;4160000;1647566125.9350712
66;20.0;4224000;1647566746.4835398
67;20.0;4288000;1647567366.528129
68;20.0;4352000;1647567987.9164448
69;20.0;4416000;1647568608.5671566
70;20.0;4480000;1647569230.155902
71;20.0;4544000;1647569850.512974
72;20.0;4608000;1647570472.126053
73;20.0;4672000;1647571091.6097143
74;20.0;4736000;1647571712.4127424
75;20.0;4800000;1647572333.926462
76;20.0;4864000;1647572954.6133847
77;20.0;4928000;1647573576.3195436
78;20.0;4992000;1647574196.978029
79;20.0;5056000;1647574817.3273776
80;20.0;5120000;1647575438.309985
81;20.0;5184000;1647576058.1589553
82;20.0;5248000;1647576679.9366672
83;20.0;5312000;1647577300.503937
84;20.0;5376000;1647577922.1639316
85;20.0;5440000;1647578542.061183
86;20.0;5504000;1647579162.5973263
87;20.0;5568000;1647579783.9433558
88;20.0;5632000;1647580404.4214249
89;20.0;5696000;1647581025.3935745
90;20.0;5760000;1647581645.8685932
91;20.0;5824000;1647582266.1275637
92;20.0;5888000;1647582886.884157
93;20.0;5952000;1647583507.1750333
94;20.0;6016000;1647584128.7417762
95;20.0;6080000;1647584748.8869534
96;20.0;6144000;1647585370.4916449
97;20.0;6208000;1647585990.386036
98;20.0;6272000;1647586610.7440434
99;20.0;6336000;1647587232.0931494
