;test/length;Steps;Wall_Time
0;20.0;0;1648150451.586152
1;20.0;64000;1648150733.2253602
2;20.0;128000;1648151015.2762911
3;20.0;192000;1648151297.7035582
4;20.0;256000;1648151579.883775
5;20.0;320000;1648151861.9710538
6;20.0;384000;1648152142.8673646
7;20.0;448000;1648152423.937626
8;20.0;512000;1648152705.618381
9;20.0;576000;1648152986.073305
10;20.0;640000;1648153266.8798592
11;20.0;704000;1648153547.9597068
12;20.0;768000;1648153829.2490883
13;20.0;832000;1648154110.0481653
14;20.0;896000;1648154388.5262458
15;20.0;960000;1648154667.919794
16;20.0;1024000;1648154948.2257502
17;20.0;1088000;1648155229.6117344
18;20.0;1152000;1648155510.0884218
19;20.0;1216000;1648155791.4569952
20;20.0;1280000;1648156072.2702987
21;20.0;1344000;1648156354.0581586
22;20.0;1408000;1648156636.1964827
23;20.0;1472000;1648156918.262676
24;20.0;1536000;1648157199.461822
25;20.0;1600000;1648157481.5604367
26;20.0;1664000;1648157763.3293767
27;20.0;1728000;1648158045.2436454
28;20.0;1792000;1648158326.3513694
29;20.0;1856000;1648158606.4243484
30;20.0;1920000;1648158886.3705368
31;20.0;1984000;1648159168.26637
32;20.0;2048000;1648159450.5013058
33;20.0;2112000;1648159732.5971143
34;20.0;2176000;1648160014.2630603
35;20.0;2240000;1648160296.403057
36;20.0;2304000;1648160577.704347
37;20.0;2368000;1648160858.9166183
38;20.0;2432000;1648161140.5751631
39;20.0;2496000;1648161421.8297565
40;20.0;2560000;1648161704.0537758
41;20.0;2624000;1648161985.3947701
42;20.0;2688000;1648162266.9870648
43;20.0;2752000;1648162548.3511305
44;20.0;2816000;1648162829.6660156
45;20.0;2880000;1648163109.6470356
46;20.0;2944000;1648163389.3714085
47;20.0;3008000;1648163671.1232407
48;20.0;3072000;1648163953.000317
49;20.0;3136000;1648164235.2885568
50;20.0;3200000;1648164517.7594368
51;20.0;3264000;1648164799.54427
52;20.0;3328000;1648165081.6855109
53;20.0;3392000;1648165363.8499246
54;20.0;3456000;1648165646.0573308
55;20.0;3520000;1648165928.220505
56;20.0;3584000;1648166210.5030093
57;20.0;3648000;1648166492.6343818
58;20.0;3712000;1648166775.0020573
59;20.0;3776000;1648167057.2009885
60;20.0;3840000;1648167337.455189
61;20.0;3904000;1648167617.7105627
62;20.0;3968000;1648167899.5717566
63;20.0;4032000;1648168180.9143517
64;20.0;4096000;1648168462.1929061
65;20.0;4160000;1648168744.2546585
66;20.0;4224000;1648169026.501279
67;20.0;4288000;1648169308.6394897
68;20.0;4352000;1648169590.753392
69;20.0;4416000;1648169872.5452685
70;20.0;4480000;1648170154.162405
71;20.0;4544000;1648170435.9363456
72;20.0;4608000;1648170717.8007472
73;20.0;4672000;1648170998.5674992
74;20.0;4736000;1648171280.090317
75;20.0;4800000;1648171561.4689512
76;20.0;4864000;1648171840.902538
77;20.0;4928000;1648172120.8624427
78;20.0;4992000;1648172402.4481158
79;20.0;5056000;1648172684.1261616
80;20.0;5120000;1648172965.5662
81;20.0;5184000;1648173247.5073507
82;20.0;5248000;1648173528.8405244
83;20.0;5312000;1648173811.106133
84;20.0;5376000;1648174093.1126158
85;20.0;5440000;1648174374.255425
86;20.0;5504000;1648174655.363565
87;20.0;5568000;1648174936.9211726
88;20.0;5632000;1648175218.0617826
89;20.0;5696000;1648175499.1253314
90;20.0;5760000;1648175780.2291276
91;20.0;5824000;1648176060.142979
92;20.0;5888000;1648176339.2940748
93;20.0;5952000;1648176620.6015732
94;20.0;6016000;1648176901.697424
95;20.0;6080000;1648177183.9236186
96;20.0;6144000;1648177465.5867414
97;20.0;6208000;1648177747.3281474
98;20.0;6272000;1648178029.3494875
99;20.0;6336000;1648178311.0509145
100;20.0;6400000;1648178592.565878
101;20.0;6464000;1648178874.2664452
102;20.0;6528000;1648179156.0272405
103;20.0;6592000;1648179437.9146075
104;20.0;6656000;1648179719.3516977
105;20.0;6720000;1648180001.3405952
106;20.0;6784000;1648180282.884358
107;20.0;6848000;1648180562.2047503
108;20.0;6912000;1648180842.3108559
109;20.0;6976000;1648181124.480199
110;20.0;7040000;1648181406.7151446
111;20.0;7104000;1648181688.3535628
112;20.0;7168000;1648181970.2797348
113;20.0;7232000;1648182251.8376517
114;20.0;7296000;1648182532.7315187
115;20.0;7360000;1648182814.3433616
116;20.0;7424000;1648183095.8734555
117;20.0;7488000;1648183377.3069966
118;20.0;7552000;1648183659.3296564
119;20.0;7616000;1648183940.9543085
120;20.0;7680000;1648184222.137865
121;20.0;7744000;1648184502.7751114
122;20.0;7808000;1648184782.8481195
123;20.0;7872000;1648185062.404158
124;20.0;7936000;1648185344.0792284
125;20.0;8000000;1648185625.9313283
126;20.0;8064000;1648185906.6008382
127;20.0;8128000;1648186187.377175
128;20.0;8192000;1648186467.9558916
129;20.0;8256000;1648186748.4023807
130;20.0;8320000;1648187029.0581794
131;20.0;8384000;1648187311.2504117
132;20.0;8448000;1648187592.9737685
133;20.0;8512000;1648187874.1565263
134;20.0;8576000;1648188155.185261
135;20.0;8640000;1648188436.610227
136;20.0;8704000;1648188718.092893
137;20.0;8768000;1648188999.7753706
138;20.0;8832000;1648189279.4834273
139;20.0;8896000;1648189559.3234184
140;20.0;8960000;1648189841.2558682
141;20.0;9024000;1648190123.3803287
142;20.0;9088000;1648190404.6913576
143;20.0;9152000;1648190686.7983565
144;20.0;9216000;1648190968.5991607
145;20.0;9280000;1648191250.1883986
146;20.0;9344000;1648191531.0114174
147;20.0;9408000;1648191812.0836833
148;20.0;9472000;1648192093.9038506
149;20.0;9536000;1648192375.7369375
150;20.0;9600000;1648192657.377464
151;20.0;9664000;1648192938.4703734
152;20.0;9728000;1648193219.4200854
153;20.0;9792000;1648193498.20256
154;20.0;9856000;1648193777.6687834
155;20.0;9920000;1648194058.776199
156;20.0;9984000;1648194340.1193314
157;20.0;10048000;1648194621.7300289
158;20.0;10112000;1648194903.5419312
159;20.0;10176000;1648195185.3245046
160;20.0;10240000;1648195466.7880208
161;20.0;10304000;1648195748.6256883
162;20.0;10368000;1648196030.8401241
163;20.0;10432000;1648196313.0922906
164;20.0;10496000;1648196595.3058631
165;20.0;10560000;1648196877.6850884
166;20.0;10624000;1648197160.1518219
167;20.0;10688000;1648197442.5234942
168;20.0;10752000;1648197724.5135355
169;20.0;10816000;1648198004.5202935
170;20.0;10880000;1648198284.2445593
171;20.0;10944000;1648198566.136463
172;20.0;11008000;1648198848.8380992
173;20.0;11072000;1648199130.351176
174;20.0;11136000;1648199411.409662
175;20.0;11200000;1648199694.1905687
176;20.0;11264000;1648199975.7177055
177;20.0;11328000;1648200257.281731
178;20.0;11392000;1648200539.3209977
179;20.0;11456000;1648200822.329464
180;20.0;11520000;1648201104.749676
181;20.0;11584000;1648201387.8698487
182;20.0;11648000;1648201670.95398
183;20.0;11712000;1648201953.2027705
184;20.0;11776000;1648202233.551651
185;20.0;11840000;1648202514.8725507
186;20.0;11904000;1648202796.9180508
187;20.0;11968000;1648203079.2669487
188;20.0;12032000;1648203361.8230095
189;20.0;12096000;1648203644.8955123
190;20.0;12160000;1648203927.8628993
191;20.0;12224000;1648204210.994278
192;20.0;12288000;1648204498.147644
193;20.0;12352000;1648204781.434052
194;20.0;12416000;1648205067.9292665
195;20.0;12480000;1648205351.2727182
196;20.0;12544000;1648205633.8529522
197;20.0;12608000;1648205915.7959793
198;20.0;12672000;1648206198.6115339
199;20.0;12736000;1648206480.3845086
200;20.0;12800000;1648206760.369367
201;20.0;12864000;1648207042.170028
202;20.0;12928000;1648207324.3471768
203;20.0;12992000;1648207606.2912626
204;20.0;13056000;1648207888.1174452
205;20.0;13120000;1648208170.0410192
206;20.0;13184000;1648208451.7714813
207;20.0;13248000;1648208733.2811148
208;20.0;13312000;1648209015.0859053
209;20.0;13376000;1648209296.8302429
210;20.0;13440000;1648209578.534837
211;20.0;13504000;1648209860.2723618
212;20.0;13568000;1648210141.8221478
213;20.0;13632000;1648210423.7327888
214;20.0;13696000;1648210705.5008876
215;20.0;13760000;1648210985.3234189
216;20.0;13824000;1648211265.0426676
217;20.0;13888000;1648211545.8326085
218;20.0;13952000;1648211827.5732696
219;20.0;14016000;1648212109.566337
220;20.0;14080000;1648212391.2736807
221;20.0;14144000;1648212672.8139062
222;20.0;14208000;1648212954.5692253
223;20.0;14272000;1648213236.3727593
224;20.0;14336000;1648213518.3813384
225;20.0;14400000;1648213800.3418524
226;20.0;14464000;1648214082.4339333
227;20.0;14528000;1648214364.412515
228;20.0;14592000;1648214646.3663282
229;20.0;14656000;1648214929.0623598
230;20.0;14720000;1648215211.430991
231;20.0;14784000;1648215491.8127723
232;20.0;14848000;1648215771.9713764
233;20.0;14912000;1648216054.0722663
234;20.0;14976000;1648216336.136075
235;20.0;15040000;1648216618.3462515
236;20.0;15104000;1648216900.692391
237;20.0;15168000;1648217183.1804175
238;20.0;15232000;1648217465.6048653
239;20.0;15296000;1648217748.0608537
240;20.0;15360000;1648218029.836479
241;20.0;15424000;1648218311.8885553
242;20.0;15488000;1648218594.2261229
243;20.0;15552000;1648218876.5810776
244;20.0;15616000;1648219158.5441484
245;20.0;15680000;1648219440.5850744
246;20.0;15744000;1648219720.6260953
247;20.0;15808000;1648220000.5684695
248;20.0;15872000;1648220282.775866
249;20.0;15936000;1648220564.6308382
250;20.0;16000000;1648220846.0850227
251;20.0;16064000;1648221128.1741197
252;20.0;16128000;1648221409.5942316
253;20.0;16192000;1648221691.4738982
254;20.0;16256000;1648221973.204443
255;20.0;16320000;1648222254.5637975
256;20.0;16384000;1648222535.4072852
257;20.0;16448000;1648222816.3994331
258;20.0;16512000;1648223097.2571876
259;20.0;16576000;1648223379.6296072
260;20.0;16640000;1648223661.2408226
261;20.0;16704000;1648223942.8805823
262;20.0;16768000;1648224222.7259388
263;20.0;16832000;1648224502.50785
264;20.0;16896000;1648224783.9058292
265;20.0;16960000;1648225065.4849327
266;20.0;17024000;1648225346.850325
267;20.0;17088000;1648225628.6377077
268;20.0;17152000;1648225910.4527473
269;20.0;17216000;1648226192.2120628
270;20.0;17280000;1648226473.8776429
271;20.0;17344000;1648226754.6187518
272;20.0;17408000;1648227036.0393262
273;20.0;17472000;1648227317.4916794
274;20.0;17536000;1648227599.2343192
275;20.0;17600000;1648227880.597686
276;20.0;17664000;1648228160.9475744
277;20.0;17728000;1648228440.0967317
278;20.0;17792000;1648228719.3421261
279;20.0;17856000;1648229000.3835456
280;20.0;17920000;1648229281.8391964
281;20.0;17984000;1648229563.6259272
282;20.0;18048000;1648229848.3801882
283;20.0;18112000;1648230132.7472413
284;20.0;18176000;1648230416.6960974
285;20.0;18240000;1648230698.3395476
286;20.0;18304000;1648230980.3602417
287;20.0;18368000;1648231262.214928
288;20.0;18432000;1648231543.4764686
289;20.0;18496000;1648231824.0552974
290;20.0;18560000;1648232106.1813252
291;20.0;18624000;1648232388.1822188
292;20.0;18688000;1648232669.8931222
293;20.0;18752000;1648232949.4982393
294;20.0;18816000;1648233229.1089184
295;20.0;18880000;1648233511.1029973
296;20.0;18944000;1648233792.9587653
297;20.0;19008000;1648234074.7196646
298;20.0;19072000;1648234355.9845252
299;20.0;19136000;1648234637.8388865
300;20.0;19200000;1648234919.579359
301;20.0;19264000;1648235201.5288067
302;20.0;19328000;1648235482.8155925
303;20.0;19392000;1648235764.8787372
304;20.0;19456000;1648236045.867306
305;20.0;19520000;1648236327.0958002
306;20.0;19584000;1648236608.0584164
307;20.0;19648000;1648236889.7555447
308;20.0;19712000;1648237168.6376593
309;20.0;19776000;1648237448.86201
310;20.0;19840000;1648237730.1867235
311;20.0;19904000;1648238011.029433
312;20.0;19968000;1648238291.7263355
313;20.0;20032000;1648238573.0516315
314;20.0;20096000;1648238854.329337
315;20.0;20160000;1648239135.1357207
316;20.0;20224000;1648239415.8263474
317;20.0;20288000;1648239696.7107131
318;20.0;20352000;1648239977.714438
319;20.0;20416000;1648240259.1142366
320;20.0;20480000;1648240540.1357343
321;20.0;20544000;1648240821.7831984
322;20.0;20608000;1648241103.0146487
323;20.0;20672000;1648241384.5797849
324;20.0;20736000;1648241664.303813
325;20.0;20800000;1648241944.2345424
326;20.0;20864000;1648242226.463346
327;20.0;20928000;1648242508.1723318
328;20.0;20992000;1648242790.056759
329;20.0;21056000;1648243072.0596964
330;20.0;21120000;1648243354.2275393
331;20.0;21184000;1648243636.158115
332;20.0;21248000;1648243918.1271536
333;20.0;21312000;1648244201.2710316
334;20.0;21376000;1648244485.5439248
335;20.0;21440000;1648244769.597264
336;20.0;21504000;1648245053.288275
337;20.0;21568000;1648245335.0924006
338;20.0;21632000;1648245617.101225
339;20.0;21696000;1648245897.1746433
340;20.0;21760000;1648246177.5127504
341;20.0;21824000;1648246459.2744944
342;20.0;21888000;1648246740.9881268
343;20.0;21952000;1648247022.5320778
344;20.0;22016000;1648247304.817376
345;20.0;22080000;1648247586.667368
346;20.0;22144000;1648247868.833123
347;20.0;22208000;1648248151.3193705
348;20.0;22272000;1648248434.0966358
349;20.0;22336000;1648248716.5301156
350;20.0;22400000;1648248999.1648438
351;20.0;22464000;1648249282.1765292
352;20.0;22528000;1648249564.4396913
353;20.0;22592000;1648249846.1679435
354;20.0;22656000;1648250128.2615926
355;20.0;22720000;1648250407.9282293
356;20.0;22784000;1648250688.3978822
357;20.0;22848000;1648250971.1844516
358;20.0;22912000;1648251254.0431623
359;20.0;22976000;1648251537.018516
360;20.0;23040000;1648251819.900647
361;20.0;23104000;1648252102.4859638
362;20.0;23168000;1648252385.417656
363;20.0;23232000;1648252668.6489134
364;20.0;23296000;1648252951.1591198
365;20.0;23360000;1648253233.6722844
366;20.0;23424000;1648253516.577813
367;20.0;23488000;1648253799.102996
368;20.0;23552000;1648254082.0522182
369;20.0;23616000;1648254365.0278318
370;20.0;23680000;1648254645.9439015
371;20.0;23744000;1648254926.9922478
372;20.0;23808000;1648255209.9014723
373;20.0;23872000;1648255493.0201976
374;20.0;23936000;1648255775.8595502
375;20.0;24000000;1648256059.0794683
376;20.0;24064000;1648256341.4738626
377;20.0;24128000;1648256623.9704652
378;20.0;24192000;1648256907.0238087
379;20.0;24256000;1648257190.3364599
380;20.0;24320000;1648257473.308293
381;20.0;24384000;1648257756.5500765
382;20.0;24448000;1648258039.5702848
383;20.0;24512000;1648258322.3049948
384;20.0;24576000;1648258605.454696
385;20.0;24640000;1648258888.311451
386;20.0;24704000;1648259169.5439425
387;20.0;24768000;1648259450.6356359
388;20.0;24832000;1648259733.5331438
389;20.0;24896000;1648260016.9469986
390;20.0;24960000;1648260300.0588224
391;20.0;25024000;1648260582.9602578
392;20.0;25088000;1648260865.701612
393;20.0;25152000;1648261147.1680522
394;20.0;25216000;1648261429.829211
395;20.0;25280000;1648261712.2256188
396;20.0;25344000;1648261994.401214
397;20.0;25408000;1648262277.3718596
398;20.0;25472000;1648262559.0258846
399;20.0;25536000;1648262842.0827866
400;20.0;25600000;1648263125.01431
401;20.0;25664000;1648263404.4589612
402;20.0;25728000;1648263685.0054698
403;20.0;25792000;1648263966.796162
404;20.0;25856000;1648264249.3977194
405;20.0;25920000;1648264532.4623644
406;20.0;25984000;1648264814.4217305
407;20.0;26048000;1648265096.9422653
408;20.0;26112000;1648265379.77646
409;20.0;26176000;1648265661.2267141
410;20.0;26240000;1648265944.31606
411;20.0;26304000;1648266227.572788
412;20.0;26368000;1648266510.4056203
413;20.0;26432000;1648266793.736824
414;20.0;26496000;1648267076.7753518
415;20.0;26560000;1648267358.6955917
416;20.0;26624000;1648267641.3210194
417;20.0;26688000;1648267920.7987077
418;20.0;26752000;1648268201.3545864
419;20.0;26816000;1648268484.2198746
420;20.0;26880000;1648268766.210461
421;20.0;26944000;1648269048.1462257
422;20.0;27008000;1648269330.89116
423;20.0;27072000;1648269612.3446085
424;20.0;27136000;1648269894.6580987
425;20.0;27200000;1648270176.2328918
426;20.0;27264000;1648270459.251488
427;20.0;27328000;1648270742.0505657
428;20.0;27392000;1648271023.7235887
429;20.0;27456000;1648271305.9795544
430;20.0;27520000;1648271587.4519062
431;20.0;27584000;1648271869.4079373
432;20.0;27648000;1648272149.078993
433;20.0;27712000;1648272429.6989527
434;20.0;27776000;1648272712.6683812
435;20.0;27840000;1648272995.4719121
436;20.0;27904000;1648273277.669659
437;20.0;27968000;1648273559.5317245
438;20.0;28032000;1648273841.7274516
