;test/length;Steps;Wall_Time
0;20.0;0;1647525617.9832575
1;20.0;64000;1647526200.935518
2;20.0;128000;1647526822.1831853
3;20.0;192000;1647527443.78978
4;20.0;256000;1647528064.6596372
5;20.0;320000;1647528686.5804298
6;20.0;384000;1647529307.1364038
7;20.0;448000;1647529927.9873931
8;20.0;512000;1647530548.672885
9;20.0;576000;1647531169.231476
10;20.0;640000;1647531790.8232327
11;20.0;704000;1647532411.1481502
12;20.0;768000;1647533032.353551
13;20.0;832000;1647533652.032959
14;20.0;896000;1647534273.0839808
15;20.0;960000;1647534894.1326077
16;20.0;1024000;1647535514.9776654
17;20.0;1088000;1647536136.331847
18;20.0;1152000;1647536756.6865408
19;20.0;1216000;1647537377.0568726
20;20.0;1280000;1647537997.4104593
21;20.0;1344000;1647538617.4300752
22;20.0;1408000;1647539238.5585346
23;20.0;1472000;1647539858.7786114
24;20.0;1536000;1647540480.21456
25;20.0;1600000;1647541099.7549431
26;20.0;1664000;1647541720.409102
27;20.0;1728000;1647542341.0020342
28;20.0;1792000;1647542961.2641826
29;20.0;1856000;1647543582.5894318
30;20.0;1920000;1647544203.0158508
31;20.0;1984000;1647544823.813524
32;20.0;2048000;1647545444.3409386
33;20.0;2112000;1647546064.639187
34;20.0;2176000;1647546686.0845025
35;20.0;2240000;1647547306.6195633
36;20.0;2304000;1647547928.26359
37;20.0;2368000;1647548548.107191
38;20.0;2432000;1647549169.362587
39;20.0;2496000;1647549790.0519285
40;20.0;2560000;1647550410.8098617
41;20.0;2624000;1647551032.4036236
42;20.0;2688000;1647551653.2445667
43;20.0;2752000;1647552274.2228515
44;20.0;2816000;1647552894.8622198
45;20.0;2880000;1647553515.5664814
46;20.0;2944000;1647554137.0755324
47;20.0;3008000;1647554757.5087566
48;20.0;3072000;1647555379.1125207
49;20.0;3136000;1647555998.3860283
50;20.0;3200000;1647556619.735382
51;20.0;3264000;1647557240.2705297
52;20.0;3328000;1647557860.753439
53;20.0;3392000;1647558482.0514452
54;20.0;3456000;1647559102.419152
55;20.0;3520000;1647559723.454702
56;20.0;3584000;1647560343.7462428
57;20.0;3648000;1647560964.4806943
58;20.0;3712000;1647561585.1114123
59;20.0;3776000;1647562205.4749632
60;20.0;3840000;1647562826.9584074
61;20.0;3904000;1647563446.983165
62;20.0;3968000;1647564068.5768118
63;20.0;4032000;1647564689.187459
64;20.0;4096000;1647565309.7227678
65;20.0;4160000;1647565931.34274
66;20.0;4224000;1647566551.9732804
67;20.0;4288000;1647567172.9163864
68;20.0;4352000;1647567793.5791554
69;20.0;4416000;1647568414.8243215
70;20.0;4480000;1647569036.1301477
71;20.0;4544000;1647569656.2815003
72;20.0;4608000;1647570278.1305208
73;20.0;4672000;1647570898.479393
74;20.0;4736000;1647571519.876338
75;20.0;4800000;1647572140.8066626
76;20.0;4864000;1647572761.8310242
77;20.0;4928000;1647573383.3808107
78;20.0;4992000;1647574004.0604842
79;20.0;5056000;1647574625.6267664
80;20.0;5120000;1647575245.9574106
81;20.0;5184000;1647575867.4270391
82;20.0;5248000;1647576488.6590292
83;20.0;5312000;1647577109.3113937
84;20.0;5376000;1647577731.275173
85;20.0;5440000;1647578352.042019
86;20.0;5504000;1647578973.403407
87;20.0;5568000;1647579594.0583968
88;20.0;5632000;1647580214.9679155
89;20.0;5696000;1647580836.3177204
90;20.0;5760000;1647581456.7620249
91;20.0;5824000;1647582078.4027157
92;20.0;5888000;1647582698.3412373
93;20.0;5952000;1647583319.776122
94;20.0;6016000;1647583940.7384374
95;20.0;6080000;1647584561.1675184
96;20.0;6144000;1647585182.8852866
97;20.0;6208000;1647585803.702725
98;20.0;6272000;1647586424.8800375
99;20.0;6336000;1647587045.533313
